
000	0
140517	0.7
104416	0.7
343	0.7
500	1
206	2
10000	3
18000	4
10	33.2
13	34.2
94	34.2
9101	43756
20	43757
40	43766.2
30	49572
94	34.2
9101	50271.3
20	50272.3
40	54671.3
62	55821.1
8001	55821.1
7	55802
80	55803
90	59636.9
9102	59769.2
20	59770.2
70	63519.4
40	63852.7
63	64552.5
8002	64552.5
7	64536
80	64537
91	67801.8
9103	68282.9
20	68283.9
40	73450.6
62	74082.4
8003	74082.4
7	74073
80	74074
90	67801.8
9104	77698.7
20	77699.7
40	82698.5
63	83331.8
8004	83331.8
7	83313
80	83314
90	67801.8
9105	86546.7
20	86547.7
70	90763.5
40	91346.7
62	91913.2
8005	91913.2
7	91888
80	91889
90	95412.5
9106	95611.4
20	95612.4
70	99694.9
40	99928.2
62	100593.4
8006	100593.4
7	100586
80	100587
90	95412.5
9107	103893
20	103894
70	108043.1
40	108609.6
62	109242.8
8007	109242.8
7	109229
80	109230
90	95412.5
9108	112424.4
20	112425.4
70	116141.3
40	117257.7
61	117974.2
8008	117974.2
7	117952
80	117953
90	95412.5
9109	121634.6
20	121635.6
40	126205.8
63	126820.9
8009	126820.9
7	126813
80	126814
90	95412.5
9110	130087.3
20	130088.3
70	134370.7
40	134836.1
62	135487.1
8010	135487.1
7	135467
80	135468
90	138636.4
9111	138785.4
20	138786.4
70	142718.8
40	143518.7
61	144168.5
8011	144168.5
7	144153
80	144154
90	138636.4
9112	147333.5
20	147334.5
70	151000.4
40	152183.5
63	152800
8012	152800
7	152786
80	152787
90	138636.4
9113	156181.6
20	156182.6
70	160448.3
40	160831.5
63	161331.5
8013	161331.5
7	161319
80	161320
90	138636.4
9114	164513.1
20	164514.1
70	168479.9
40	169363
63	170046.2
8014	170046.2
7	170034
80	170035
90	138636.4
9115	173161.2
20	173162.2
70	177128
40	178061.1
61	178594.3
8015	178594.3
7	178572
80	178573
90	138636.4
9116	181976
20	181977
40	189225.4
61	189825.2
8016	189825.2
7	189810
80	189811
90	138636.4
9117	193690.1
20	193691.1
40	199889.7
61	200506.3
8017	200506.3
7	200487
80	200488
90	138636.4
9118	203654.6
20	203655.6
40	210454.1
63	211203.9
8018	211203.9
7	211188
80	211189
90	138636.4
9119	215202.1
20	215203.1
40	219568.8
61	220218.6
8019	220218.6
7	220204
80	220205
90	138636.4
9120	223950.1
20	223951.1
40	228580.6
62	229283.3
8020	229283.3
7	229257
80	229258
90	138636.4
9121	232764.9
20	232765.9
40	245113.2
63	245579.8
8021	245579.8
7	245558
80	245559
90	138636.4
9122	248494.8
20	248495.8
70	252328.3
40	253594.7
61	254177.9
8022	254177.9
7	254155
80	254156
90	138636.4
9123	257576.2
20	257577.2
70	261859.6
40	262191.3
62	262726
8023	262726
7	262707
80	262708
90	138636.4
9124	265607.7
20	265608.7
70	269791.2
40	270757.6
61	271290.8
8024	271290.8
7	271266
80	271267
190	271290.8
94	34.2
9125	274722.4
20	274723.4
40	279755.7
62	280388.9
8025	280388.9
301	280388.9
7	280376
80	280377
401	284220.4
100	284221.4

000	0
140517	0.3
105217	0.4
015	0.4
500	1
206	2
