"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8049,1377513.8,1377.5138,0
"0",8050,1403927.1,1403.9271,0
"0",8051,1417224,1417.224,0
"0",8052,1453915.6,1453.9156,0
"0",8053,1465529.6,1465.5296,0
"0",8054,1476943.6,1476.9436,0
"0",8055,1487707.8,1487.7078,0
"0",8056,1499238.5,1499.2385,0
"0",8057,1509186.2,1509.1862,0
"0",8058,1520433.6,1520.4336,0
"0",8059,1530764.6,1530.7646,0
"0",8060,1541078.9,1541.0789,0
"0",8061,1554175.8,1554.1758,0
"0",8062,1566039.8,1566.0398,0
"0",8063,1577487.2,1577.4872,0
"0",8064,1588148.7,1588.1487,0
"0",8065,1598615.6,1598.6156,0
"0",8066,1609746.4,1609.7464,0
"0",8067,1622926.7,1622.9267,0
"0",8068,1634240.8,1634.2408,0
"0",8069,1645021.6,1645.0216,0
"0",8070,1658868.5,1658.8685,0
"0",8071,1668399.6,1668.3996,0
"0",8072,1679630.3,1679.6303,0
"0",8073,1691144.4,1691.1444,0
"0",8074,1701991.9,1701.9919,0
