"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9401,1726701.9,1726.7019,0
"0",9402,1733300.3,1733.3003,0
"0",9403,1749446.6,1749.4466,0
"0",9404,1758944.4,1758.9444,0
"0",9405,1772241.4,1772.2414,0
"0",9406,1781489.3,1781.4893,0
"0",9407,1789970.6,1789.9706,0
"0",9408,1796952.4,1796.9524,0
"0",9409,1804667.3,1804.6673,0
"0",9410,1812915.4,1812.9154,0
"0",9411,1819597.2,1819.5972,0
"0",9412,1826828.8,1826.8288,0
"0",9413,1834143.8,1834.1438,0
"0",9414,1840409,1840.409,0
"0",9415,1847207.5,1847.2075,0
"0",9416,1854005.9,1854.0059,0
"0",9417,1861854.1,1861.8541,0
"0",9418,1868102.7,1868.1027,0
"0",9419,1877000.6,1877.0006,0
"0",9420,1883265.9,1883.2659,0
"0",9421,1890880.8,1890.8808,0
"0",9422,1898912.3,1898.9123,0
"0",9423,1906227.3,1906.2273,0
"0",9424,1919524.2,1919.5242,0
