"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9301,1369250.7,1369.2507,0
"0",9302,1382414.4,1382.4144,0
"0",9303,1408308.3,1408.3083,0
"0",9304,1421222.1,1421.2221,0
"0",9305,1457397.1,1457.3971,0
"0",9305,1457612.7,1457.6127,0
"0",9306,1469182.9,1469.1829,0
"0",9307,1480425.1,1480.4251,0
"0",9308,1491839.2,1491.8392,0
"0",9309,1502203.5,1502.2035,0
"0",9310,1512584.4,1512.5844,0
"0",9311,1523765.2,1523.7652,0
"0",9312,1534062.8,1534.0628,0
"0",9313,1544060.5,1544.0605,0
"0",9313,1544343.8,1544.3438,0
"0",9314,1558590.5,1558.5905,0
"0",9315,1569471.3,1569.4713,0
"0",9316,1580535.5,1580.5355,0
"0",9317,1591133,1591.133,0
"0",9318,1601564,1601.564,0
"0",9319,1613011.3,1613.0113,0
"0",9320,1626008.3,1626.0083,0
"0",9321,1638955.4,1638.9554,0
"0",9322,1651502.5,1651.5025,0
"0",9323,1661600.2,1661.6002,0
"0",9324,1671397.9,1671.3979,0
"0",9325,1682745.3,1682.7453,0
"0",9326,1694642.6,1694.6426,0
