"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9101,308726.1,308.7261,0
"0",9101,338021.2,338.0212,0
"0",9102,353534.3,353.5343,0
"0",9102,355683.8,355.6838,0
"0",9103,379795,379.795,0
"0",9104,388190.5,388.1905,0
"0",9105,402071.3,402.0713,0
"0",9106,410587.9,410.5879,0
"0",9107,418663,418.663,0
"0",9108,428017.2,428.0172,0
"0",9109,446596.2,446.5962,0
"0",9110,454643.3,454.6433,0
"0",9111,463325.7,463.3257,0
"0",9112,471818.9,471.8189,0
"0",9113,480449,480.449,0
"0",9114,488036.7,488.0367,0
"0",9115,496329.9,496.3299,0
"0",9116,504599.6,504.5996,0
"0",9117,512564.4,512.5644,0
"0",9118,522078.9,522.0789,0
"0",9119,529677.1,529.6771,0
"0",9120,537703.1,537.7031,0
"0",9121,546539.9,546.5399,0
"0",9122,554721.4,554.7214,0
"0",9123,562952.8,562.9528,0
"0",9124,570617.7,570.6177,0
