"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9201,627271.4,627.2714,0
"0",9202,637319,637.319,0
"0",9203,649416.3,649.4163,0
"0",9204,661963.3,661.9633,0
"0",9205,686274.5,686.2745,0
"0",9206,697155.3,697.1553,0
"0",9207,707253,707.253,0
"0",9208,718383.7,718.3837,0
"0",9209,729446.6,729.4466,0
"0",9210,740695.3,740.6953,0
"0",9211,751476.1,751.4761,0
"0",9212,762506.9,762.5069,0
"0",9212,762722.3,762.7223,0
"0",9213,774737.4,774.7374,0
"0",9214,785984.8,785.9848,0
"0",9215,797214.4,797.2144,0
"0",9216,808413,808.413,0
"0",9217,820210.3,820.2103,0
"0",9218,831857.6,831.8576,0
"0",9219,845137.9,845.1379,0
"0",9220,858118.3,858.1183,0
"0",9221,869765.6,869.7656,0
"0",9222,879829.9,879.8299,0
"0",9223,890794.1,890.7941,0
"0",9224,911655.9,911.6559,0
