"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8025,632987.7,632.9877,0
"0",8026,645401.5,645.4015,0
"0",8027,656948.9,656.9489,0
"0",8028,681959.8,681.9598,0
"0",8029,693621.5,693.6215,0
"0",8030,703938.1,703.9381,0
"0",8031,714602.3,714.6023,0
"0",8032,726316.2,726.3162,0
"0",8033,737113.8,737.1138,0
"0",8034,747961.3,747.9613,0
"0",8035,758692.1,758.6921,0
"0",8036,771006,771.006,0
"0",8037,782353.3,782.3533,0
"0",8038,793884,793.884,0
"0",8039,805031.5,805.0315,0
"0",8040,817028.7,817.0287,0
"0",8041,828692.7,828.6927,0
"0",8042,840006.8,840.0068,0
"0",8043,853101.6,853.1016,0
"0",8044,864534.4,864.5344,0
"0",8045,875531.9,875.5319,0
"0",8046,886796,886.796,0
"0",8047,908324.4,908.3244,0
"0",8048,919688.4,919.6884,0
