"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8075,1730518.7,1730.5187,0
"0",8076,1746746.1,1746.7461,0
"0",8077,1756262.7,1756.2627,0
"0",8078,1769559.6,1769.5596,0
"0",8079,1778874.2,1778.8742,0
"0",8080,1786972.3,1786.9723,0
"0",8081,1794670.6,1794.6706,0
"0",8082,1802118.8,1802.1188,0
"0",8083,1809617.1,1809.6171,0
"0",8084,1817082.1,1817.0821,0
"0",8085,1824163.8,1824.1638,0
"0",8086,1831445.4,1831.4454,0
"0",8087,1838042.9,1838.0429,0
"0",8088,1844825.7,1844.8257,0
"0",8089,1851724.1,1851.7241,0
"0",8090,1858989.1,1858.9891,0
"0",8091,1865820.9,1865.8209,0
"0",8092,1874418.9,1874.4189,0
"0",8093,1880800.8,1880.8008,0
"0",8094,1888382.4,1888.3824,0
"0",8095,1896547.1,1896.5471,0
"0",8096,1903862.1,1903.8621,0
"0",8097,1916859.1,1916.8591,0
"0",8098,1924340.8,1924.3408,0
