"translation","V1","V2","TimeSec","TimeAbsolute"
"0","9208",279001.7,279.0017,0
"0","20",279002.7,279.0027,0
"0","40",284684.8,284.6848,0
"move epoch: 1cm cube","61",285118,285.118,0
"0","8008",285118,285.118,0
"0","8",285106,285.106,0
"trial finished okay","80",285107,285.107,0
"experimenter confirmed","90",278802.7,278.8027,0
"0","9209",288716.2,288.7162,0
"0","20",288717.2,288.7172,0
"0","70",292699.6,292.6996,0
"0","40",293149.5,293.1495,0
"move epoch: 1cm cube","61",293516.1,293.5161,0
"0","8009",293516.1,293.5161,0
"0","8",293504,293.504,0
"trial finished okay","80",293505,293.505,0
"experimenter confirmed","90",278802.7,278.8027,0
"0","9210",297497.5,297.4975,0
"0","20",297498.5,297.4985,0
"0","40",301680.9,301.6809,0
"move epoch: 1cm cube","61",302130.8,302.1308,0
"0","8010",302130.8,302.1308,0
"0","8",302110,302.11,0
"trial finished okay","80",302111,302.111,0
"experimenter confirmed","90",278802.7,278.8027,0
"0","9211",306273.7,306.2737,0
"0","20",306274.7,306.2747,0
"0","40",310978.7,310.9787,0
"move epoch: 3cm cube","63",311410.8,311.4108,0
"0","8011",311410.8,311.4108,0
"0","8",311402,311.402,0
"trial finished okay","80",311403,311.403,0
"experimenter confirmed","90",314993.1,314.9931,0
"0","9212",315093.5,315.0935,0
"0","20",315094.5,315.0945,0
"0","40",319510.1,319.5101,0
"move epoch: 2cm cube","62",319910,319.91,0
"0","8012",319910,319.91,0
"0","8",319894,319.894,0
"trial finished okay","80",319895,319.895,0
"experimenter confirmed","90",314993.1,314.9931,0
"0","9213",323291.6,323.2916,0
"0","20",323292.6,323.2926,0
"0","70",327758.2,327.7582,0
"0","40",327924.9,327.9249,0
"move epoch: 1cm cube","61",328324.8,328.3248,0
"0","8013",328324.8,328.3248,0
"0","8",328307,328.307,0
"trial finished okay","80",328308,328.308,0
"experimenter confirmed","90",314993.1,314.9931,0
"0","9214",331739.7,331.7397,0
"0","20",331740.7,331.7407,0
"0","70",335806.3,335.8063,0
"0","40",336339.6,336.3396,0
"move epoch: 2cm cube","62",336722.8,336.7228,0
"0","8014",336722.8,336.7228,0
"0","8",336699,336.699,0
"trial finished okay","80",336700,336.7,0
"experimenter confirmed","90",340122.1,340.1221,0
"0","9215",340854.2,340.8542,0
"0","20",340855.2,340.8552,0
"0","70",344437.7,344.4377,0
"0","40",344737.7,344.7377,0
"move epoch: 3cm cube","63",345104.3,345.1043,0
"0","8015",345104.3,345.1043,0
"0","8",345084,345.084,0
"trial finished okay","80",345085,345.085,0
"experimenter confirmed","90",348420.2,348.4202,0
"0","9216",349235.6,349.2356,0
"0","20",349236.6,349.2366,0
"0","70",352902.5,352.9025,0
"0","40",353119.1,353.1191,0
"move epoch: 2cm cube","62",353469,353.469,0
"0","8016",353469,353.469,0
"0","8",353449,353.449,0
"trial finished okay","80",353450,353.45,0
"experimenter confirmed","90",356768.3,356.7683,0
"0","9217",356771.8,356.7718,0
"0","20",356772.8,356.7728,0
"0","70",360867.3,360.8673,0
"0","40",361500.5,361.5005,0
"move epoch: 2cm cube","62",361783.7,361.7837,0
"0","8017",361783.7,361.7837,0
"0","8",361768,361.768,0
"trial finished okay","80",361769,361.769,0
"experimenter confirmed","90",365283,365.283,0
"0","9218",365915.2,365.9152,0
"0","20",365916.2,365.9162,0
"0","40",369798.6,369.7986,0
"move epoch: 3cm cube","63",370248.5,370.2485,0
"0","8018",370248.5,370.2485,0
"0","8",370229,370.229,0
"trial finished okay","80",370230,370.23,0
"experimenter confirmed","90",373931,373.931,0
"0","9219",374896.4,374.8964,0
"0","20",374897.4,374.8974,0
"0","70",377930.1,377.9301,0
"0","40",378263.3,378.2633,0
"move epoch: 1cm cube","61",378679.9,378.6799,0
"0","8019",378679.9,378.6799,0
"0","8",378664,378.664,0
"trial finished okay","80",378665,378.665,0
"experimenter confirmed","90",382045.8,382.0458,0
"0","9220",382661.3,382.6613,0
"0","20",382662.3,382.6623,0
"0","70",386228.1,386.2281,0
"0","40",386711.4,386.7114,0
"move epoch: 2cm cube","62",387011.3,387.0113,0
"0","8020",387011.3,387.0113,0
"0","8",386995,386.995,0
"trial finished okay","80",386996,386.996,0
"experimenter confirmed","90",390360.6,390.3606,0
"0","9221",390842.8,390.8428,0
"0","20",390843.8,390.8438,0
"0","70",393726.5,393.7265,0
"0","40",395026.2,395.0262,0
"move epoch: 2cm cube","62",395326.1,395.3261,0
"0","8021",395326.1,395.3261,0
"0","8",395309,395.309,0
"trial finished okay","80",395310,395.31,0
"experimenter confirmed","90",398692,398.692,0
"0","9222",398824.3,398.8243,0
"0","20",398825.3,398.8253,0
"0","40",403624.2,403.6242,0
"move epoch: 2cm cube","62",404088.5,404.0885,0
"0","8022",404088.5,404.0885,0
"0","8",404081,404.081,0
"trial finished okay","80",404082,404.082,0
"experimenter confirmed","90",407323.3,407.3233,0
"0","9223",407622.3,407.6223,0
"0","20",407623.3,407.6233,0
"0","40",412438.8,412.4388,0
"move epoch: 3cm cube","63",412805.4,412.8054,0
"0","8023",412805.4,412.8054,0
"0","8",412792,412.792,0
"trial finished okay","80",412793,412.793,0
"experimenter confirmed","90",407323.3,407.3233,0
"0","9224",416037,416.037,0
"0","20",416038,416.038,0
"0","70",420620.3,420.6203,0
"0","40",420820.2,420.8202,0
"move epoch: 1cm cube","61",421186.8,421.1868,0
"0","8024",421186.8,421.1868,0
"0","8",421163,421.163,0
"trial finished okay","80",421164,421.164,0
"experimenter confirmed","90",424236.1,424.2361,0
"0","94",34.2,0.0342,0
"0","9225",424735,424.735,0
"0","20",424736,424.736,0
"0","70",428768.4,428.7684,0
"0","40",429218.3,429.2183,0
"move epoch: 3cm cube","63",429484.9,429.4849,0
"0","8025",429484.9,429.4849,0
"0","301",429484.9,429.4849,0
"0","8",429473,429.473,0
"trial finished okay","80",429474,429.474,0
"0","401",432916.5,432.9165,0
"end of block","100",432917.5,432.9175,0
"RH Block Start","11",435933.4,435.9334,0
"Hidden Block Start","13",435934.4,435.9344,0
"0","94",435934.4,435.9344,0
"0","9301",540875.1,540.8751,0
"0","20",540876.1,540.8761,0
"ERROR: lifted during loading/checking","30",548491,548.491,0
"0","94",435934.4,435.9344,0
"0","9301",548573.2,548.5732,0
"0","20",548574.2,548.5742,0
"0","40",548757.6,548.7576,0
"ERROR: lifted during loading/checking","30",549324,549.324,0
"0","94",435934.4,435.9344,0
"0","9301",553872.1,553.8721,0
"0","20",553873.1,553.8731,0
"0","40",562087.9,562.0879,0
"ERROR: lifted during loading/checking","30",562721,562.721,0
"0","94",435934.4,435.9344,0
"0","9301",566319.2,566.3192,0
"0","20",566320.2,566.3202,0
"0","40",579917.1,579.9171,0
"ERROR: lifted during loading/checking","30",580550,580.55,0
"0","94",435934.4,435.9344,0
"0","9301",584265.1,584.2651,0
"0","20",584266.1,584.2661,0
"0","40",605761.2,605.7612,0
"ERROR: lifted during loading/checking","30",606261,606.261,0
"0","94",435934.4,435.9344,0
"0","9301",610275.8,610.2758,0
"0","20",610276.8,610.2768,0
"ERROR: lifted during loading/checking","30",616192,616.192,0
"0","94",435934.4,435.9344,0
"0","9301",619257.1,619.2571,0
"0","20",619258.1,619.2581,0
"ERROR: lifted during loading/checking","30",620724,620.724,0
"0","94",435934.4,435.9344,0
"0","9301",632387.4,632.3874,0
"0","20",632388.4,632.3884,0
"0","40",633454.8,633.4548,0
"ERROR: lifted during loading/checking","30",634354,634.354,0
"0","94",435934.4,435.9344,0
"0","9301",640768.8,640.7688,0
"0","20",640769.8,640.7698,0
"0","40",645052.2,645.0522,0
"ERROR: lifted during loading/checking","30",646118,646.118,0
"0","94",435934.4,435.9344,0
"0","9301",647132.6,647.1326,0
"0","20",647133.6,647.1336,0
"0","40",648868,648.868,0
"move epoch: 2cm cube","62",651548.5,651.5485,0
"0","8026",651548.5,651.5485,0
"ERROR: lifted wrong hand during move","32",653366,653.366,0
"0","94",435934.4,435.9344,0
"0","9301",689007.8,689.0078,0
"0","20",689008.8,689.0088,0
"0","40",698340,698.34,0
"move epoch: 2cm cube","62",698789.9,698.7899,0
"0","8027",698789.9,698.7899,0
"0","7",698779,698.779,0
"trial finished okay","80",698780,698.78,0
"experimenter confirmed","90",702639,702.639,0
"0","9302",703954.4,703.9544,0
"0","20",703955.4,703.9554,0
"0","40",709287.5,709.2875,0
"move epoch: 1cm cube","61",709704,709.704,0
"0","8028",709704,709.704,0
"0","7",709687,709.687,0
"trial finished okay","80",709688,709.688,0
"experimenter confirmed","90",702639,702.639,0
"0","9303",713802.1,713.8021,0
"0","20",713803.1,713.8031,0
"0","40",719835,719.835,0
"move epoch: 2cm cube","62",720216.7,720.2167,0
"0","8029",720216.7,720.2167,0
"0","7",720208,720.208,0
"trial finished okay","80",720209,720.209,0
"experimenter confirmed","90",723967.4,723.9674,0
"0","9304",724233,724.233,0
"0","20",724234,724.234,0
"0","40",730599.3,730.5993,0
"move epoch: 1cm cube","61",730949.2,730.9492,0
"0","8030",730949.2,730.9492,0
"0","7",730937,730.937,0
"trial finished okay","80",730938,730.938,0
"experimenter confirmed","90",723967.4,723.9674,0
"0","9305",734347.4,734.3474,0
"0","20",734348.4,734.3484,0
"0","40",744312.8,744.3128,0
"move epoch: 1cm cube","61",744696,744.696,0
"0","8031",744696,744.696,0
"0","7",744681,744.681,0
"trial finished okay","80",744682,744.682,0
"experimenter confirmed","90",723967.4,723.9674,0
"0","9306",747861,747.861,0
"0","20",747862,747.862,0
"0","40",754710.4,754.7104,0
"move epoch: 3cm cube","63",755009,755.009,0
"0","8032",755009,755.009,0
"0","7",755001,755.001,0
"trial finished okay","80",755002,755.002,0
"experimenter confirmed","90",723967.4,723.9674,0
"0","9307",758741.8,758.7418,0
"0","20",758742.8,758.7428,0
"0","40",764808.1,764.8081,0
"move epoch: 2cm cube","62",765124.7,765.1247,0
"0","8033",765124.7,765.1247,0
"0","7",765105,765.105,0
"trial finished okay","80",765106,765.106,0
"experimenter confirmed","90",768157.3,768.1573,0
"0","9308",768539.6,768.5396,0
"0","20",768540.6,768.5406,0
"0","40",775005.7,775.0057,0
"move epoch: 3cm cube","63",775389,775.389,0
"0","8034",775389,775.389,0
"0","7",775368,775.368,0
"trial finished okay","80",775369,775.369,0
"experimenter confirmed","90",768157.3,768.1573,0
"0","9309",778737.2,778.7372,0
"0","20",778738.2,778.7382,0
"0","40",785670,785.67,0
"move epoch: 3cm cube","63",786103.2,786.1032,0
"0","8035",786103.2,786.1032,0
"0","7",786084,786.084,0
"trial finished okay","80",786085,786.085,0
"experimenter confirmed","90",768157.3,768.1573,0
"0","9310",789484.8,789.4848,0
"0","20",789485.8,789.4858,0
"0","40",795651,795.651,0
"move epoch: 2cm cube","62",795984.2,795.9842,0
"0","8036",795984.2,795.9842,0
"0","7",795961,795.961,0
"trial finished okay","80",795962,795.962,0
"experimenter confirmed","90",768157.3,768.1573,0
"0","9311",799199.2,799.1992,0
"0","20",799200.2,799.2002,0
"0","40",805165.5,805.1655,0
"move epoch: 3cm cube","63",805548.7,805.5487,0
"0","8037",805548.7,805.5487,0
"0","7",805529,805.529,0
"trial finished okay","80",805530,805.53,0
"experimenter confirmed","90",808614.7,808.6147,0
"0","9312",808896.9,808.8969,0
"0","20",808897.9,808.8979,0
"0","40",814330.1,814.3301,0
"move epoch: 1cm cube","61",814663.3,814.6633,0
"0","8038",814663.3,814.6633,0
"0","7",814650,814.65,0
"trial finished okay","80",814651,814.651,0
"experimenter confirmed","90",808614.7,808.6147,0
"0","9313",818428.1,818.4281,0
"0","20",818429.1,818.4291,0
"0","40",823894.5,823.8945,0
"move epoch: 2cm cube","62",824261.1,824.2611,0
"0","8039",824261.1,824.2611,0
"0","7",824247,824.247,0
"trial finished okay","80",824248,824.248,0
"experimenter confirmed","90",808614.7,808.6147,0
"0","9314",827526,827.526,0
"0","20",827527,827.527,0
"0","40",833159.1,833.1591,0
"move epoch: 2cm cube","62",833509,833.509,0
"0","8040",833509,833.509,0
"0","7",833491,833.491,0
"trial finished okay","80",833492,833.492,0
"experimenter confirmed","90",836591.6,836.5916,0
"0","9315",836773.9,836.7739,0
"0","20",836774.9,836.7749,0
"0","40",843590,843.59,0
"move epoch: 1cm cube","61",843920,843.92,0
"0","8041",843920,843.92,0
"0","7",843912,843.912,0
"trial finished okay","80",843913,843.913,0
"experimenter confirmed","90",836591.6,836.5916,0
"0","9316",847471.5,847.4715,0
"0","20",847472.5,847.4725,0
"0","40",853271.1,853.2711,0
"move epoch: 3cm cube","63",853637.7,853.6377,0
"0","8042",853637.7,853.6377,0
"0","7",853620,853.62,0
"trial finished okay","80",853621,853.621,0
"experimenter confirmed","90",836591.6,836.5916,0
"0","9317",857019.3,857.0193,0
"0","20",857020.3,857.0203,0
"0","40",864818.5,864.8185,0
"move epoch: 1cm cube","61",865168.4,865.1684,0
"0","8043",865168.4,865.1684,0
"0","7",865155,865.155,0
"trial finished okay","80",865156,865.156,0
"experimenter confirmed","90",836591.6,836.5916,0
"0","9318",868716.6,868.7166,0
"0","20",868717.6,868.7176,0
"0","40",875182.8,875.1828,0
"move epoch: 2cm cube","62",875532.7,875.5327,0
"0","8044",875532.7,875.5327,0
"0","7",875518,875.518,0
"trial finished okay","80",875519,875.519,0
"experimenter confirmed","90",878732,878.732,0
"0","9319",879164.2,879.1642,0
"0","20",879165.2,879.1652,0
"0","40",884663.9,884.6639,0
"move epoch: 3cm cube","63",885130.5,885.1305,0
"0","8045",885130.5,885.1305,0
"0","7",885107,885.107,0
"trial finished okay","80",885108,885.108,0
"experimenter confirmed","90",878732,878.732,0
"0","9320",888545.4,888.5454,0
"0","20",888546.4,888.5464,0
"0","40",894743.8,894.7438,0
"move epoch: 1cm cube","61",895111.5,895.1115,0
"0","8046",895111.5,895.1115,0
"0","7",895087,895.087,0
"trial finished okay","80",895088,895.088,0
"experimenter confirmed","90",878732,878.732,0
"0","9321",898593.1,898.5931,0
"0","20",898594.1,898.5941,0
"0","40",905425.9,905.4259,0
"move epoch: 3cm cube","63",905842.4,905.8424,0
"0","8047",905842.4,905.8424,0
"0","7",905820,905.82,0
"trial finished okay","80",905821,905.821,0
"experimenter confirmed","90",878732,878.732,0
"0","9322",909457.3,909.4573,0
"0","20",909458.3,909.4583,0
"0","40",915606.9,915.6069,0
"move epoch: 2cm cube","62",916072.1,916.0721,0
"0","8048",916072.1,916.0721,0
"0","7",916063,916.063,0
"trial finished okay","80",916064,916.064,0
"experimenter confirmed","90",878732,878.732,0
"0","9323",919438.3,919.4383,0
"0","20",919439.3,919.4393,0
"0","40",925254.6,925.2546,0
"move epoch: 1cm cube","61",925604.6,925.6046,0
"0","8049",925604.6,925.6046,0
"0","7",925585,925.585,0
"trial finished okay","80",925586,925.586,0
"0","190",925604.6,925.6046,0
"0","94",435934.4,435.9344,0
"0","9324",929484.5,929.4845,0
"0","20",929485.5,929.4855,0
"0","40",937851.7,937.8517,0
"move epoch: 3cm cube","63",938268.3,938.2683,0
"0","8050",938268.3,938.2683,0
"0","7",938246,938.246,0
"trial finished okay","80",938247,938.247,0
"0","400",942166.4,942.1664,0
"end of block","100",942167.4,942.1674,0
"LH Block Start","10",945183.4,945.1834,0
"Visible Block Start","12",945184.4,945.1844,0
"0","94",945184.4,945.1844,0
"0","9401",1465213.2,1465.2132,0
"0","20",1465214.2,1465.2142,0
"0","40",1471996,1471.996,0
"move epoch: 2cm cube","62",1472562.6,1472.5626,0
"0","8051",1472562.6,1472.5626,0
"0","7",1472541,1472.541,0
"trial finished okay","80",1472542,1472.542,0
"experimenter confirmed","90",878732,878.732,0
"0","9402",1476360.7,1476.3607,0
"0","20",1476361.7,1476.3617,0
"0","40",1500638.1,1500.6381,0
"move epoch: 3cm cube","63",1501106,1501.106,0
"0","8052",1501106,1501.106,0
"0","7",1501087,1501.087,0
"trial finished okay","80",1501088,1501.088,0
"experimenter confirmed","90",878732,878.732,0
"0","9403",1505037.5,1505.0375,0
"0","20",1505038.5,1505.0385,0
"0","40",1518268.8,1518.2688,0
"move epoch: 1cm cube","61",1518685.3,1518.6853,0
"0","8053",1518685.3,1518.6853,0
"0","7",1518665,1518.665,0
"trial finished okay","80",1518666,1518.666,0
"experimenter confirmed","90",878732,878.732,0
"0","9404",1522416.7,1522.4167,0
"0","20",1522417.7,1522.4177,0
"0","40",1527183.4,1527.1834,0
"move epoch: 2cm cube","62",1527749.9,1527.7499,0
"0","8054",1527749.9,1527.7499,0
"0","7",1527727,1527.727,0
"trial finished okay","80",1527728,1527.728,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9405",1532664.5,1532.6645,0
"0","20",1532665.5,1532.6655,0
"0","40",1536481.2,1536.4812,0
"move epoch: 1cm cube","61",1536847.8,1536.8478,0
"0","8055",1536847.8,1536.8478,0
"0","7",1536832,1536.832,0
"trial finished okay","80",1536833,1536.833,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9406",1540712.6,1540.7126,0
"0","20",1540713.6,1540.7136,0
"0","40",1545179.3,1545.1793,0
"move epoch: 3cm cube","63",1545562.5,1545.5625,0
"0","8056",1545562.5,1545.5625,0
"0","7",1545542,1545.542,0
"trial finished okay","80",1545543,1545.543,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9407",1549426,1549.426,0
"0","20",1549427,1549.427,0
"0","40",1553760.6,1553.7606,0
"move epoch: 3cm cube","63",1554127.2,1554.1272,0
"0","8057",1554127.2,1554.1272,0
"0","7",1554113,1554.113,0
"trial finished okay","80",1554114,1554.114,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9408",1557658.7,1557.6587,0
"0","20",1557659.7,1557.6597,0
"0","70",1561775.5,1561.7755,0
"0","40",1562142,1562.142,0
"move epoch: 2cm cube","62",1562442,1562.442,0
"0","8058",1562442,1562.442,0
"0","7",1562421,1562.421,0
"trial finished okay","80",1562422,1562.422,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9409",1565940.2,1565.9402,0
"0","20",1565941.2,1565.9412,0
"0","40",1570472.4,1570.4724,0
"move epoch: 3cm cube","63",1570905.3,1570.9053,0
"0","8059",1570905.3,1570.9053,0
"0","7",1570897,1570.897,0
"trial finished okay","80",1570898,1570.898,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9410",1574538.2,1574.5382,0
"0","20",1574539.2,1574.5392,0
"0","40",1579104.8,1579.1048,0
"move epoch: 2cm cube","62",1579654.7,1579.6547,0
"0","8060",1579654.7,1579.6547,0
"0","7",1579631,1579.631,0
"trial finished okay","80",1579632,1579.632,0
"experimenter confirmed","90",1531665.7,1531.6657,0
"0","9411",1582936.3,1582.9363,0
"0","20",1582937.3,1582.9373,0
"0","70",1587602.9,1587.6029,0
"0","40",1587669.5,1587.6695,0
"move epoch: 1cm cube","61",1588002.8,1588.0028,0
"0","8061",1588002.8,1588.0028,0
"0","7",1587980,1587.98,0
"trial finished okay","80",1587981,1587.981,0
"experimenter confirmed","90",1591435.3,1591.4353,0
"0","9412",1591467.6,1591.4676,0
"0","20",1591468.6,1591.4686,0
"0","40",1597067.4,1597.0674,0
"move epoch: 2cm cube","62",1597417.3,1597.4173,0
"0","8062",1597417.3,1597.4173,0
"0","7",1597398,1597.398,0
"trial finished okay","80",1597399,1597.399,0
"experimenter confirmed","90",1600849.8,1600.8498,0
"0","9413",1601598.7,1601.5987,0
"0","20",1601599.7,1601.5997,0
"0","40",1606748.5,1606.7485,0
"move epoch: 1cm cube","61",1607065.1,1607.0651,0
"0","8063",1607065.1,1607.0651,0
"0","7",1607042,1607.042,0
"trial finished okay","80",1607043,1607.043,0
"experimenter confirmed","90",1610564.3,1610.5643,0
"0","9414",1610613.3,1610.6133,0
"0","20",1610614.3,1610.6143,0
"0","40",1615563.1,1615.5631,0
"move epoch: 3cm cube","63",1615896.4,1615.8964,0
"0","8064",1615896.4,1615.8964,0
"0","7",1615878,1615.878,0
"trial finished okay","80",1615879,1615.879,0
"experimenter confirmed","90",1610564.3,1610.5643,0
"0","9415",1619477.9,1619.4779,0
"0","20",1619478.9,1619.4789,0
"0","40",1624244.5,1624.2445,0
"move epoch: 2cm cube","62",1624594.4,1624.5944,0
"0","8065",1624594.4,1624.5944,0
"0","7",1624571,1624.571,0
"trial finished okay","80",1624572,1624.572,0
"experimenter confirmed","90",1610564.3,1610.5643,0
"0","9416",1628009.3,1628.0093,0
"0","20",1628010.3,1628.0103,0
"0","40",1633125.8,1633.1258,0
"move epoch: 1cm cube","61",1633475.7,1633.4757,0
"0","8066",1633475.7,1633.4757,0
"0","7",1633463,1633.463,0
"trial finished okay","80",1633464,1633.464,0
"experimenter confirmed","90",1610564.3,1610.5643,0
"0","9417",1638006.9,1638.0069,0
"0","20",1638007.9,1638.0079,0
"0","40",1642906.9,1642.9069,0
"move epoch: 3cm cube","63",1643256.8,1643.2568,0
"0","8067",1643256.8,1643.2568,0
"0","7",1643240,1643.24,0
"trial finished okay","80",1643241,1643.241,0
"experimenter confirmed","90",1646589.4,1646.5894,0
"0","9418",1646671.7,1646.6717,0
"0","20",1646672.7,1646.6727,0
"0","40",1652338,1652.338,0
"move epoch: 3cm cube","63",1652635.7,1652.6357,0
"0","8068",1652635.7,1652.6357,0
"0","7",1652629,1652.629,0
"trial finished okay","80",1652630,1652.63,0
"experimenter confirmed","90",1655820.6,1655.8206,0
"0","9419",1656602.7,1656.6027,0
"0","20",1656603.7,1656.6037,0
"0","40",1661652.6,1661.6526,0
"move epoch: 1cm cube","61",1661985.8,1661.9858,0
"0","8069",1661985.8,1661.9858,0
"0","7",1661971,1661.971,0
"trial finished okay","80",1661972,1661.972,0
"experimenter confirmed","90",1665151.8,1665.1518,0
"0","9420",1665217.4,1665.2174,0
"0","20",1665218.4,1665.2184,0
"0","40",1671382,1671.382,0
"move epoch: 1cm cube","61",1671716.9,1671.7169,0
"0","8070",1671716.9,1671.7169,0
"0","7",1671700,1671.7,0
"trial finished okay","80",1671701,1671.701,0
"experimenter confirmed","90",1665151.8,1665.1518,0
"0","9421",1675298.4,1675.2984,0
"0","20",1675299.4,1675.2994,0
"0","40",1680115,1680.115,0
"move epoch: 2cm cube","62",1680448.3,1680.4483,0
"0","8071",1680448.3,1680.4483,0
"0","7",1680426,1680.426,0
"trial finished okay","80",1680427,1680.427,0
"experimenter confirmed","90",1683914.1,1683.9141,0
"0","9422",1685629.4,1685.6294,0
"0","20",1685630.4,1685.6304,0
"0","40",1689112.9,1689.1129,0
"move epoch: 1cm cube","61",1689412.9,1689.4129,0
"0","8072",1689412.9,1689.4129,0
"0","7",1689399,1689.399,0
"trial finished okay","80",1689400,1689.4,0
"experimenter confirmed","90",1683914.1,1683.9141,0
"0","9423",1692777.8,1692.7778,0
"0","20",1692778.8,1692.7788,0
"0","40",1697960.9,1697.9609,0
"move epoch: 3cm cube","63",1698244.2,1698.2442,0
"0","8073",1698244.2,1698.2442,0
"0","7",1698227,1698.227,0
"trial finished okay","80",1698228,1698.228,0
"0","190",1698244.2,1698.2442,0
"0","94",945184.4,945.1844,0
"0","9424",1701709.1,1701.7091,0
"0","20",1701710.1,1701.7101,0
"0","40",1706606.2,1706.6062,0
"move epoch: 2cm cube","62",1706925.5,1706.9255,0
"0","8074",1706925.5,1706.9255,0
"0","7",1706904,1706.904,0
"trial finished okay","80",1706905,1706.905,0
"0","400",1710390.4,1710.3904,0
"0","101",1710391.4,1710.3914,0
"0","0",0,0,0
"0","140729",0.5,5e-04,0
"0","133911",0.6,6e-04,0
"0","333",0.6,6e-04,0
"0","501",1,0.001,0
"0","205",2,0.002,0
"0","10000",3,0.003,0
"0","18000",4,0.004,0
"LH Block Start","10",33.2,0.0332,0
"Hidden Block Start","13",34.2,0.0342,0
"0","94",34.2,0.0342,0
"0","9401",18727.9,18.7279,0
"0","20",18728.9,18.7289,0
"0","40",30259.6,30.2596,0
"move epoch: 1cm cube","61",30909.5,30.9095,0
"0","8001",30909.5,30.9095,0
"0","7",30888,30.888,0
"trial finished okay","80",30889,30.889,0
"experimenter confirmed","90",3.76673342255152e-283,3.76673342255152e-286,0
"0","9402",35924,35.924,0
"0","20",35925,35.925,0
"ERROR: lifted during loading/checking","30",47772,47.772,0
"0","94",34.2,0.0342,0
"0","9402",71132.6,71.1326,0
"0","20",71133.6,71.1336,0
"0","40",86596.7,86.5967,0
"move epoch: 2cm cube","62",87013.3,87.0133,0
"0","8002",87013.3,87.0133,0
"0","7",86996,86.996,0
"trial finished okay","80",86997,86.997,0
"experimenter confirmed","90",90859.4,90.8594,0
"0","9403",91677.9,91.6779,0
"0","20",91678.9,91.6789,0
"0","40",98860.6,98.8606,0
"move epoch: 3cm cube","63",99227.2,99.2272,0
"0","8003",99227.2,99.2272,0
