"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9101,135318.4,135.3184,0
"0",9102,164278.5,164.2785,0
"0",9103,263889.3,263.8893,0
"0",9104,307529.4,307.5294,0
"0",9105,322942.6,322.9426,0
"0",9106,347203.8,347.2038,0
"0",9107,392860.1,392.8601,0
"0",9108,411172.6,411.1726,0
"0",9109,427219,427.219,0
"0",9110,443315.4,443.3154,0
"0",9111,460094.9,460.0949,0
"0",9112,478140.8,478.1408,0
"0",9113,493204.1,493.2041,0
"0",9114,508783.9,508.7839,0
"0",9115,551901.6,551.9016,0
"0",9116,568317.2,568.3172,0
"0",9117,586199.7,586.1997,0
"0",9118,603474.2,603.4742,0
"0",9119,621969.6,621.9696,0
"0",9120,640570.8,640.5708,0
"0",9121,657933.4,657.9334,0
"0",9121,658650,658.65,0
"0",9122,676274.3,676.2743,0
"0",9123,692109.1,692.1091,0
"0",9124,708486.4,708.4864,0
"0",9125,725979.9,725.9799,0
"0",9126,740927.6,740.9276,0
"0",9127,759310.6,759.3106,0
