"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9301,1469266.6,1469.2666,0
"0",9302,1484379.9,1484.3799,0
"0",9303,1501242.7,1501.2427,0
"0",9304,1510289.3,1510.2893,0
"0",9305,1518422.2,1518.4222,0
"0",9306,1526087,1526.087,0
"0",9307,1535834.9,1535.8349,0
"0",9308,1543066.6,1543.0666,0
"0",9309,1549981.7,1549.9817,0
"0",9310,1557546.7,1557.5467,0
"0",9311,1564488.4,1564.4884,0
"0",9312,1571993.4,1571.9934,0
"0",9313,1579841.6,1579.8416,0
"0",9314,1587489.9,1587.4899,0
"0",9315,1594954.9,1594.9549,0
"0",9316,1604202.8,1604.2028,0
"0",9317,1612934.2,1612.9342,0
"0",9318,1620849,1620.849,0
"0",9319,1628397.3,1628.3973,0
"0",9320,1636262.2,1636.2622,0
"0",9321,1643960.5,1643.9605,0
"0",9322,1651308.8,1651.3088,0
"0",9323,1663156.1,1663.1561,0
"0",9324,1670704.4,1670.7044,0
