"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8076,1718661.2,1718.6612,0
"0",8077,1729392.1,1729.3921,0
"0",8078,1740273,1740.273,0
"0",8079,1750937.3,1750.9373,0
"0",8080,1764298.8,1764.2988,0
"0",8081,1775598.4,1775.5984,0
"0",8082,1785812.7,1785.8127,0
"0",8083,1796527,1796.527,0
"0",8084,1833016.4,1833.0164,0
"0",8085,1844449.5,1844.4495,0
"0",8086,1855463.6,1855.4636,0
"0",8087,1865977.9,1865.9779,0
"0",8088,1876758.8,1876.7588,0
"0",8089,1887423.1,1887.4231,0
"0",8090,1898920.5,1898.9205,0
"0",8091,1910201.3,1910.2013,0
"0",8092,1922398.5,1922.3985,0
"0",8093,1933945.9,1933.9459,0
"0",8094,1945759.9,1945.7599,0
"0",8095,1957557.2,1957.5572,0
"0",8096,1969335.6,1969.3356,0
"0",8097,1980818.6,1980.8186,0
"0",8098,1991949.4,1991.9494,0
"0",8099,2002313.8,2002.3138,0
