"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9401,1711861.8,1711.8618,0
"0",9402,1722309.4,1722.3094,0
"0",9403,1732707.1,1732.7071,0
"0",9404,1743604.6,1743.6046,0
"0",9405,1754968.7,1754.9687,0
"0",9406,1768049.1,1768.0491,0
"0",9407,1779213.2,1779.2132,0
"0",9408,1789444.2,1789.4442,0
"0",9409,1800275.1,1800.2751,0
"0",9410,1836700.2,1836.7002,0
"0",9411,1848863,1848.863,0
"0",9412,1859061.8,1859.0618,0
"0",9413,1869292.8,1869.2928,0
"0",9414,1879990.4,1879.9904,0
"0",9415,1890871.3,1890.8713,0
"0",9415,1891137.9,1891.1379,0
"0",9416,1902102.1,1902.1021,0
"0",9417,1913932.7,1913.9327,0
"0",9418,1925946.7,1925.9467,0
"0",9419,1937310.8,1937.3108,0
"0",9420,1949291.4,1949.2914,0
"0",9421,1960972.1,1960.9721,0
"0",9422,1972886.1,1972.8861,0
"0",9423,1984116.9,1984.1169,0
"0",9424,1995814.2,1995.8142,0
