"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8052,1478815.5,1478.8155,0
"0",8053,1497811.2,1497.8112,0
"0",8054,1506892.4,1506.8924,0
"0",8055,1515107.3,1515.1073,0
"0",8056,1522838.9,1522.8389,0
"0",8057,1532753.3,1532.7533,0
"0",8058,1540100.5,1540.1005,0
"0",8059,1546750.1,1546.7501,0
"0",8060,1554548.4,1554.5484,0
"0",8061,1561613.4,1561.6134,0
"0",8062,1568895.1,1568.8951,0
"0",8063,1576693.3,1576.6933,0
"0",8064,1584524.9,1584.5249,0
"0",8065,1592139.9,1592.1399,0
"0",8066,1600853.2,1600.8532,0
"0",8067,1610185.8,1610.1858,0
"0",8068,1617850.7,1617.8507,0
"0",8069,1625498.9,1625.4989,0
"0",8070,1633497.2,1633.4972,0
"0",8071,1641028.8,1641.0288,0
"0",8072,1648460.4,1648.4604,0
"0",8073,1659957.9,1659.9579,0
"0",8074,1667722.8,1667.7228,0
"0",8075,1674687.9,1674.6879,0
