"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9201,809565.9,809.5659,0
"0",9202,823296.1,823.2961,0
"0",9203,835010.1,835.0101,0
"0",9204,845724.3,845.7243,0
"0",9205,856388.6,856.3886,0
"0",9206,866403,866.403,0
"0",9207,876999.4,876.9994,0
"0",9208,889075.4,889.0754,0
"0",9209,899428.9,899.4289,0
"0",9210,909476.6,909.4766,0
"0",9211,919989,919.989,0
"0",9212,929069.2,929.0692,0
"0",9213,939236.5,939.2365,0
"0",9214,949400.9,949.4009,0
"0",9215,958215.6,958.2156,0
"0",9216,968363.3,968.3633,0
"0",9217,978194.4,978.1944,0
"0",9218,988875.3,988.8753,0
"0",9219,998120.5,998.1205,0
"0",9220,1007754.4,1007.7544,0
"0",9221,1018767,1018.767,0
"0",9222,1028899.5,1028.8995,0
"0",9223,1040130.3,1040.1303,0
"0",9224,1050855.7,1050.8557,0
