"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8001,157647.6,157.6476,0
"0",8002,258824.8,258.8248,0
"0",8003,300632,300.632,0
"0",8004,318178,318.178,0
"0",8005,340606.3,340.6063,0
"0",8006,388028.9,388.0289,0
"0",8007,406708,406.708,0
"0",8008,422521.1,422.5211,0
"0",8009,439099,439.099,0
"0",8010,455930.2,455.9302,0
"0",8011,473076.3,473.0763,0
"0",8012,488806.1,488.8061,0
"0",8013,504834.5,504.8345,0
"0",8014,523863.2,523.8632,0
"0",8015,564472.3,564.4723,0
"0",8016,582151.6,582.1516,0
"0",8017,599414.4,599.4144,0
"0",8018,617477,617.477,0
"0",8019,636739.3,636.7393,0
"0",8020,653852.1,653.8521,0
"0",8021,672481.2,672.4812,0
"0",8022,688177.7,688.1777,0
"0",8023,704522.7,704.5227,0
"0",8024,721386.8,721.3868,0
"0",8025,737099.9,737.0999,0
"0",8026,752713.1,752.7131,0
"0",8027,773341.7,773.3417,0
