
000	0
120809	0.4
142057	0.4
038	0.4
501	1
10000	3
11	49.9
13	50.9
20	1349.6
40	9880.7
63	10580.5
20	12679.9
30	12746
20	12879.9
40	20544.6
62	21094.4
20	23443.8
40	30708.6
62	31058.5
20	32941.3
40	44788.2
61	45554.7
20	47320.9
40	55902
61	56301.9
20	57951.5
40	66082.7
61	66482.6
20	68548.7
40	85610.9
63	86060.8
20	87693.7
40	114919.9
62	115469.8
20	117436
40	125000.7
63	125433.9
20	127316.7
40	135481.3
62	135914.5
20	137330.8
40	150144.1
63	150727.3
20	152176.9
40	160824.6
61	161224.5
20	163024.1
40	171605.2
62	172053.4
20	173571.3
40	183368.8
63	183752
20	185401.6
40	192316.4
63	192766.3
20	194315.9
40	202530.4
61	202930.3
20	204746.5
40	211728.1
63	212127.9
20	213644.2
40	221708.8
62	222125.3
20	223758.3
40	233355.7
63	233772.3
20	235338.5
40	244319.6
61	244886.1
20	246485.7
40	254483.6
61	254950.1
20	256466.4
40	265214.1
62	265664
20	267047
40	277894.1
62	278360.7
20	279960.3
40	288191.5
61	288624.7
100	290240.9
11	293256.8
12	293257.8
20	311435.4
40	315451
63	315766.1
20	317250.6
40	322099.3
63	322465.9
20	323915.5
40	329947.3
63	330263.8
20	331763.4
40	337245.4
61	337578.6
20	339128.2
40	342827.2
62	343160.5
20	344576.8
40	349658.8
61	349975.4
20	351475
40	356657
63	356973.5
20	358373.2
40	364321.6
61	364571.6
20	366037.9
40	370736.6
61	371036.6
20	372386.2
40	376101.9
63	376401.8
20	377818.1
40	383133.4
62	383433.3
20	384733
40	389548.4
62	389831.7
20	391114.7
40	395030.3
62	395463.5
20	396713.2
40	400395.6
63	400678.8
20	402045.1
40	406660.6
61	406960.5
20	408226.9
40	412742.4
63	413009
20	414308.6
40	419357.3
62	419657.2
20	420806.9
40	425139.1
62	425422.4
20	426555.4
40	430587.7
63	430854.3
20	432120.6
40	436869.4
61	437269.3
20	438469
40	442534.6
62	442851.2
20	443950.9
40	448333.1
61	448599.7
20	449799.4
40	455164.6
61	455431.2
20	456664.3
40	460746.5
62	461096.4
100	462179.5
10	465195.4
12	465196.4
20	906863.8
40	913878.7
30	914345
20	917394.4
40	938955.5
62	939655.3
32	939706
20	941321.5
40	961766.2
62	962198.2
32	962220
20	964532.1
40	988909.1
62	989442.3
32	989559
20	990142.2
40	1002888.8
63	1003322.1
20	1005071.6
40	1015119
61	1015652.2
20	1017168.5
40	1025216.4
62	1025716.2
20	1027182.5
40	1040862.3
63	1041295.5
20	1043195
40	1054192.2
61	1054792
20	1057474.6
40	1068071.9
61	1068605
20	1070671.2
40	1077852.7
63	1078402.5
20	1080335.4
40	1086517.1
61	1087017
20	1088983.1
40	1095631.4
62	1096131.2
20	1098280.7
40	1108128.1
61	1108626.4
20	1110810.8
40	1117592.3
63	1118092.2
20	1120275
40	1127089.9
62	1127623.1
20	1129622.5
40	1137370.5
62	1137853.7
20	1140203.1
40	1147317.9
61	1147817.8
20	1149883.9
40	1158248.4
61	1158731.6
20	1160747.8
40	1167312.7
63	1167795.9
20	1169712.1
40	1177026.9
62	1177560.1
20	1179792.8
40	1186374.4
63	1186841
20	1189040.4
40	1195338.8
63	1195855.3
20	1197788.1
40	1204952.9
63	1205386.2
20	1207285.7
40	1215516.9
61	1215983.4
100	1218216.2
10	1221232
13	1221233
20	1245575.7
40	1253990.2
61	1254440.1
20	1256672.8
40	1262804.6
61	1263287.8
20	1264970.7
40	1269336.2
63	1269802.7
20	1271452.3
40	1276800.9
61	1277234.1
20	1279050.3
40	1284049
61	1284448.9
20	1286265.1
40	1291013.9
62	1291413.8
20	1293096.7
40	1299728.3
62	1300161.5
20	1301694.4
40	1305526.8
62	1305943.3
20	1307492.9
40	1311691.9
62	1312107.2
20	1313708
40	1318890
62	1319273.2
20	1320889.5
40	1325038.4
63	1325438.3
20	1327054.5
40	1331803.3
62	1332269.8
20	1334119.4
40	1338718.2
61	1339134.7
20	1340934.2
40	1344999.9
62	1345416.4
20	1347166
40	1351764.8
63	1352148
20	1353714.3
40	1358496.3
63	1358846.3
20	1360329.2
40	1364944.7
63	1365311.2
20	1367144.1
40	1370876.5
63	1371293
20	1372875.9
40	1377441.4
61	1377824.7
20	1379674.2
40	1384522.9
63	1384989.5
20	1386572.4
40	1391454.4
62	1391854.3
20	1393437.3
40	1399002.5
61	1399385.7
20	1401168.6
40	1405517.5
63	1405884
20	1407533.6
40	1414081.9
61	1414731.7
101	1416398
