"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9101,714237.8,714.2378,0
"0",9102,737917.3,737.9173,0
"0",9103,799770.2,799.7702,0
"0",9103,800185.2,800.1852,0
"0",9104,815166.7,815.1667,0
"0",9105,826747.5,826.7475,0
"0",9106,840411.1,840.4111,0
"0",9106,857755.7,857.7557,0
"0",9106,865588.8,865.5888,0
"0",9106,865922.1,865.9221,0
"0",9106,868688.1,868.6881,0
"0",9106,868921.3,868.9213,0
"0",9106,873620.3,873.6203,0
"0",9106,881951.8,881.9518,0
"0",9106,885384.4,885.3844,0
"0",9106,886584.1,886.5841,0
"0",9107,920687.9,920.6879,0
"0",9108,951852.8,951.8528,0
"0",9108,956201.9,956.2019,0
"0",9108,957018.4,957.0184,0
"0",9109,964883.3,964.8833,0
"0",9110,976159.1,976.1591,0
"0",9111,1002291.6,1002.2916,0
"0",9112,1015921.9,1015.9219,0
"0",9113,1027869.2,1027.8692,0
"0",9113,1061861.6,1061.8616,0
"0",9113,1062778,1062.778,0
"0",9113,1086421,1086.421,0
"0",9114,1096937.1,1096.9371,0
"0",9115,1111117.2,1111.1172,0
"0",9116,1138824.6,1138.8246,0
"0",9117,1160906.1,1160.9061,0
"0",9118,1181868.1,1181.8681,0
"0",9119,1193065.6,1193.0656,0
"0",9119,1198681,1198.681,0
"0",9120,1205646.1,1205.6461,0
"0",9121,1217437.3,1217.4373,0
"0",9122,1231257,1231.257,0
"0",9123,1242132.8,1242.1328,0
"0",9123,1252385.7,1252.3857,0
"0",9124,1272781.1,1272.7811,0
"0",9124,1285661.6,1285.6616,0
"0",9125,1292543.4,1292.5434,0
"0",9126,1303840.8,1303.8408,0
