"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8028,1365578,1365.578,0
"0",8029,1374292.7,1374.2927,0
"0",8030,1384607.1,1384.6071,0
"0",8031,1394721.5,1394.7215,0
"0",8032,1405119.2,1405.1192,0
"0",8033,1416916.6,1416.9166,0
"0",8034,1429113.8,1429.1138,0
"0",8035,1438375.7,1438.3757,0
"0",8036,1448342.9,1448.3429,0
"0",8037,1457907.4,1457.9074,0
"0",8038,1472186.2,1472.1862,0
"0",8039,1482433.1,1482.4331,0
"0",8040,1494265.9,1494.2659,0
"0",8041,1505996.6,1505.9966,0
"0",8042,1517694,1517.694,0
"0",8043,1528608.3,1528.6083,0
"0",8044,1541971.9,1541.9719,0
"0",8045,1553436,1553.436,0
"0",8046,1563967,1563.967,0
"0",8047,1585912.1,1585.9121,0
"0",8048,1595060.1,1595.0601,0
"0",8049,1603874.8,1603.8748,0
"0",8050,1612506.2,1612.5062,0
"0",8051,1622551.6,1622.5516,0
"0",8052,1633301.5,1633.3015,0
