"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9201,1360628.1,1360.6281,0
"0",9202,1368359.7,1368.3597,0
"0",9203,1376841.2,1376.8412,0
"0",9203,1380140.4,1380.1404,0
"0",9204,1387388.8,1387.3888,0
"0",9205,1397319.9,1397.3199,0
"0",9206,1408217.5,1408.2175,0
"0",9207,1419764.9,1419.7649,0
"0",9208,1432145.5,1432.1455,0
"0",9209,1442093.3,1442.0933,0
"0",9210,1451791.1,1451.7911,0
"0",9211,1460755.7,1460.7557,0
"0",9211,1461105.7,1461.1057,0
"0",9212,1475219.2,1475.2192,0
"0",9213,1485616.9,1485.6169,0
"0",9214,1498180.7,1498.1807,0
"0",9215,1509344.9,1509.3449,0
"0",9216,1521558.8,1521.5588,0
"0",9217,1533222.9,1533.2229,0
"0",9218,1546003.4,1546.0034,0
"0",9219,1557150.9,1557.1509,0
"0",9219,1570997.8,1570.9978,0
"0",9220,1588543.9,1588.5439,0
"0",9220,1591893.1,1591.8931,0
"0",9221,1597708.5,1597.7085,0
"0",9222,1607571.1,1607.5711,0
"0",9223,1616004.4,1616.0044,0
"0",9224,1626118.8,1626.1188,0
