"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9401,2602683.9,2602.6839,0
"0",9402,2618763.6,2618.7636,0
"0",9403,2630611,2630.611,0
"0",9404,2643774.7,2643.7747,0
"0",9405,2683599.1,2683.5991,0
"0",9406,2694263.4,2694.2634,0
"0",9406,2695463.1,2695.4631,0
"0",9407,2704711.1,2704.7111,0
"0",9408,2721507.3,2721.5073,0
"0",9409,2733737.9,2733.7379,0
"0",9410,2744435.5,2744.4355,0
"0",9410,2755549.7,2755.5497,0
"0",9411,2769979.8,2769.9798,0
"0",9412,2783560.1,2783.5601,0
"0",9413,2794790.9,2794.7909,0
"0",9414,2807221.5,2807.2215,0
"0",9415,2818385.7,2818.3857,0
"0",9416,2830499.6,2830.4996,0
"0",9417,2842063.7,2842.0637,0
"0",9418,2853511.1,2853.5111,0
"0",9419,2865325.2,2865.3252,0
"0",9419,2884036,2884.036,0
"0",9420,2895135.2,2895.1352,0
"0",9421,2905582.8,2905.5828,0
"0",9422,2915963.9,2915.9639,0
"0",9423,2926328.2,2926.3282,0
"0",9424,2938808.8,2938.8088,0
