"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9301,2234616.1,2234.6161,0
"0",9302,2250945.8,2250.9458,0
"0",9303,2263076.4,2263.0764,0
"0",9304,2273757.4,2273.7574,0
"0",9304,2288537.4,2288.5374,0
"0",9304,2289387.2,2289.3872,0
"0",9304,2291670,2291.67,0
"0",9305,2300324.7,2300.3247,0
"0",9306,2309166.1,2309.1661,0
"0",9307,2318747.3,2318.7473,0
"0",9308,2329295,2329.295,0
"0",9309,2338842.8,2338.8428,0
"0",9310,2349107.2,2349.1072,0
"0",9310,2358221.8,2358.2218,0
"0",9311,2372135.4,2372.1354,0
"0",9312,2381316.7,2381.3167,0
"0",9313,2389731.5,2389.7315,0
"0",9314,2398846.1,2398.8461,0
"0",9315,2417142,2417.142,0
"0",9316,2428972.7,2428.9727,0
"0",9317,2451967.5,2451.9675,0
"0",9318,2462731.8,2462.7318,0
"0",9319,2476026.8,2476.0268,0
"0",9320,2485410.1,2485.4101,0
"0",9321,2495591.1,2495.5911,0
"0",9322,2505155.7,2505.1557,0
"0",9323,2515153.3,2515.1533,0
"0",9324,2526249.3,2526.2493,0
"0",9324,2532866.1,2532.8661,0
"0",9324,2533765.9,2533.7659,0
"0",9324,2538530.4,2538.5304,0
"0",9324,2550094.2,2550.0942,0
