"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8081,2615430.2,2615.4302,0
"0",8082,2626696.2,2626.6962,0
"0",8083,2639826.6,2639.8266,0
"0",8084,2680267.5,2680.2675,0
"0",8085,2690881.8,2690.8818,0
"0",8086,2701662.7,2701.6627,0
"0",8087,2717942.4,2717.9424,0
"0",8088,2729573.2,2729.5732,0
"0",8089,2740470.7,2740.4707,0
"0",8090,2752751.3,2752.7513,0
"0",8091,2765731.8,2765.7318,0
"0",8092,2779778.6,2779.7786,0
"0",8093,2791292.7,2791.2927,0
"0",8094,2802690.2,2802.6902,0
"0",8095,2814837.5,2814.8375,0
"0",8096,2826351.5,2826.3515,0
"0",8097,2838113.4,2838.1134,0
"0",8098,2849379.7,2849.3797,0
"0",8099,2860310.6,2860.3106,0
"0",8100,2891370.4,2891.3704,0
"0",8101,2902251.3,2902.2513,0
"0",8102,2912532.3,2912.5323,0
"0",8103,2923296.5,2923.2965,0
"0",8104,2935360.5,2935.3605,0
"0",8105,2946358.1,2946.3581,0
