"translation","V1","V2","TimeSec","TimeAbsolute"
"0",8001,731101.5,731.1015,0
"0",8002,749597.1,749.5971,0
"0",8003,810334,810.334,0
"0",8004,822732.7,822.7327,0
"0",8005,835879.8,835.8798,0
"0",8006,916361.7,916.3617,0
"0",8007,947438.2,947.4382,0
"0",8008,959868.7,959.8687,0
"0",8009,972149.3,972.1493,0
"0",8010,997510.3,997.5103,0
"0",8011,1010574.1,1010.5741,0
"0",8012,1023186.5,1023.1865,0
"0",8013,1093238.9,1093.2389,0
"0",8014,1107385.7,1107.3857,0
"0",8015,1134663,1134.663,0
"0",8016,1156741.4,1156.7414,0
"0",8017,1177720,1177.72,0
"0",8018,1189034.2,1189.0342,0
"0",8019,1202131.2,1202.1312,0
"0",8020,1213828.6,1213.8286,0
"0",8021,1226825.7,1226.8257,0
"0",8022,1238387.4,1238.3874,0
"0",8023,1251770.1,1251.7701,0
"0",8024,1269216.2,1269.2162,0
"0",8025,1289295.1,1289.2951,0
"0",8026,1300226,1300.226,0
"0",8027,1313139.8,1313.1398,0
