"translation","V1","V2","TimeSec","TimeAbsolute"
"0","9117",586199.7,586.1997,0
"0","20",586200.7,586.2007,0
"0","40",598781.2,598.7812,0
"move epoch: 2cm cube","62",599414.4,599.4144,0
"0","8017",599414.4,599.4144,0
"0","7",599390,599.39,0
"trial finished okay","80",599391,599.391,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9118",603474.2,603.4742,0
"0","20",603475.2,603.4752,0
"0","40",616877.1,616.8771,0
"move epoch: 1cm cube","61",617477,617.477,0
"0","8018",617477,617.477,0
"0","7",617452,617.452,0
"trial finished okay","80",617453,617.453,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9119",621969.6,621.9696,0
"0","20",621970.6,621.9706,0
"0","40",636056.1,636.0561,0
"move epoch: 3cm cube","63",636739.3,636.7393,0
"0","8019",636739.3,636.7393,0
"0","7",636722,636.722,0
"trial finished okay","80",636723,636.723,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9120",640570.8,640.5708,0
"0","20",640571.8,640.5718,0
"0","40",653185.5,653.1855,0
"move epoch: 2cm cube","62",653852.1,653.8521,0
"0","8020",653852.1,653.8521,0
"0","7",653830,653.83,0
"trial finished okay","80",653831,653.831,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9121",657933.4,657.9334,0
"0","20",657934.4,657.9344,0
"ERROR: lifted during loading/checking","30",658534,658.534,0
"0","94",18.6,0.0186,0
"0","9121",658650,658.65,0
"0","20",658651,658.651,0
"0","40",670698.3,670.6983,0
"move epoch: 3cm cube","63",672481.2,672.4812,0
"0","8021",672481.2,672.4812,0
"0","7",672458,672.458,0
"trial finished okay","80",672459,672.459,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9122",676274.3,676.2743,0
"0","20",676275.3,676.2753,0
"0","40",687461.1,687.4611,0
"move epoch: 1cm cube","61",688177.7,688.1777,0
"0","8022",688177.7,688.1777,0
"0","7",688159,688.159,0
"trial finished okay","80",688160,688.16,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9123",692109.1,692.1091,0
"0","20",692110.1,692.1101,0
"0","40",703940.8,703.9408,0
"move epoch: 1cm cube","61",704522.7,704.5227,0
"0","8023",704522.7,704.5227,0
"0","7",704516,704.516,0
"trial finished okay","80",704517,704.517,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9124",708486.4,708.4864,0
"0","20",708487.4,708.4874,0
"0","40",720820.3,720.8203,0
"move epoch: 1cm cube","61",721386.8,721.3868,0
"0","8024",721386.8,721.3868,0
"0","7",721375,721.375,0
"trial finished okay","80",721376,721.376,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9125",725979.9,725.9799,0
"0","20",725980.9,725.9809,0
"0","40",736533.4,736.5334,0
"move epoch: 1cm cube","61",737099.9,737.0999,0
"0","8025",737099.9,737.0999,0
"0","303",737099.9,737.0999,0
"0","7",737086,737.086,0
"trial finished okay","80",737087,737.087,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9126",740927.6,740.9276,0
"0","20",740928.6,740.9286,0
"0","40",752246.5,752.2465,0
"move epoch: 1cm cube","61",752713.1,752.7131,0
"0","8026",752713.1,752.7131,0
"0","303",752713.1,752.7131,0
"0","7",752699,752.699,0
"trial finished okay","80",752700,752.7,0
"experimenter confirmed","90",756995.4,756.9954,0
"0","94",18.6,0.0186,0
"0","9127",759310.6,759.3106,0
"0","20",759311.6,759.3116,0
"0","40",772558.6,772.5586,0
"move epoch: 3cm cube","63",773341.7,773.3417,0
"0","8027",773341.7,773.3417,0
"0","303",773341.7,773.3417,0
"0","7",773316,773.316,0
"trial finished okay","80",773317,773.317,0
"0","403",777306.5,777.3065,0
"end of block","100",777307.5,777.3075,0
"LH Block Start","10",780323.5,780.3235,0
"Hidden Block Start","13",780324.5,780.3245,0
"0","94",780324.5,780.3245,0
"0","9201",809565.9,809.5659,0
"0","20",809566.9,809.5669,0
"0","40",819364.6,819.3646,0
"move epoch: 3cm cube","63",819845.7,819.8457,0
"0","8028",819845.7,819.8457,0
"0","7",819838,819.838,0
"trial finished okay","80",819839,819.839,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9202",823296.1,823.2961,0
"0","20",823297.1,823.2971,0
"0","40",831045.3,831.0453,0
"move epoch: 1cm cube","61",831678.5,831.6785,0
"0","8029",831678.5,831.6785,0
"0","7",831654,831.654,0
"trial finished okay","80",831655,831.655,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9203",835010.1,835.0101,0
"0","20",835011.1,835.0111,0
"0","40",841776.2,841.7762,0
"move epoch: 2cm cube","62",842392.8,842.3928,0
"0","8030",842392.8,842.3928,0
"0","7",842370,842.37,0
"trial finished okay","80",842371,842.371,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9204",845724.3,845.7243,0
"0","20",845725.3,845.7253,0
"0","40",852507.1,852.5071,0
"move epoch: 2cm cube","62",852923.7,852.9237,0
"0","8031",852923.7,852.9237,0
"0","7",852904,852.904,0
"trial finished okay","80",852905,852.905,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9205",856388.6,856.3886,0
"0","20",856389.6,856.3896,0
"0","40",862588.2,862.5882,0
"move epoch: 2cm cube","62",863104.8,863.1048,0
"0","8032",863104.8,863.1048,0
"0","7",863087,863.087,0
"trial finished okay","80",863088,863.088,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9206",866403,866.403,0
"0","20",866404,866.404,0
"0","40",873319.1,873.3191,0
"move epoch: 2cm cube","62",873719,873.719,0
"0","8033",873719,873.719,0
"0","7",873696,873.696,0
"trial finished okay","80",873697,873.697,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9207",876999.4,876.9994,0
"0","20",877000.4,877.0004,0
"0","40",885399.7,885.3997,0
"move epoch: 3cm cube","63",885832.9,885.8329,0
"0","8034",885832.9,885.8329,0
"0","7",885816,885.816,0
"trial finished okay","80",885817,885.817,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9208",889075.4,889.0754,0
"0","20",889076.4,889.0764,0
"0","40",895930.7,895.9307,0
"move epoch: 3cm cube","63",896380.6,896.3806,0
"0","8035",896380.6,896.3806,0
"0","7",896359,896.359,0
"trial finished okay","80",896360,896.36,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9209",899428.9,899.4289,0
"0","20",899429.9,899.4299,0
"0","40",905561.8,905.5618,0
"move epoch: 1cm cube","61",905978.4,905.9784,0
"0","8036",905978.4,905.9784,0
"0","7",905954,905.954,0
"trial finished okay","80",905955,905.955,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9210",909476.6,909.4766,0
"0","20",909477.6,909.4776,0
"0","40",916076.1,916.0761,0
"move epoch: 1cm cube","61",916575.9,916.5759,0
"0","8037",916575.9,916.5759,0
"0","7",916564,916.564,0
"trial finished okay","80",916565,916.565,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9211",919989,919.989,0
"0","20",919990,919.99,0
"0","40",925424,925.424,0
"move epoch: 1cm cube","61",925923.9,925.9239,0
"0","8038",925923.9,925.9239,0
"0","7",925906,925.906,0
"trial finished okay","80",925907,925.907,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9212",929069.2,929.0692,0
"0","20",929070.2,929.0702,0
"0","40",935638.3,935.6383,0
"move epoch: 3cm cube","63",936121.5,936.1215,0
"0","8039",936121.5,936.1215,0
"0","7",936107,936.107,0
"trial finished okay","80",936108,936.108,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9213",939236.5,939.2365,0
"0","20",939237.5,939.2375,0
"0","40",945752.7,945.7527,0
"move epoch: 2cm cube","62",946202.6,946.2026,0
"0","8040",946202.6,946.2026,0
"0","7",946187,946.187,0
"trial finished okay","80",946188,946.188,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9214",949400.9,949.4009,0
"0","20",949401.9,949.4019,0
"0","40",954517.4,954.5174,0
"move epoch: 2cm cube","62",954931.8,954.9318,0
"0","8041",954931.8,954.9318,0
"0","7",954925,954.925,0
"trial finished okay","80",954926,954.926,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9215",958215.6,958.2156,0
"0","20",958216.6,958.2166,0
"0","40",964498.5,964.4985,0
"move epoch: 2cm cube","62",964898.4,964.8984,0
"0","8042",964898.4,964.8984,0
"0","7",964883,964.883,0
"trial finished okay","80",964884,964.884,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9216",968363.3,968.3633,0
"0","20",968364.3,968.3643,0
"0","40",974496.2,974.4962,0
"move epoch: 1cm cube","61",974912.8,974.9128,0
"0","8043",974912.8,974.9128,0
"0","7",974888,974.888,0
"trial finished okay","80",974889,974.889,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9217",978194.4,978.1944,0
"0","20",978195.4,978.1954,0
"0","40",985127.1,985.1271,0
"move epoch: 3cm cube","63",985593.7,985.5937,0
"0","8044",985593.7,985.5937,0
"0","7",985579,985.579,0
"trial finished okay","80",985580,985.58,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9218",988875.3,988.8753,0
"0","20",988876.3,988.8763,0
"0","40",994558.3,994.5583,0
"move epoch: 3cm cube","63",995008.2,995.0082,0
"0","8045",995008.2,995.0082,0
"0","7",994986,994.986,0
"trial finished okay","80",994987,994.987,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9219",998120.5,998.1205,0
"0","20",998121.5,998.1215,0
"0","40",1004172.8,1004.1728,0
"move epoch: 3cm cube","63",1004622.7,1004.6227,0
"0","8046",1004622.7,1004.6227,0
"0","7",1004611,1004.611,0
"trial finished okay","80",1004612,1004.612,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9220",1007754.4,1007.7544,0
"0","20",1007755.4,1007.7554,0
"0","40",1015103.7,1015.1037,0
"move epoch: 1cm cube","61",1015535.8,1015.5358,0
"0","8047",1015535.8,1015.5358,0
"0","7",1015527,1015.527,0
"trial finished okay","80",1015528,1015.528,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9221",1018767,1018.767,0
"0","20",1018768,1018.768,0
"0","40",1025284.7,1025.2847,0
"move epoch: 1cm cube","61",1025718,1025.718,0
"0","8048",1025718,1025.718,0
"0","7",1025696,1025.696,0
"trial finished okay","80",1025697,1025.697,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9222",1028899.5,1028.8995,0
"0","20",1028900.5,1028.9005,0
"0","40",1036498.9,1036.4989,0
"move epoch: 3cm cube","63",1036965.4,1036.9654,0
"0","8049",1036965.4,1036.9654,0
"0","7",1036940,1036.94,0
"trial finished okay","80",1036941,1036.941,0
"experimenter confirmed","90",568171.5,568.1715,0
"0","9223",1040130.3,1040.1303,0
"0","20",1040131.3,1040.1313,0
"0","40",1047379.7,1047.3797,0
"move epoch: 2cm cube","62",1047813,1047.813,0
"0","8050",1047813,1047.813,0
"0","7",1047795,1047.795,0
"trial finished okay","80",1047796,1047.796,0
"0","190",1047813,1047.813,0
"0","94",780324.5,780.3245,0
"0","9224",1050855.7,1050.8557,0
"0","20",1050856.7,1050.8567,0
"0","40",1056877.6,1056.8776,0
"move epoch: 1cm cube","61",1057260.8,1057.2608,0
"0","8051",1057260.8,1057.2608,0
"0","7",1057246,1057.246,0
"trial finished okay","80",1057247,1057.247,0
"0","400",1060392.4,1060.3924,0
"end of block","100",1060393.4,1060.3934,0
"RH Block Start","11",1063409.4,1063.4094,0
"Hidden Block Start","13",1063410.4,1063.4104,0
"0","94",1063410.4,1063.4104,0
"0","9301",1469266.6,1469.2666,0
"0","20",1469267.6,1469.2676,0
"0","40",1478015.7,1478.0157,0
"move epoch: 1cm cube","61",1478815.5,1478.8155,0
"0","8052",1478815.5,1478.8155,0
"0","8",1478793,1478.793,0
"trial finished okay","80",1478794,1478.794,0
"experimenter confirmed","90",1482309.7,1482.3097,0
"0","9302",1484379.9,1484.3799,0
"0","20",1484380.9,1484.3809,0
"0","40",1497311.3,1497.3113,0
"move epoch: 3cm cube","63",1497811.2,1497.8112,0
"0","8053",1497811.2,1497.8112,0
"0","8",1497791,1497.791,0
"trial finished okay","80",1497792,1497.792,0
"experimenter confirmed","90",1482309.7,1482.3097,0
"0","9303",1501242.7,1501.2427,0
"0","20",1501243.7,1501.2437,0
"0","40",1506359.3,1506.3593,0
"move epoch: 3cm cube","63",1506892.4,1506.8924,0
"0","8054",1506892.4,1506.8924,0
"0","8",1506882,1506.882,0
"trial finished okay","80",1506883,1506.883,0
"experimenter confirmed","90",1482309.7,1482.3097,0
"0","9304",1510289.3,1510.2893,0
"0","20",1510290.3,1510.2903,0
"0","40",1514674,1514.674,0
"move epoch: 2cm cube","62",1515107.3,1515.1073,0
"0","8055",1515107.3,1515.1073,0
"0","8",1515084,1515.084,0
"trial finished okay","80",1515085,1515.085,0
"experimenter confirmed","90",1482309.7,1482.3097,0
"0","9305",1518422.2,1518.4222,0
"0","20",1518423.2,1518.4232,0
"0","40",1522405.6,1522.4056,0
"move epoch: 1cm cube","61",1522838.9,1522.8389,0
"0","8056",1522838.9,1522.8389,0
"0","8",1522822,1522.822,0
"trial finished okay","80",1522823,1522.823,0
"experimenter confirmed","90",1482309.7,1482.3097,0
"0","9306",1526087,1526.087,0
"0","20",1526088,1526.088,0
"0","40",1532236.7,1532.2367,0
"move epoch: 1cm cube","61",1532753.3,1532.7533,0
"0","8057",1532753.3,1532.7533,0
"0","8",1532731,1532.731,0
"trial finished okay","80",1532732,1532.732,0
"experimenter confirmed","90",1535352.7,1535.3527,0
"0","9307",1535834.9,1535.8349,0
"0","20",1535835.9,1535.8359,0
"0","40",1539685.1,1539.6851,0
"move epoch: 3cm cube","63",1540100.5,1540.1005,0
"0","8058",1540100.5,1540.1005,0
"0","8",1540092,1540.092,0
"trial finished okay","80",1540093,1540.093,0
"experimenter confirmed","90",1535352.7,1535.3527,0
"0","9308",1543066.6,1543.0666,0
"0","20",1543067.6,1543.0676,0
"0","40",1546266.9,1546.2669,0
"move epoch: 2cm cube","62",1546750.1,1546.7501,0
"0","8059",1546750.1,1546.7501,0
"0","8",1546729,1546.729,0
"trial finished okay","80",1546730,1546.73,0
"experimenter confirmed","90",1549832.8,1549.8328,0
"0","9309",1549981.7,1549.9817,0
"0","20",1549982.7,1549.9827,0
"0","40",1554148.4,1554.1484,0
"move epoch: 2cm cube","62",1554548.4,1554.5484,0
"0","8060",1554548.4,1554.5484,0
"0","8",1554535,1554.535,0
"trial finished okay","80",1554536,1554.536,0
"experimenter confirmed","90",1549832.8,1549.8328,0
"0","9310",1557546.7,1557.5467,0
"0","20",1557547.7,1557.5477,0
"0","40",1561096.9,1561.0969,0
"move epoch: 2cm cube","62",1561613.4,1561.6134,0
"0","8061",1561613.4,1561.6134,0
"0","8",1561598,1561.598,0
"trial finished okay","80",1561599,1561.599,0
"experimenter confirmed","90",1564479.4,1564.4794,0
"0","9311",1564488.4,1564.4884,0
"0","20",1564489.4,1564.4894,0
"0","40",1568495.2,1568.4952,0
"move epoch: 3cm cube","63",1568895.1,1568.8951,0
"0","8062",1568895.1,1568.8951,0
"0","8",1568874,1568.874,0
"trial finished okay","80",1568875,1568.875,0
"experimenter confirmed","90",1564479.4,1564.4794,0
"0","9312",1571993.4,1571.9934,0
"0","20",1571994.4,1571.9944,0
"0","40",1576256.9,1576.2569,0
"move epoch: 1cm cube","61",1576693.3,1576.6933,0
"0","8063",1576693.3,1576.6933,0
"0","8",1576674,1576.674,0
"trial finished okay","80",1576675,1576.675,0
"experimenter confirmed","90",1564479.4,1564.4794,0
"0","9313",1579841.6,1579.8416,0
"0","20",1579842.6,1579.8426,0
"0","40",1584088.7,1584.0887,0
"move epoch: 1cm cube","61",1584524.9,1584.5249,0
"0","8064",1584524.9,1584.5249,0
"0","8",1584510,1584.51,0
"trial finished okay","80",1584511,1584.511,0
"experimenter confirmed","90",1587407.6,1587.4076,0
"0","9314",1587489.9,1587.4899,0
"0","20",1587490.9,1587.4909,0
"0","40",1591723.3,1591.7233,0
"move epoch: 1cm cube","61",1592139.9,1592.1399,0
"0","8065",1592139.9,1592.1399,0
"0","8",1592122,1592.122,0
"trial finished okay","80",1592123,1592.123,0
"experimenter confirmed","90",1587407.6,1587.4076,0
"0","9315",1594954.9,1594.9549,0
"0","20",1594955.9,1594.9559,0
"0","40",1600354.7,1600.3547,0
"move epoch: 3cm cube","63",1600853.2,1600.8532,0
"0","8066",1600853.2,1600.8532,0
"0","8",1600845,1600.845,0
"trial finished okay","80",1600846,1600.846,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9316",1604202.8,1604.2028,0
"0","20",1604203.8,1604.2038,0
"0","40",1609685.9,1609.6859,0
"move epoch: 3cm cube","63",1610185.8,1610.1858,0
"0","8067",1610185.8,1610.1858,0
"0","8",1610175,1610.175,0
"trial finished okay","80",1610176,1610.176,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9317",1612934.2,1612.9342,0
"0","20",1612935.2,1612.9352,0
"0","40",1617350.8,1617.3508,0
"move epoch: 1cm cube","61",1617850.7,1617.8507,0
"0","8068",1617850.7,1617.8507,0
"0","8",1617832,1617.832,0
"trial finished okay","80",1617833,1617.833,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9318",1620849,1620.849,0
"0","20",1620850,1620.85,0
"0","40",1624999.1,1624.9991,0
"move epoch: 2cm cube","62",1625498.9,1625.4989,0
"0","8069",1625498.9,1625.4989,0
"0","8",1625479,1625.479,0
"trial finished okay","80",1625480,1625.48,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9319",1628397.3,1628.3973,0
"0","20",1628398.3,1628.3983,0
"0","40",1632977.7,1632.9777,0
"move epoch: 2cm cube","62",1633497.2,1633.4972,0
"0","8070",1633497.2,1633.4972,0
"0","8",1633475,1633.475,0
"trial finished okay","80",1633476,1633.476,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9320",1636262.2,1636.2622,0
"0","20",1636263.2,1636.2632,0
"0","40",1640595.6,1640.5956,0
"move epoch: 3cm cube","63",1641028.8,1641.0288,0
"0","8071",1641028.8,1641.0288,0
"0","8",1641014,1641.014,0
"trial finished okay","80",1641015,1641.015,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9321",1643960.5,1643.9605,0
"0","20",1643961.5,1643.9615,0
"0","40",1648010.6,1648.0106,0
"move epoch: 2cm cube","62",1648460.4,1648.4604,0
"0","8072",1648460.4,1648.4604,0
"0","8",1648445,1648.445,0
"trial finished okay","80",1648446,1648.446,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9322",1651308.8,1651.3088,0
"0","20",1651309.8,1651.3098,0
"0","40",1659458,1659.458,0
"move epoch: 3cm cube","63",1659957.9,1659.9579,0
"0","8073",1659957.9,1659.9579,0
"0","8",1659934,1659.934,0
"trial finished okay","80",1659935,1659.935,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9323",1663156.1,1663.1561,0
"0","20",1663157.1,1663.1571,0
"0","40",1667254.9,1667.2549,0
"move epoch: 1cm cube","61",1667722.8,1667.7228,0
"0","8074",1667722.8,1667.7228,0
"0","8",1667702,1667.702,0
"trial finished okay","80",1667703,1667.703,0
"0","190",1667722.8,1667.7228,0
"0","94",1063410.4,1063.4104,0
"0","9324",1670704.4,1670.7044,0
"0","20",1670705.4,1670.7054,0
"0","40",1674221.3,1674.2213,0
"move epoch: 2cm cube","62",1674687.9,1674.6879,0
"0","8075",1674687.9,1674.6879,0
"0","8",1674669,1674.669,0
"trial finished okay","80",1674670,1674.67,0
"0","400",1677736.2,1677.7362,0
"end of block","100",1677737.2,1677.7372,0
"RH Block Start","11",1680753.1,1680.7531,0
"Visible Block Start","12",1680754.1,1680.7541,0
"0","94",1680754.1,1680.7541,0
"0","9401",1711861.8,1711.8618,0
"0","20",1711862.8,1711.8628,0
"0","40",1718161.4,1718.1614,0
"move epoch: 3cm cube","63",1718661.2,1718.6612,0
"0","8076",1718661.2,1718.6612,0
"0","8",1718647,1718.647,0
"trial finished okay","80",1718648,1718.648,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9402",1722309.4,1722.3094,0
"0","20",1722310.4,1722.3104,0
"0","40",1728858.9,1728.8589,0
"move epoch: 3cm cube","63",1729392.1,1729.3921,0
"0","8077",1729392.1,1729.3921,0
"0","8",1729377,1729.377,0
"trial finished okay","80",1729378,1729.378,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9403",1732707.1,1732.7071,0
"0","20",1732708.1,1732.7081,0
"0","40",1739856.4,1739.8564,0
"move epoch: 3cm cube","63",1740273,1740.273,0
"0","8078",1740273,1740.273,0
"0","8",1740251,1740.251,0
"trial finished okay","80",1740252,1740.252,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9404",1743604.6,1743.6046,0
"0","20",1743605.6,1743.6056,0
"0","40",1750354.1,1750.3541,0
"move epoch: 1cm cube","61",1750937.3,1750.9373,0
"0","8079",1750937.3,1750.9373,0
"0","8",1750924,1750.924,0
"trial finished okay","80",1750925,1750.925,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9405",1754968.7,1754.9687,0
"0","20",1754969.7,1754.9697,0
"0","40",1763734.4,1763.7344,0
"move epoch: 3cm cube","63",1764298.8,1764.2988,0
"0","8080",1764298.8,1764.2988,0
"0","8",1764291,1764.291,0
"trial finished okay","80",1764292,1764.292,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9406",1768049.1,1768.0491,0
"0","20",1768050.1,1768.0501,0
"0","40",1775098.5,1775.0985,0
"move epoch: 2cm cube","62",1775598.4,1775.5984,0
"0","8081",1775598.4,1775.5984,0
"0","8",1775577,1775.577,0
"trial finished okay","80",1775578,1775.578,0
"experimenter confirmed","90",1603670.6,1603.6706,0
"0","9407",1779213.2,1779.2132,0
"0","20",1779214.2,1779.2142,0
"0","40",1785379.5,1785.3795,0
"move epoch: 2cm cube","62",1785812.7,1785.8127,0
"0","8082",1785812.7,1785.8127,0
"0","8",1785796,1785.796,0
"trial finished okay","80",1785797,1785.797,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9408",1789444.2,1789.4442,0
"0","20",1789445.2,1789.4452,0
"0","40",1796043.7,1796.0437,0
"move epoch: 2cm cube","62",1796527,1796.527,0
"0","8083",1796527,1796.527,0
"0","8",1796516,1796.516,0
"trial finished okay","80",1796517,1796.517,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9409",1800275.1,1800.2751,0
"0","20",1800276.1,1800.2761,0
"0","40",1832552.2,1832.5522,0
"move epoch: 2cm cube","62",1833016.4,1833.0164,0
"0","8084",1833016.4,1833.0164,0
"0","8",1833009,1833.009,0
