"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"17",783.2,765.9,27.1,785.8,772.3,22.3,760.4,752,19.1,756.9,744.5,20.4,812.2,764.5,68.9,813.3,759.8,72.3,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,777,754.8,42.8,769.3,747.7,40.9
2,"17",783.3,766.2,27.5,786,772.7,22.7,760.3,751.8,19.3,756.7,744.3,20.5,811.8,763.8,69.2,812.9,759,72.5,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,776.7,754.4,43.1,769,747.3,41.2
3,"17",783.3,766.3,27.9,786.1,772.9,23.3,760.1,751.7,19.5,756.5,744.1,20.6,811.3,763,69.5,812.4,758.2,72.8,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,776.4,753.9,43.4,768.7,746.9,41.4
4,"17",783.3,766.4,28.6,786.2,773.1,24,760,751.5,19.7,756.3,744,20.8,810.8,762.2,69.9,811.8,757.3,73.1,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,776.1,753.5,43.7,768.4,746.4,41.7
5,"17",783.2,766.4,29.3,786.2,773.2,24.9,759.9,751.3,19.9,756.1,743.8,20.9,810.2,761.4,70.3,811.2,756.5,73.5,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,775.7,753,44,768,746,42.1
6,"17",783.1,766.4,30.1,786.1,773.3,25.8,759.8,751.2,20.3,755.9,743.6,21.2,809.6,760.6,70.9,810.5,755.6,74,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.1,40.7,775.4,752.6,44.4,767.6,745.5,42.4
7,"17",782.9,766.4,31,786.1,773.3,26.8,759.7,751.1,20.6,755.8,743.5,21.5,809,759.8,71.4,809.9,754.7,74.5,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.1,43.1,545.5,767.1,40.7,775,752.2,44.9,767.3,745.1,42.9
8,"17",782.8,766.4,32,786,773.4,27.8,759.6,751,21.1,755.6,743.4,22,808.4,758.9,72.1,809.2,753.8,75.1,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.1,43.1,545.5,767.1,40.7,774.6,751.7,45.5,766.9,744.7,43.5
9,"17",782.6,766.2,33,785.9,773.3,28.9,759.1,750.8,22.5,755,743.2,23.2,807.9,758.1,72.8,808.7,753,75.8,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.1,43.1,545.5,767.1,40.7,774.2,751.2,46.5,766.4,744.2,44.5
10,"17",782.4,766,34,785.7,773.1,30,758.3,750.1,24,754.2,742.5,24.6,807.4,757.3,73.7,808.2,752.1,76.6,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.1,43.1,545.5,767.1,40.7,773.5,750.4,47.8,765.7,743.4,45.8
11,"17",782,765.6,35.2,785.4,772.8,31.3,757.3,749.1,25.4,753.2,741.4,26,806.9,756.4,74.5,807.6,751.2,77.3,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.5,767.1,40.7,772.7,749.4,49,764.9,742.4,47.1
12,"17",781.6,765.2,36.3,785.1,772.4,32.5,756.2,747.9,26.8,752.1,740.3,27.3,806.2,755.3,75.4,807,750.1,78,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.2,43.1,545.5,767.2,40.7,771.7,748.3,50.2,764,741.2,48.3
13,"17",781.2,764.8,37.5,784.7,772.1,33.8,755.2,746.9,28.1,751.2,739.3,28.5,805.5,754.4,76.3,806.4,749.1,78.8,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.2,43.1,545.5,767.2,40.7,770.8,747.2,51.4,763.1,740.2,49.5
14,"17",780.8,764.4,38.6,784.3,771.8,34.9,754.2,746,29.4,750.1,738.3,29.7,804.8,753.6,77.2,805.7,748.2,79.6,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.2,43.1,545.5,767.2,40.7,770,746.3,52.5,762.2,739.2,50.6
15,"17",780.3,764.2,39.5,783.9,771.6,35.8,753.1,745.1,30.5,749.1,737.5,30.9,804.1,752.9,78.1,805,747.6,80.5,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.2,43.1,545.5,767.2,40.7,769.1,745.5,53.6,761.3,738.4,51.7
16,"17",779.8,763.9,40.2,783.4,771.4,36.6,752.1,744.3,31.5,748.1,736.6,31.9,803.3,752.4,79.1,804.2,747.1,81.4,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.2,43.1,545.5,767.1,40.7,768.2,744.8,54.6,760.3,737.7,52.8
17,"17",779.2,763.7,40.8,782.9,771.1,37.2,751.1,743.5,32.5,747.1,735.8,33,802.6,751.9,80,803.4,746.6,82.5,481.4,548.3,-2.3,489.5,554.2,-2,555.3,774.1,43.1,545.5,767.1,40.7,767.3,744.2,55.6,759.4,737.1,53.8
