"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"11",777.4,760.3,28.8,780.5,766.3,23.2,758.5,748.8,19,754.1,741.4,20.1,805.6,758,69.8,806.5,753.2,73.5,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.2,43,545.5,767.1,40.6,771.8,749.6,43.6,764,742.6,42
2,"11",777.3,760.4,29.5,780.6,766.6,23.9,758.3,748.6,19.2,753.9,741.2,20.2,804.8,757,70.3,805.7,752.1,73.9,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.2,43,545.5,767.1,40.6,771.2,749,43.9,763.5,742.1,42.3
3,"11",777.2,760.6,30.3,780.6,766.9,24.9,758.1,748.4,19.5,753.6,740.9,20.4,804,756,70.9,804.7,751,74.5,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.2,43,545.5,767.1,40.6,770.7,748.4,44.3,762.9,741.5,42.6
4,"11",777.1,760.7,31.3,780.6,767.2,26,757.8,748.2,19.8,753.3,740.7,20.6,803.1,754.9,71.6,803.7,749.9,75.2,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.6,770.1,747.8,44.7,762.3,740.9,43
5,"11",777,760.9,32.3,780.6,767.4,27.2,757.6,747.9,20.1,753,740.4,20.9,802.2,753.7,72.3,802.7,748.7,75.8,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.6,769.5,747.1,45.2,761.7,740.2,43.4
6,"11",776.8,760.9,33.5,780.6,767.7,28.5,757.5,747.8,20.6,752.8,740.3,21.2,801.3,752.6,73,801.8,747.5,76.5,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,768.9,746.5,45.7,761.2,739.7,43.9
7,"11",776.6,760.9,34.6,780.5,767.8,29.8,757.3,747.7,21.4,752.5,740.1,21.9,800.5,751.6,73.8,801,746.4,77.2,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,768.4,745.8,46.6,760.6,739.1,44.8
8,"11",776.3,760.7,36,780.2,767.7,31.2,756.5,747.2,23,751.7,739.6,23.4,799.8,750.5,74.7,800.2,745.2,78.1,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,767.6,745,47.9,759.8,738.2,46.1
9,"11",776,760.4,37.6,779.9,767.5,33,755.6,746.4,24.8,750.7,738.8,25,799.1,749.4,75.9,799.6,744.1,79.1,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,766.8,744,49.4,759,737.3,47.7
10,"11",775.6,760,39.4,779.6,767.2,34.9,754.6,745.5,26.6,749.7,738,26.8,798.4,748.3,77.1,798.9,743,80.1,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,765.9,743,51,758,736.2,49.2
11,"11",775,759.5,41.1,779.1,766.7,36.7,753.6,744.5,28.3,748.7,737,28.5,797.7,747.3,78.3,798.1,741.9,81.3,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,764.9,741.9,52.6,757.1,735.1,50.9
12,"11",774.4,758.8,42.7,778.4,766,38.3,752.5,743.3,30.1,747.6,735.7,30.2,797,746.2,79.6,797.4,740.8,82.5,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,764,740.8,54.2,756.1,733.9,52.6
13,"11",773.7,757.9,44.2,777.7,765.2,39.9,751.2,742,32,746.2,734.4,32.2,796.3,745.1,81,796.7,739.8,83.9,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,762.9,739.5,56,755,732.6,54.4
14,"11",772.8,756.9,45.9,776.8,764.2,41.6,749.8,740.5,34,744.9,732.9,34.2,795.4,744,82.5,795.9,738.6,85.3,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,761.7,738,57.8,753.8,731.2,56.4
15,"11",771.8,755.9,47.7,775.8,763.2,43.5,748.4,738.9,36.1,743.4,731.4,36.3,794.5,742.7,84.1,795,737.3,86.8,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,760.5,736.6,59.8,752.6,729.6,58.4
16,"11",770.7,754.7,49.7,774.6,762.1,45.5,746.8,737.4,38.4,741.9,729.8,38.5,793.5,741.3,85.7,794,736,88.3,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,759.1,735,61.8,751.2,728.1,60.4
17,"11",769.4,753.4,51.7,773.4,760.8,47.6,745.2,735.6,40.5,740.2,728.1,40.6,792.2,739.9,87.4,792.8,734.6,90.1,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.4,767.1,40.7,757.6,733.4,63.9,749.7,726.4,62.5
18,"11",768,752,53.8,771.9,759.4,49.7,743.3,733.8,42.8,738.4,726.2,42.9,790.9,738.3,89.2,791.5,733,91.8,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.4,767.1,40.7,756,731.6,65.9,748.1,724.7,64.7
19,"11",766.5,750.5,55.8,770.4,758,51.8,741.3,731.9,45.2,736.4,724.3,45.2,789.4,736.8,91,790,731.4,93.5,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,754.2,729.8,68.1,746.3,722.8,66.9
20,"11",764.8,749,57.8,768.8,756.5,53.8,739,729.7,47.6,734.1,722.2,47.7,787.8,735.2,92.8,788.4,729.8,95.3,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,752.2,727.9,70.3,744.3,720.9,69.3
21,"11",763.1,747.6,59.7,767.1,755.1,55.7,736.4,727.5,50.1,731.6,719.9,50.2,786,733.6,94.7,786.8,728.2,97.2,480.7,547.5,-2.2,488.8,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,750.1,726,72.6,742.1,718.9,71.7
22,"11",761.3,746.1,61.5,765.3,753.6,57.5,733.7,725.1,52.7,728.9,717.5,52.9,784.2,732,96.7,785,726.8,99.1,480.7,547.5,-2.2,488.9,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,747.8,724,75,739.9,716.8,74.1
23,"11",759.4,744.7,63.5,763.4,752.2,59.4,730.9,722.7,55.4,726.1,715.1,55.6,782.3,730.5,98.7,783.1,725.2,101.1,480.7,547.5,-2.2,488.8,553.4,-1.9,555.3,774.1,43,545.5,767.1,40.7,745.4,722,77.4,737.5,714.8,76.7
24,"11",757.4,743.1,65.4,761.3,750.6,61.5,728,720.3,58.1,723.3,712.8,58.4,780.3,728.9,100.7,781.1,723.6,103.1,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,743,720,79.9,735.1,712.7,79.3
25,"11",755.2,741.6,67.5,759.3,749.1,63.5,725.2,718,60.9,720.5,710.5,61.2,778.2,727.3,102.9,779,722,105.2,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,740.6,718,82.5,732.6,710.7,82
26,"11",753,740,69.8,757.1,747.5,65.7,722.3,715.7,63.7,717.6,708.2,64.1,776,725.6,105.1,776.8,720.4,107.5,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,738,716,85.1,730.1,708.7,84.7
27,"11",750.8,738.4,71.9,754.8,745.9,67.9,719.2,713.4,66.7,714.6,705.9,67.1,773.7,723.9,107.2,774.6,718.7,109.6,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,735.5,714.1,87.7,727.5,706.7,87.4
28,"11",748.4,736.8,74.1,752.5,744.3,70,716.1,711.1,69.6,711.6,703.5,70,771.4,722.2,109.4,772.2,717,111.7,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,732.8,712.1,90.3,724.9,704.7,90.2
29,"11",746,735.2,76.2,750.1,742.7,72.1,712.9,708.7,72.5,708.4,701.2,73,769,720.5,111.6,769.9,715.3,113.8,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,730,710.1,92.9,722.1,702.7,92.9
30,"11",743.5,733.5,78.2,747.6,741,74.1,709.7,706.4,75.3,705.2,698.9,75.9,766.4,718.8,113.7,767.3,713.6,116,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,727.2,708.1,95.5,719.3,700.7,95.5
31,"11",740.9,731.8,80.1,745,739.3,76,706.5,704,78,702,696.5,78.6,763.8,717,115.7,764.7,711.8,118,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,724.3,706.1,97.9,716.4,698.6,98.1
32,"11",738.2,730.1,81.9,742.3,737.6,77.8,703.1,701.8,80.6,698.7,694.2,81.2,761,715.2,117.7,761.9,709.9,119.9,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,721.3,704,100.2,713.4,696.6,100.4
33,"11",735.4,728.5,83.6,739.6,735.9,79.4,699.6,699.4,82.9,695.3,691.9,83.7,758.1,713.3,119.5,759,708.2,121.8,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,718.1,702,102.3,710.3,694.5,102.6
34,"11",732.5,726.7,85.1,736.7,734.2,81,695.9,696.8,85.2,691.6,689.4,86,755,711.4,121.2,755.9,706.3,123.5,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,714.8,699.9,104.3,707,692.4,104.8
35,"11",729.6,725,86.5,733.8,732.5,82.3,692,694.2,87.5,687.8,686.8,88.4,751.8,709.5,122.8,752.8,704.3,125.1,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,711.4,697.7,106.2,703.6,690.1,106.8
36,"11",726.5,723.3,87.7,730.9,730.8,83.5,688,691.4,89.7,683.8,684,90.6,748.5,707.6,124.3,749.5,702.3,126.6,480.7,547.5,-2.2,488.8,553.4,-1.9,555.2,774.1,43,545.5,767.1,40.7,707.8,695.4,108,700.1,687.9,108.7
