"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"16",788.1,769.5,32.5,791.2,776.6,28.4,760.2,750.5,19.2,756.4,742.9,20.3,811.3,762.6,70.6,811.9,757.5,74.1,481.4,548.4,-2.3,489.6,554.3,-2,555.1,774.2,42.9,545.4,767.2,40.5,776.7,753.2,42.8,769,746,41.3
2,"16",787.4,768.8,33.9,790.6,776,30,760,750.1,19.7,756.1,742.5,20.5,810.1,760.7,71.4,810.6,755.6,74.9,481.4,548.4,-2.3,489.6,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,776,752.2,43.4,768.3,745,41.7
3,"16",786.7,768,35.3,790,775.2,31.5,759.7,749.7,20.1,755.8,742.1,20.8,808.9,759,72.2,809.3,753.8,75.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,775.3,751.2,43.9,767.6,744.1,42.1
4,"16",786,767.2,36.5,789.4,774.4,32.8,759.5,749.4,20.6,755.5,741.8,21.1,807.8,757.5,72.9,808.2,752.2,76.1,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,774.6,750.4,44.5,767,743.3,42.6
5,"16",785.3,766.4,37.4,788.7,773.6,33.8,759.4,749.3,21.2,755.3,741.6,21.6,806.9,756.3,73.7,807.3,750.9,76.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,774,749.6,45.4,766.4,742.6,43.3
6,"16",784.7,765.6,38.3,788.1,772.9,34.7,759.1,749.2,22.5,754.9,741.5,22.9,806.3,755.3,74.6,806.7,749.9,77.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,773.5,749,46.5,765.8,742.1,44.5
7,"16",784.1,764.9,39,787.4,772.2,35.5,758.6,748.8,23.9,754.3,741.1,24.2,805.7,754.5,75.6,806.1,749.1,78.5,481.4,548.4,-2.3,489.6,554.3,-2,555.1,774.1,42.9,545.4,767.1,40.5,772.8,748.3,47.9,765.1,741.4,45.8
8,"16",783.5,764.3,39.8,786.9,771.7,36.4,758,748.2,25.1,753.7,740.6,25.4,805.1,753.8,76.6,805.5,748.4,79.4,481.4,548.4,-2.3,489.6,554.3,-2,555.1,774.1,42.9,545.4,767.1,40.5,772.1,747.6,49.1,764.4,740.7,47
9,"16",782.9,763.8,40.6,786.3,771.2,37.2,757.4,747.7,26.3,753,740.1,26.5,804.5,753.2,77.5,804.9,747.7,80.4,481.4,548.4,-2.3,489.6,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,771.4,746.9,50.2,763.7,740,48.2
10,"16",782.2,763.2,41.5,785.7,770.7,38.1,756.8,747.3,27.5,752.4,739.6,27.6,803.9,752.4,78.5,804.3,747,81.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,770.6,746.2,51.5,762.9,739.3,49.4
11,"16",781.5,762.5,42.5,784.9,769.9,39.1,756.2,746.8,28.9,751.8,739.1,29,803.2,751.6,79.6,803.6,746.2,82.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,769.9,745.4,52.8,762.2,738.6,50.8
12,"16",780.6,761.6,43.6,784.1,769.1,40.3,755.5,746.1,30.5,750.9,738.4,30.6,802.5,750.7,80.7,802.9,745.3,83.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,769.1,744.5,54.3,761.3,737.7,52.3
13,"16",779.7,760.8,45.1,783.2,768.2,41.8,754.5,745.2,32.2,750,737.5,32.2,801.8,749.7,81.9,802.2,744.3,84.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,768.1,743.5,55.9,760.4,736.7,53.9
14,"16",778.8,759.8,46.6,782.2,767.3,43.3,753.5,744.1,33.9,748.9,736.5,33.9,801,748.6,83.2,801.4,743.2,85.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.5,767.2,742.4,57.5,759.4,735.5,55.5
15,"16",777.8,758.8,48.2,781.1,766.2,44.9,752.4,743,35.7,747.9,735.3,35.5,800.2,747.6,84.5,800.7,742.2,87,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.1,40.5,766.1,741.2,59.1,758.3,734.3,57.2
16,"16",776.6,757.5,49.6,779.9,764.9,46.4,751.3,741.8,37.4,746.7,734.1,37.3,799.4,746.6,85.9,799.9,741.2,88.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.2,40.5,765.1,740,60.8,757.3,733.1,58.9
17,"16",775.3,756.3,51,778.6,763.6,47.7,750,740.5,39.2,745.4,732.8,39.2,798.5,745.7,87.3,799.1,740.3,89.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.2,40.5,763.9,738.8,62.5,756.1,731.9,60.6
18,"16",773.9,755,52.2,777.2,762.4,48.8,748.5,739,40.9,743.9,731.3,40.9,797.4,744.8,88.8,798.1,739.4,91.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.2,40.5,762.6,737.6,64.2,754.7,730.6,62.4
19,"16",772.3,753.7,53.2,775.6,761.1,49.7,746.8,737.6,42.7,742.2,729.9,42.7,796.2,743.8,90.3,796.9,738.5,92.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.2,40.6,761.1,736.3,65.9,753.3,729.3,64.2
20,"16",770.7,752.4,54.2,773.9,759.7,50.6,745,736.1,44.4,740.5,728.3,44.4,794.8,742.8,91.7,795.6,737.5,94.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.4,767.1,40.6,759.5,735,67.5,751.6,728,65.9
21,"16",768.9,751.1,55.3,772.2,758.3,51.7,743.1,734.5,46,738.6,726.8,46.1,793.3,741.6,93.2,794,736.3,95.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,757.7,733.7,69.1,749.9,726.7,67.5
22,"16",767.1,749.7,56.4,770.3,757,52.9,741.1,732.9,47.6,736.5,725.2,47.7,791.5,740.4,94.6,792.3,735.1,97.2,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,755.8,732.2,70.7,748,725.2,69.2
23,"16",765.1,748.2,57.7,768.4,755.5,54.1,738.9,731.2,49.1,734.3,723.5,49.4,789.5,739,96.1,790.3,733.8,98.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,753.8,730.7,72.2,745.9,723.6,70.7
24,"16",763,746.7,59.1,766.3,754,55.5,736.6,729.3,50.6,732,721.7,50.8,787.4,737.5,97.6,788.3,732.3,100.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,751.6,729,73.7,743.7,721.9,72.2
25,"16",760.8,745.1,60.5,764.1,752.4,56.8,734.2,727.4,52,729.6,719.7,52.2,785.3,735.8,99.1,786.1,730.7,101.8,481.4,548.3,-2.3,489.5,554.2,-2,555.1,774.1,43,545.3,767.1,40.6,749.3,727.2,75.2,741.4,720.1,73.7
26,"16",758.4,743.5,61.8,761.8,750.7,58.1,731.7,725.4,53.6,727.2,717.7,53.9,783,734.3,100.6,783.9,729.2,103.4,481.4,548.3,-2.3,489.5,554.2,-2,555.1,774.1,43,545.3,767.1,40.6,746.9,725.4,76.6,739.1,718.3,75.3
27,"16",756,741.7,63,759.4,748.9,59.3,729.1,723.2,55,724.6,715.5,55.4,780.7,732.7,102.2,781.6,727.6,105,481.4,548.3,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,744.5,723.5,78.2,736.6,716.4,76.9
28,"16",753.4,739.8,64.1,756.8,747,60.3,726.3,721,56.6,721.9,713.3,57,778.3,731.1,103.7,779.3,726.1,106.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,741.9,721.6,79.8,734,714.4,78.5
29,"16",750.7,737.8,65.2,754.1,745,61.4,723.3,718.7,58.2,719,711.1,58.7,775.9,729.6,105.3,776.8,724.6,108.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,739.2,719.7,81.4,731.3,712.5,80.1
30,"16",748,735.9,66.4,751.4,743.1,62.4,720.3,716.4,59.7,716,708.8,60.3,773.3,728,106.9,774.3,723.1,109.9,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,736.4,717.7,82.9,728.6,710.5,81.7
31,"16",745.2,734.1,67.6,748.7,741.2,63.6,717.3,714.2,61.2,713,706.5,61.9,770.6,726.3,108.4,771.6,721.4,111.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,733.6,715.8,84.3,725.8,708.5,83.3
32,"16",742.4,732.3,68.7,745.8,739.4,64.7,714.2,712,62.6,710,704.3,63.2,767.8,724.6,109.9,768.8,719.7,113,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,730.7,713.8,85.8,722.8,706.6,84.7
33,"16",739.5,730.3,69.8,742.9,737.5,65.7,711.1,709.8,63.9,706.8,702.1,64.7,764.8,722.8,111.3,765.9,717.9,114.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,727.7,711.8,87.1,719.8,704.5,86.1
34,"16",736.4,728.4,70.9,739.9,735.5,66.7,707.9,707.5,65.1,703.7,699.8,65.8,761.7,721,112.7,762.8,716.1,115.9,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,724.5,709.8,88.4,716.7,702.5,87.4
35,"16",733.3,726.4,71.7,736.8,733.5,67.6,704.5,705.2,66.2,700.3,697.5,67,758.6,719.1,114,759.7,714.2,117.2,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,721.3,707.7,89.5,713.5,700.4,88.5
36,"16",730.2,724.4,72.5,733.7,731.5,68.2,701.1,702.8,67.1,696.9,695.2,68,755.3,717.2,115.1,756.4,712.4,118.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,718,705.6,90.4,710.2,698.3,89.6
37,"16",726.9,722.3,72.9,730.5,729.4,68.5,697.6,700.4,67.8,693.5,692.8,68.9,752,715.4,116.1,753.2,710.6,119.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,714.7,703.5,91.2,706.9,696.2,90.4
38,"16",723.6,720.2,73.1,727.2,727.2,68.7,694.1,698,68.4,690,690.5,69.6,748.7,713.5,117,749.8,708.8,120.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,711.3,701.4,91.9,703.5,694.1,91.1
39,"16",720.2,717.9,73.1,723.8,724.9,68.6,690.5,695.5,68.8,686.5,687.9,70,745.2,711.6,117.7,746.3,706.9,121.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,707.8,699.3,92.4,700,691.9,91.7
40,"16",716.7,715.6,73.1,720.4,722.6,68.6,686.8,692.9,69.1,682.7,685.3,70.4,741.6,709.5,118.3,742.7,704.9,122,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,704.2,697,92.8,696.4,689.5,92.1
41,"16",713.1,713.3,73.1,716.9,720.2,68.5,682.9,690.2,69.4,678.9,682.7,70.8,737.9,707.3,118.8,739,702.7,122.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,700.5,694.5,93.1,692.7,687.1,92.5
42,"16",709.5,710.9,73.2,713.3,717.8,68.6,679,687.5,69.6,675,680,71.1,734.1,704.9,119.3,735.2,700.3,123.2,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,696.7,692.1,93.3,688.9,684.6,92.8
43,"16",705.9,708.4,73.3,709.6,715.4,68.7,675.1,684.7,69.8,671.1,677.2,71.3,730.2,702.4,119.7,731.4,697.9,123.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,692.9,689.5,93.5,685.1,682.1,93
44,"16",702.1,705.9,73.4,706,712.8,68.7,671.1,681.9,70,667.1,674.4,71.5,726.3,699.8,120,727.4,695.3,124,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,689,686.9,93.7,681.2,679.4,93.2
45,"16",698.4,703.2,73.3,702.2,710.2,68.7,667.1,678.9,70,663.1,671.5,71.6,722.3,697.3,120.3,723.4,692.7,124.3,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,685.1,684.2,93.7,677.3,676.7,93.2
46,"16",694.5,700.5,73.1,698.4,707.4,68.4,663,676,70,659.1,668.5,71.5,718.4,694.6,120.5,719.5,690.1,124.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,681.1,681.4,93.7,673.4,673.9,93.3
47,"16",690.7,697.7,72.6,694.6,704.5,67.9,659,672.9,69.7,655.1,665.6,71.4,714.4,692,120.6,715.5,687.5,124.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,677.2,678.6,93.6,669.5,671.1,93.2
48,"16",686.8,694.8,72,690.8,701.6,67.1,655,669.9,69.4,651.1,662.5,71.1,710.4,689.4,120.5,711.5,684.9,124.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,673.2,675.8,93.3,665.5,668.3,92.9
49,"16",683,692,71.2,687,698.8,66.3,651,666.9,68.8,647.1,659.5,70.7,706.4,686.8,120.3,707.5,682.4,124.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,669.2,673,92.8,661.5,665.5,92.4
50,"16",679.2,689.2,70.3,683.3,696,65.4,646.9,663.9,68.1,643.2,656.5,70,702.4,684.2,119.9,703.5,679.8,124.3,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,665.3,670.2,92.2,657.6,662.7,91.8
51,"16",675.5,686.6,69.3,679.7,693.4,64.4,642.9,660.9,67.3,639.1,653.5,69.4,698.4,681.6,119.5,699.5,677.2,123.9,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,661.3,667.5,91.5,653.6,659.9,91.1
52,"16",671.8,684,68.3,676,690.8,63.3,638.9,657.9,66.5,635.2,650.5,68.5,694.4,679,119,695.4,674.6,123.4,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,657.4,664.7,90.6,649.7,657.2,90.3
53,"16",668.2,681.4,67.2,672.5,688.1,62.2,634.9,654.9,65.5,631.2,647.5,67.7,690.4,676.4,118.3,691.4,672,122.8,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,653.4,662,89.8,645.8,654.4,89.5
54,"16",664.6,678.8,66,669,685.6,61.1,630.9,651.9,64.5,627.3,644.6,66.6,686.4,673.7,117.6,687.4,669.4,122.1,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,649.5,659.2,88.8,641.9,651.6,88.5
55,"16",661.2,676.5,64.9,665.5,683.2,59.9,627,649,63.4,623.4,641.8,65.5,682.4,671.1,116.7,683.4,666.8,121.4,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,645.6,656.6,87.7,638,648.9,87.5
56,"16",657.8,674.2,63.6,662.2,681,58.7,623.1,646.3,62.3,619.5,639,64.5,678.6,668.6,115.8,679.5,664.4,120.5,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,641.8,654,86.6,634.2,646.4,86.3
57,"16",654.5,672,62.2,659,678.8,57.3,619.4,643.6,61,615.8,636.3,63.3,674.8,666.2,114.9,675.7,661.9,119.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,638.2,651.5,85.4,630.6,643.9,85.2
58,"16",651.3,669.8,60.8,655.9,676.6,55.9,615.7,641,59.8,612.2,633.7,62.1,671.1,663.8,113.9,672,659.5,118.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,634.6,649.1,84.1,627,641.4,84
59,"16",648.1,667.6,59.3,652.8,674.4,54.4,612.2,638.4,58.5,608.6,631.2,60.9,667.4,661.4,112.9,668.2,657.1,117.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,631,646.6,82.9,623.4,639,82.7
60,"16",645,665.3,57.8,649.7,672.1,52.9,608.7,635.8,57,605.2,628.6,59.5,663.7,659,111.8,664.6,654.7,116.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,627.5,644.2,81.5,619.9,636.6,81.4
61,"16",641.9,663.1,56.2,646.8,669.9,51.4,605.3,633.3,55.5,601.7,626.2,58.1,660.1,656.5,110.7,660.9,652.3,115.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,624.1,641.8,80.1,616.5,634.2,79.9
62,"16",638.9,660.9,54.7,643.9,667.7,49.9,601.9,630.7,54,598.4,623.5,56.5,656.6,654.1,109.5,657.4,649.8,114.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,620.7,639.4,78.6,613.1,631.7,78.4
63,"16",636,658.6,53.1,641,665.4,48.3,598.5,628,52.4,595,620.8,55.1,653.1,651.7,108.2,653.8,647.4,113.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,617.4,636.9,77.1,609.8,629.2,76.9
64,"16",633,656.4,51.5,638.1,663.2,46.6,595.1,625.3,50.9,591.6,618.1,53.5,649.7,649.2,107,650.4,645,112.1,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,614,634.3,75.5,606.5,626.7,75.4
65,"16",630.1,654.1,49.8,635.3,660.9,45,591.6,622.4,49.3,588.2,615.3,52,646.3,646.8,105.6,647,642.6,110.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,610.7,631.8,73.9,603.2,624.1,73.9
66,"16",627.3,651.7,48,632.5,658.6,43.3,588.3,619.6,47.7,584.9,612.6,50.5,643,644.5,104.3,643.7,640.2,109.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,607.5,629.3,72.3,600,621.6,72.3
67,"16",624.5,649.4,46.3,629.7,656.3,41.6,585.1,617.1,46.1,581.8,610.1,48.9,639.8,642.2,102.8,640.4,637.9,108.1,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,604.4,627,70.7,596.9,619.3,70.7
68,"16",621.7,647,44.6,627,653.8,39.8,582.2,614.8,44.4,578.8,607.8,47.3,636.7,639.9,101.4,637.2,635.6,106.8,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,601.5,624.8,68.9,594,617.1,69
69,"16",619,644.7,42.9,624.4,651.5,38.1,579.4,612.5,42.6,576.1,605.5,45.5,633.7,637.7,100,634.2,633.4,105.4,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,598.8,622.6,67.2,591.3,614.9,67.2
70,"16",616.5,642.5,41.2,621.9,649.3,36.5,576.7,610.4,40.9,573.5,603.4,43.8,630.8,635.6,98.6,631.2,631.3,104,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,596.1,620.7,65.5,588.6,613,65.6
71,"16",614,640.5,39.7,619.5,647.3,35,574.2,608.5,39.2,571,601.5,42.2,628,633.6,97.3,628.4,629.3,102.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,593.6,618.8,63.9,586.1,611.1,64
72,"16",611.7,638.6,38.3,617.2,645.4,33.5,571.8,606.7,37.6,568.6,599.7,40.6,625.3,631.6,95.9,625.6,627.3,101.5,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,591.1,617,62.3,583.6,609.3,62.4
73,"16",609.4,636.8,36.7,614.9,643.6,32.1,569.5,604.9,36,566.2,597.9,39,622.6,629.8,94.7,622.9,625.5,100.2,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,588.7,615.2,60.8,581.1,607.5,60.9
74,"16",607.2,635.1,35.3,612.8,641.9,30.6,567.1,603.1,34.6,563.8,596.1,37.6,620.1,628.1,93.4,620.4,623.7,99,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,586.3,613.5,59.4,578.8,605.8,59.4
75,"16",605.1,633.5,33.9,610.7,640.2,29.2,564.8,601.4,33.2,561.5,594.4,36.3,617.7,626.5,92.2,618,622.1,97.9,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,584,611.9,58.1,576.5,604.2,58.1
76,"16",603,631.9,32.6,608.6,638.6,27.9,562.6,599.8,31.9,559.3,592.9,35.1,615.4,624.9,91,615.6,620.5,96.7,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,581.8,610.4,56.8,574.3,602.7,56.9
77,"16",601,630.3,31.3,606.7,637.1,26.6,560.4,598.2,30.7,557.1,591.3,33.8,613.2,623.4,89.9,613.4,619,95.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,579.7,609,55.5,572.2,601.3,55.7
78,"16",599,628.8,30,604.7,635.5,25.3,558.4,596.8,29.4,555,589.9,32.7,611.1,622,88.8,611.2,617.6,94.6,481.4,548.4,-2.3,489.5,554.3,-2,555.1,774.1,43,545.3,767.1,40.6,577.7,607.6,54.3,570.1,599.9,54.4
79,"16",597.1,627.4,28.7,602.9,634.1,24,556.3,595.4,28.2,553.1,588.5,31.5,609,620.6,87.6,609.1,616.3,93.4,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,575.7,606.3,53.1,568.1,598.6,53.2
80,"16",595.3,626.1,27.4,601.1,632.8,22.6,554.4,594.1,26.9,551.1,587.1,30.2,606.9,619.3,86.5,607,614.9,92.3,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,573.7,604.9,51.8,566.2,597.3,51.9
81,"16",593.6,624.9,26,599.4,631.5,21.3,552.6,592.8,25.6,549.3,585.8,28.8,604.9,618,85.3,605,613.6,91.2,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,571.9,603.7,50.5,564.3,596,50.6
82,"16",592,623.8,24.9,597.9,630.6,20.2,550.7,591.6,24.3,547.4,584.7,27.6,603,616.7,84.2,603,612.3,90,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,570,602.5,49.2,562.5,594.8,49.3
83,"16",590.5,622.9,23.7,596.4,629.7,19.1,548.9,590.4,23.1,545.6,583.4,26.4,601.1,615.5,83.1,601.1,611.1,88.9,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,568.2,601.3,48,560.7,593.6,48.2
84,"16",589,622.2,22.8,594.9,628.9,18.2,547,589.2,22.2,543.7,582.2,25.4,599.3,614.3,82,599.3,609.9,87.9,481.4,548.4,-2.3,489.5,554.3,-2,555,774.1,43,545.3,767.1,40.6,566.4,600.2,47,558.9,592.5,47.1
85,"16",587.6,621.4,21.8,593.5,628.1,17.2,545.1,587.9,21.3,541.9,581.1,24.7,597.6,613.1,81.1,597.5,608.7,86.9,481.4,548.4,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,564.7,599.1,46.1,557.1,591.4,46.3
86,"16",586.2,620.6,20.9,592.2,627.3,16.3,543.3,586.9,20.6,540.1,580,24,595.9,612.1,80.2,595.9,607.7,86,481.4,548.4,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,563,598.1,45.2,555.4,590.4,45.4
87,"16",584.8,619.8,20,590.8,626.5,15.5,541.6,585.9,19.9,538.4,579,23.1,594.4,611.1,79.4,594.3,606.6,85.2,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,561.4,597.1,44.4,553.8,589.4,44.6
88,"16",583.5,619,19.1,589.5,625.8,14.7,540.1,585.1,19.1,536.9,578.2,22.4,592.8,610.2,78.6,592.7,605.7,84.4,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,559.9,596.2,43.6,552.3,588.6,43.8
89,"16",582.1,618.2,18.3,588.2,624.9,13.8,538.8,584.2,18.2,535.5,577.3,21.5,591.4,609.3,77.8,591.2,604.8,83.6,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,558.5,595.4,42.7,551,587.7,43
90,"16",580.8,617.2,17.5,586.9,623.9,13,537.5,583.3,17.4,534.2,576.5,20.8,590,608.4,77.1,589.8,603.9,82.9,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,557.2,594.6,42,549.7,586.9,42.2
91,"16",579.5,616.2,16.9,585.5,622.9,12.3,536.3,582.5,16.7,533,575.6,20,588.7,607.6,76.5,588.5,603.1,82.4,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,556,593.8,41.3,548.4,586.1,41.5
92,"16",578.2,615.2,16.3,584.2,621.9,11.8,535.1,581.7,16,531.8,574.8,19.4,587.4,606.8,76,587.2,602.4,81.9,481.4,548.3,-2.3,489.5,554.2,-2,555,774.1,43,545.3,767.1,40.6,554.8,593,40.6,547.2,585.3,40.9
