"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"71",115.7,326.1,16.5,114.2,321.7,23.1,145.9,344.5,15.4,137.7,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.3,-1.4,344.4,647,43.5,334.6,640.8,41.4,131.6,331.7,39,125.8,328.4,33.6
2,"71",115.7,326.1,16.5,114.2,321.7,23.1,145.9,344.5,15.5,137.7,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.3,-1.4,344.4,647,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
3,"71",115.7,326.1,16.5,114.2,321.7,23.1,145.9,344.5,15.5,137.7,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.3,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39.1,125.8,328.4,33.6
4,"71",115.7,326.1,16.5,114.2,321.7,23.1,145.9,344.5,15.4,137.7,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.3,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
5,"71",115.7,326.2,16.5,114.2,321.7,23.1,145.9,344.5,15.4,137.7,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.4,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
6,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280,65.9,79.6,278.8,70.2,404.7,521.3,-1.5,412.8,527.4,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
7,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.6,278.8,70.2,404.7,521.3,-1.4,412.8,527.4,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
8,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.6,278.9,70.2,404.7,521.3,-1.4,412.8,527.4,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
9,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.6,278.9,70.2,404.7,521.3,-1.4,412.8,527.4,-1.4,344.4,646.9,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.5,33.6
10,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.6,278.9,70.2,404.7,521.3,-1.4,412.8,527.4,-1.4,344.4,647,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.5
11,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.6,278.8,70.3,404.7,521.3,-1.4,412.8,527.4,-1.4,344.4,647,43.5,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
12,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280.1,65.9,79.7,278.8,70.3,404.8,521.3,-1.4,412.8,527.4,-1.4,344.4,647,43.6,334.6,640.8,41.5,131.6,331.7,39,125.8,328.4,33.6
13,"71",115.8,326.2,16.5,114.3,321.7,23.1,145.9,344.5,15.4,137.8,340,17.3,76.5,280,66,79.7,278.8,70.3,404.8,521.3,-1.4,412.8,527.4,-1.4,344.4,647,43.6,334.6,640.8,41.5,131.6,331.7,39,125.9,328.4,33.6
