"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"39",775,765.2,30.1,778.5,772.5,26.2,759.6,750.9,18.9,754.3,743,20,802.3,757.8,70.1,804.1,753.5,72.8,480.8,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.4,41.1,765.5,744.6,47.9,758.3,739,44.1
2,"39",775.1,765.2,31,778.7,772.6,27.3,759.4,750.7,19.3,754.1,742.7,20.2,801.7,756.5,70.3,803.6,752.1,73,480.8,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.4,41.1,765.1,743.8,48.1,757.8,738.2,44.2
3,"39",775.1,765.1,32.1,778.8,772.6,28.6,759.2,750.4,19.7,753.9,742.4,20.4,801.2,755.2,70.7,803,750.8,73.2,480.8,547.9,-2.1,488.9,553.8,-1.8,554.3,773.4,43.6,544.5,766.4,41.1,764.7,743,48.2,757.5,737.4,44.4
4,"39",775.2,764.9,33.4,778.9,772.5,30.1,759.1,750.1,20.1,753.8,742.2,20.6,800.7,753.9,71,802.4,749.4,73.4,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,764.4,742.2,48.4,757.1,736.7,44.5
5,"39",775.2,764.8,34.7,779,772.5,31.6,758.9,749.8,20.6,753.6,741.8,20.9,800.2,752.6,71.5,801.9,748,73.8,480.7,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,764.1,741.5,48.7,756.8,736,44.8
6,"39",775.3,764.7,36.2,779.2,772.5,33.3,758.8,749.4,21.2,753.4,741.5,21.3,799.7,751.3,71.9,801.3,746.6,74.1,480.7,547.8,-2.1,488.9,553.8,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,763.7,740.7,49.1,756.5,735.3,45.1
7,"39",775.3,764.5,37.7,779.3,772.4,35,758.4,749.2,22.9,753,741.3,22.8,799.3,750,72.5,800.9,745.3,74.6,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,763.4,739.9,50.1,756.1,734.5,46.2
8,"39",775.3,764.3,39.4,779.3,772.3,36.8,757.5,748.3,25,752.1,740.5,24.9,799.1,748.9,73.5,800.7,744.2,75.4,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,763,738.9,51.6,755.6,733.6,47.8
9,"39",775.2,763.9,41.2,779.3,772,38.7,756.6,747.2,26.9,751.2,739.3,26.8,798.8,747.7,74.5,800.4,743,76.2,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,762.4,737.8,53.2,755,732.4,49.5
10,"39",775.1,763.6,43.1,779.2,771.7,40.8,755.8,746.1,28.9,750.4,738.2,28.6,798.4,746.5,75.7,800.1,741.7,77.2,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,761.9,736.6,54.8,754.5,731.2,51.2
11,"39",775,763.2,45.1,779.1,771.4,43.1,755,745.3,31.2,749.6,737.5,30.8,798,745.2,77,799.7,740.3,78.3,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,761.4,735.6,56.6,753.9,730.2,53
12,"39",774.9,762.9,47.7,779.1,771.2,45.8,754,744.2,33.7,748.7,736.5,33.3,797.6,743.9,78.5,799.3,738.9,79.5,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,760.9,734.6,58.6,753.4,729.1,55.1
13,"39",774.7,762.6,50.5,779,770.9,48.7,752.8,743,36.4,747.6,735.1,35.8,797.2,742.7,80.1,799,737.6,80.9,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,760.2,733.4,60.8,752.6,727.9,57.4
