"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"42",775.1,762.8,28.4,777.4,768.7,22.9,759.7,752.4,16.6,753.9,744.9,19.4,807.4,768.1,70.3,809.1,764.2,74.4,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.2,753.1,47,761.3,746.7,45
2,"42",775.3,763.2,28.7,777.8,769.2,23.3,759.7,752.4,16.8,753.9,744.8,19.6,807.2,767.7,70.6,809,763.7,74.7,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.3,753,47.1,761.3,746.6,45.1
3,"42",775.6,763.5,29.2,778.1,769.6,23.9,759.8,752.4,17,753.9,744.8,19.8,807.1,767.2,71,808.8,763.2,75.1,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.3,752.8,47.3,761.3,746.5,45.3
4,"42",775.8,763.8,29.8,778.4,770,24.5,759.8,752.4,17.2,754,744.8,20,806.9,766.7,71.4,808.5,762.6,75.5,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.3,752.7,47.5,761.3,746.3,45.5
5,"42",776,764.1,30.4,778.7,770.4,25.3,759.9,752.3,17.5,754,744.8,20.2,806.6,766.1,71.9,808.2,762,75.9,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.2,752.4,47.8,761.3,746.1,45.8
6,"42",776.1,764.4,31.2,778.9,770.8,26.2,759.9,752.3,17.9,754.1,744.7,20.5,806.3,765.4,72.5,807.9,761.3,76.4,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.2,752.2,48.1,761.3,745.9,46
7,"42",776.3,764.6,32.2,779.2,771.1,27.3,760,752.3,18.3,754.1,744.7,20.9,805.9,764.7,73.2,807.4,760.4,77.1,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769.2,751.9,48.5,761.3,745.7,46.4
8,"42",776.3,764.7,33.5,779.3,771.3,28.6,759.9,752.3,19,754.1,744.7,21.6,805.5,763.8,74.1,806.9,759.4,77.9,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,769,751.6,49.1,761.1,745.3,46.9
9,"42",776.3,764.6,35,779.4,771.3,30.2,759.6,752.4,20.7,753.8,744.8,23,805,762.7,75.2,806.4,758.2,78.9,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,768.7,751,50.5,760.8,744.8,48.2
10,"42",776.2,764.4,36.8,779.3,771.1,32.1,758.7,751.8,23.2,753,744.1,25.4,804.6,761.5,76.7,806,757,80.2,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,768.2,750.1,52.6,760.2,743.9,50.3
