"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"51",776.7,763.2,28.7,780.2,770,23.9,759.9,752.5,17.6,755.7,745.2,20.6,803.6,757.5,69,804.5,752.5,72.3,481.2,548.3,-2.2,489.3,554.2,-1.9,554.7,773.7,43.3,544.9,766.7,40.9,770.8,750.5,45.7,763.4,745.4,42.1
2,"51",776.7,763.2,29.1,780.3,770.1,24.4,759.8,752.3,17.8,755.5,744.9,20.7,803,756.5,69.1,803.9,751.5,72.4,481.2,548.3,-2.2,489.3,554.2,-1.9,554.7,773.7,43.3,544.9,766.7,40.9,770.4,749.8,45.8,763,744.7,42.2
3,"51",776.7,763.2,29.6,780.4,770.2,25.1,759.6,752,18.1,755.2,744.6,20.8,802.4,755.3,69.4,803.2,750.3,72.5,481.2,548.3,-2.2,489.3,554.2,-1.9,554.7,773.7,43.3,544.9,766.7,40.9,769.9,749,46,762.5,743.9,42.3
4,"51",776.6,763.1,30.3,780.4,770.2,26,759.4,751.8,18.4,754.9,744.4,21,801.7,754.1,69.6,802.5,749,72.6,481.2,548.3,-2.2,489.3,554.2,-1.9,554.7,773.7,43.3,544.9,766.7,40.9,769.3,748.1,46.2,761.9,743.1,42.5
5,"51",776.4,762.9,31.2,780.3,770.2,27,759.2,751.5,18.7,754.7,744,21.1,800.9,752.8,69.9,801.6,747.7,72.9,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,768.7,747.3,46.5,761.3,742.3,42.8
6,"51",776.2,762.8,32.2,780.2,770.2,28.1,759,751.3,19,754.3,743.7,21.2,800,751.4,70.3,800.7,746.3,73.2,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,768,746.4,46.8,760.7,741.4,43
7,"51",776,762.6,33.3,780.1,770.1,29.4,758.7,751,19.3,754,743.3,21.3,799,750,70.8,799.7,744.7,73.5,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,767.3,745.4,47.1,760,740.5,43.3
8,"51",775.6,762.2,34.5,779.8,769.8,30.8,758.4,750.6,19.7,753.6,742.9,21.6,797.9,748.5,71.3,798.5,743.1,74,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,766.4,744.4,47.5,759.2,739.5,43.6
9,"51",775.1,761.7,36,779.4,769.4,32.4,758.1,750.1,20.2,753.2,742.4,21.8,796.8,746.8,72,797.3,741.5,74.5,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,765.5,743.2,47.9,758.3,738.3,43.9
10,"51",774.6,761,37.5,778.9,768.8,34.1,757.7,749.7,21.1,752.7,741.9,22.5,795.6,745.2,72.7,796.2,739.8,75.1,481.2,548.3,-2.2,489.3,554.2,-1.9,554.6,773.7,43.3,544.9,766.7,40.9,764.6,742,48.7,757.3,737.2,44.6
