"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"40",775.6,763.6,28,778.2,769.8,22.8,758.9,751,17.2,754.1,743.6,20.1,806.4,765,69.1,808.2,761,73,480.8,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.4,41,769.2,750.7,46.7,761.6,744.7,43.8
2,"40",775.8,764,28.2,778.6,770.3,23.1,758.8,750.8,17.4,753.9,743.3,20.2,806.2,764.5,69.3,808,760.4,73.1,480.8,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.4,41,768.9,750.2,46.9,761.3,744.2,44
3,"40",776.1,764.5,28.4,779,771,23.5,758.6,750.6,17.6,753.6,743.1,20.3,806,763.9,69.5,807.8,759.8,73.2,480.8,547.9,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.4,41,768.6,749.7,47.1,760.9,743.6,44.2
4,"40",776.4,765,28.8,779.4,771.7,24.1,758.4,750.4,17.8,753.4,742.8,20.4,805.8,763.3,69.7,807.5,759.1,73.4,480.8,547.9,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,768.3,749.2,47.3,760.6,743,44.5
5,"40",776.6,765.6,29.3,779.8,772.4,24.7,758.3,750.2,18.1,753.1,742.5,20.5,805.4,762.5,70,807.2,758.3,73.6,480.8,547.9,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,767.9,748.6,47.5,760.2,742.4,44.8
6,"40",776.8,766,30,780.1,772.9,25.6,758.1,750,18.4,752.9,742.3,20.7,805,761.6,70.3,806.7,757.4,73.8,480.8,547.9,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,767.5,748,47.7,759.8,741.8,45
7,"40",776.9,766.2,31,780.3,773.3,26.7,757.9,749.7,18.7,752.7,742,20.8,804.5,760.6,70.7,806.2,756.3,74.1,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,767,747.3,48,759.3,741.1,45.2
8,"40",776.9,766.3,32.1,780.4,773.4,28,757.7,749.4,19,752.5,741.7,21,803.9,759.5,71.2,805.5,755.1,74.5,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,766.6,746.6,48.2,758.9,740.5,45.5
9,"40",776.8,766.2,33.4,780.4,773.5,29.5,757.6,749.2,19.4,752.3,741.4,21.2,803.2,758.2,71.7,804.7,753.7,75,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,766.1,745.9,48.6,758.4,739.8,45.8
10,"40",776.6,766.2,34.8,780.4,773.6,31,757.5,749,20,752.1,741.2,21.7,802.3,756.7,72.4,803.8,752.2,75.6,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,765.7,745.1,49.1,758,739,46.2
11,"40",776.5,766.2,36.4,780.4,773.7,32.8,757.1,748.7,21.6,751.6,740.9,23,801.5,755.2,73.3,802.9,750.6,76.4,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,765,744,50.2,757.3,738,47.3
12,"40",776.3,766,38.3,780.3,773.7,35,755.9,747.6,23.8,750.4,739.7,25.1,800.7,753.6,74.5,802.1,749,77.5,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,764,742.7,52,756.3,736.7,49.1
13,"40",775.9,765.6,40.6,780.1,773.4,37.5,754.4,746,26,748.9,738.2,27.3,799.9,751.8,75.7,801.2,747.1,78.5,480.8,547.9,-2.1,488.9,553.8,-1.8,554.2,773.3,43.5,544.5,766.3,41.1,762.8,740.9,53.8,755.1,734.9,51
14,"40",775.5,764.9,43.1,779.7,772.9,40.2,753,744.4,28.3,747.6,736.5,29.3,798.8,749.8,77.1,800.2,745,79.6,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,761.7,739.1,55.6,753.9,733.1,52.8
15,"40",774.9,764,45.8,779.1,772.2,43.2,751.6,742.9,30.6,746.2,735.1,31.5,797.6,747.6,78.4,799.1,742.7,80.6,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,760.4,737.2,57.5,752.7,731.2,54.7
16,"40",774.1,763,48.8,778.4,771.2,46.5,750.2,741.4,33,744.8,733.5,33.7,796.5,745.4,79.9,797.9,740.4,81.8,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,759.2,735.3,59.4,751.4,729.3,56.5
17,"40",773.3,761.7,51.7,777.6,770,49.6,748.7,739.8,35.4,743.4,731.9,36,795.3,743.4,81.4,796.7,738.3,83.1,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,758,733.5,61.3,750.2,727.5,58.5
18,"40",772.3,760.3,54.3,776.6,768.8,52.4,747.3,738.2,37.6,742,730.4,38.2,794.3,741.6,82.9,795.6,736.4,84.5,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,756.8,731.8,63.2,749,725.9,60.4
19,"40",771.2,759,56.5,775.6,767.5,54.6,745.9,736.7,39.8,740.7,728.8,40.1,793.1,740,84.5,794.6,734.9,86,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,755.6,730.3,65,747.8,724.3,62.3
20,"40",770.1,757.8,58.2,774.4,766.3,56.4,744.3,735,41.6,739.1,727.2,42.1,792,738.6,86.1,793.5,733.6,87.5,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,754.3,728.8,66.8,746.5,722.8,64.1
21,"40",768.8,756.5,59.7,773.1,765,57.9,742.6,733.4,43.6,737.4,725.6,44.1,790.8,737.4,87.7,792.2,732.3,89.2,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,753,727.4,68.6,745.1,721.4,66
22,"40",767.3,755.3,61.2,771.6,763.7,59.4,740.7,731.6,45.7,735.6,723.8,46.1,789.5,736.1,89.5,791,731,90.9,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,751.5,726,70.5,743.6,719.9,68
23,"40",765.7,753.9,62.8,770,762.2,60.8,738.6,729.7,47.9,733.5,721.9,48.4,788.1,734.8,91.4,789.5,729.7,92.9,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,749.9,724.5,72.6,742,718.3,70.1
24,"40",763.8,752.3,64.3,768.1,760.8,62.4,736.2,727.7,50.1,731.2,719.9,50.7,786.4,733.3,93.3,787.9,728.3,94.7,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,748,722.9,74.7,740.1,716.6,72.3
25,"40",761.7,750.8,66.1,766.1,759.2,63.9,733.7,725.6,52.3,728.8,717.8,53,784.5,731.8,95.3,786,726.8,96.9,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,745.9,721.1,76.8,738,714.9,74.4
26,"40",759.5,749.1,67.6,763.9,757.5,65.5,731,723.5,54.6,726.2,715.7,55.3,782.3,730.1,97.4,783.8,725,98.8,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,743.7,719.3,78.9,735.7,713,76.6
27,"40",757.1,747.4,69.2,761.5,755.7,67,728.2,721.1,56.8,723.4,713.4,57.6,780,728.3,99.4,781.5,723.3,100.9,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,741.2,717.4,81,733.2,711,78.8
28,"40",754.5,745.5,70.6,758.9,753.8,68.2,725.1,718.7,59.1,720.3,711,59.9,777.4,726.4,101.5,779,721.5,103.1,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,738.5,715.3,83.1,730.5,708.8,81
29,"40",751.6,743.5,71.8,756.1,751.7,69.4,721.7,716.1,61.3,717,708.3,62.1,774.7,724.5,103.5,776.2,719.5,105.2,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,735.6,713.1,85.3,727.5,706.6,83.2
30,"40",748.6,741.2,72.9,753,749.5,70.4,718.1,713.3,63.6,713.5,705.5,64.4,771.7,722.4,105.6,773.3,717.5,107.2,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,732.4,710.8,87.4,724.4,704.2,85.4
31,"40",745.3,739,73.9,749.8,747.1,71.2,714.2,710.3,65.7,709.7,702.6,66.7,768.6,720.4,107.6,770.2,715.4,109.3,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,729,708.3,89.4,721,701.7,87.6
32,"40",741.8,736.5,74.7,746.3,744.6,71.9,710.1,707.3,67.9,705.8,699.6,68.9,765.2,718.3,109.6,766.8,713.5,111.5,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,725.4,705.9,91.5,717.4,699.2,89.7
33,"40",738.1,733.8,75.5,742.7,741.9,72.6,705.9,704.3,69.9,701.6,696.6,71,761.6,716,111.5,763.2,711.2,113.5,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,721.7,703.3,93.4,713.6,696.6,91.7
34,"40",734.3,731,76.3,738.8,739,73.2,701.6,701.2,71.8,697.4,693.6,73,757.8,713.8,113.4,759.4,709,115.4,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,717.7,700.7,95.3,709.7,694,93.7
35,"40",730.2,728.1,76.9,734.8,736.1,73.7,697.1,698.2,73.6,693,690.6,74.9,753.8,711.4,115.1,755.4,706.7,117.3,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,713.6,698.1,97.1,705.5,691.3,95.5
36,"40",726.1,725.1,77.4,730.7,733,74.1,692.6,695.2,75.3,688.5,687.6,76.7,749.6,709,116.8,751.3,704.3,119.1,480.7,547.9,-2.1,488.9,553.7,-1.8,554.2,773.3,43.6,544.4,766.3,41.1,709.3,695.6,98.7,701.3,688.7,97.2
