"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"34",776.5,763,28.4,779.2,769.3,23.3,757.4,749.3,18.1,752.8,741.8,20.3,806.4,763.2,70.1,808.3,759.1,73.7,480.7,547.8,-2.2,488.9,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,768.9,748.5,46.3,761.2,742.1,43.5
2,"34",776.5,763.1,28.6,779.3,769.5,23.6,757.2,749.1,18.2,752.5,741.5,20.3,806,762.4,70.3,807.8,758.3,73.8,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,768.4,747.9,46.4,760.8,741.5,43.6
3,"34",776.6,763.2,28.8,779.5,769.8,24,757,748.8,18.5,752.3,741.1,20.4,805.6,761.5,70.5,807.4,757.3,73.9,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,768,747.2,46.6,760.4,740.9,43.7
4,"34",776.6,763.3,29.2,779.6,770,24.5,756.8,748.5,18.7,752,740.8,20.4,805.1,760.6,70.8,806.8,756.3,74.2,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,767.6,746.6,46.7,760,740.2,43.9
5,"34",776.6,763.4,29.8,779.8,770.2,25.3,756.6,748.3,19,751.8,740.5,20.5,804.5,759.5,71.2,806.3,755.2,74.4,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.4,43.6,544.5,766.3,41.1,767.2,745.9,46.9,759.6,739.6,44
6,"34",776.6,763.4,30.6,779.9,770.4,26.1,756.4,748,19.3,751.6,740.2,20.7,803.9,758.4,71.6,805.6,754,74.7,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,766.8,745.2,47.1,759.2,738.9,44.2
7,"34",776.6,763.4,31.5,780,770.4,27.2,756.3,747.7,19.7,751.5,739.9,20.8,803.3,757.1,72,805,752.7,75,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,766.4,744.5,47.4,758.8,738.2,44.4
8,"34",776.6,763.4,32.5,780.1,770.5,28.4,756.1,747.4,20,751.3,739.6,21,802.7,755.9,72.4,804.3,751.3,75.4,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,766,743.8,47.6,758.5,737.6,44.6
9,"34",776.6,763.3,33.6,780.1,770.5,29.6,755.9,747.1,20.4,751.1,739.3,21.2,802.1,754.6,72.9,803.6,750.1,75.8,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,765.7,743.2,47.9,758.1,736.9,44.8
10,"34",776.5,763.1,34.8,780.1,770.4,31,755.8,746.9,20.8,751,739,21.5,801.4,753.4,73.4,802.8,748.8,76.3,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,765.3,742.5,48.2,757.7,736.3,45
11,"34",776.3,762.9,36,780.1,770.4,32.3,755.6,746.6,21.4,750.8,738.7,21.9,800.8,752.2,73.9,802.1,747.4,76.7,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,764.9,741.8,48.7,757.4,735.7,45.5
12,"34",776.1,762.6,37.3,779.9,770.2,33.8,754.5,745.8,23.2,749.7,738,23.7,800.2,750.9,74.7,801.5,746.1,77.3,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,764.3,740.9,49.9,756.7,734.8,46.7
13,"34",775.8,762.2,38.8,779.7,769.9,35.4,753,744.4,25.4,748.3,736.5,25.8,799.6,749.6,75.7,800.9,744.8,78.2,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,763.5,739.7,51.6,755.8,733.5,48.5
14,"34",775.4,761.7,40.5,779.4,769.5,37.3,751.7,742.9,27.4,747,735.1,27.8,799,748.3,76.8,800.3,743.5,79.1,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,762.5,738.3,53.2,754.8,732.2,50.3
15,"34",775,761.2,42.1,779,769.1,39.1,750.6,741.7,29.2,746,734,29.5,798.3,747.1,77.9,799.7,742.2,80,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,761.7,737.1,54.7,754,730.9,51.8
16,"34",774.6,760.8,43.6,778.6,768.7,40.6,749.7,740.8,30.8,745,733,31.1,797.7,746.1,79,799.1,741,81,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,760.9,736.1,56.2,753.2,729.9,53.3
17,"34",774.1,760.4,44.8,778.1,768.3,41.9,748.7,739.8,32.4,744,732,32.6,797,745.1,80.1,798.4,740,82,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,760.1,735.2,57.6,752.3,729,54.7
18,"34",773.5,760,45.8,777.6,767.9,42.9,747.6,738.8,33.9,742.9,731,34.2,796.3,744.2,81.2,797.6,739.2,83.2,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,759.2,734.3,59,751.4,728.1,56.2
19,"34",772.8,759.6,46.7,777,767.5,43.8,746.4,737.7,35.4,741.7,730,35.8,795.4,743.4,82.4,796.8,738.4,84.4,480.7,547.8,-2.2,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,758.3,733.5,60.4,750.5,727.2,57.6
20,"34",772,759.1,47.6,776.2,767,44.7,745.1,736.6,36.7,740.5,728.8,37.1,794.5,742.7,83.7,795.9,737.6,85.6,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,757.3,732.6,61.7,749.4,726.3,59
21,"34",771.1,758.4,48.5,775.3,766.4,45.6,743.7,735.5,38.2,739.1,727.7,38.6,793.4,741.9,85,794.8,736.8,87,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,756.1,731.7,63,748.2,725.3,60.5
22,"34",770,757.7,49.6,774.3,765.7,46.6,741.9,734,39.8,737.3,726.2,40.3,792.2,740.9,86.4,793.5,735.9,88.4,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,754.7,730.6,64.5,746.8,724.2,62
23,"34",768.7,757,50.8,773,764.9,47.8,739.7,732.2,41.6,735.2,724.4,42.2,790.7,739.8,87.9,792.1,734.9,90,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,753,729.3,66.2,745.1,722.8,63.8
24,"34",767.2,756,52,771.6,764,49,737,730,43.7,732.6,722.2,44.3,789,738.6,89.5,790.4,733.6,91.6,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,751,727.6,68,743.1,721.1,65.8
25,"34",765.6,754.9,53.3,770,762.9,50.3,734.1,727.4,45.8,729.7,719.7,46.5,787.2,737.1,91.1,788.5,732.2,93.3,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,748.7,725.8,69.9,740.8,719.1,67.8
26,"34",763.7,753.7,54.6,768.2,761.6,51.5,730.9,724.7,48,726.6,717,48.9,785,735.6,92.8,786.4,730.6,95,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,746.2,723.8,71.9,738.3,717,69.9
27,"34",761.6,752.3,55.9,766.2,760.2,52.8,727.6,721.9,50.2,723.4,714.3,51.2,782.7,733.9,94.6,784.1,729,96.9,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,743.6,721.6,73.8,735.6,714.8,72
28,"34",759.3,750.7,57.1,764,758.7,54,724.2,719,52.3,720.1,711.4,53.4,780.2,732.1,96.4,781.6,727.2,98.7,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,740.8,719.4,75.8,732.8,712.5,74.1
29,"34",757,749.2,58.2,761.7,757.1,55.1,720.7,716.1,54.4,716.7,708.5,55.5,777.5,730.3,98.3,779,725.4,100.6,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,737.8,717.1,77.6,729.8,710.2,76.1
30,"34",754.5,747.6,59.2,759.3,755.6,56.1,717.1,713.2,56.3,713.3,705.6,57.4,774.6,728.4,100.1,776.1,723.6,102.5,480.7,547.8,-2.1,488.8,553.7,-1.8,554.2,773.3,43.6,544.5,766.3,41.1,734.7,714.8,79.5,726.7,707.8,78.1
