"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"25",772.5,759.1,28.3,775.1,765.2,23,756.9,748,18.1,752.6,740.3,19,801.5,756.3,70.8,803,751.8,74.2,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,766.4,744.8,45.4,759.1,738.9,41.7
2,"25",772.4,758.9,29,775.1,765.1,23.9,756.7,747.6,18.4,752.3,739.9,19.1,800.9,754.9,71,802.3,750.4,74.3,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,765.9,743.8,45.6,758.6,738,41.9
3,"25",772.3,758.5,29.9,775.1,764.9,24.9,756.5,747.3,18.8,752.1,739.5,19.2,800.2,753.3,71.2,801.7,748.8,74.4,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,765.5,742.8,45.9,758.1,737,42.1
4,"25",772,758.1,30.7,774.9,764.6,26,756.4,746.9,19.3,751.9,739.1,19.4,799.6,751.8,71.4,801,747.1,74.5,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,765,741.8,46.1,757.6,736,42.3
5,"25",771.8,757.5,31.7,774.8,764.2,27.1,756.3,746.6,19.7,751.7,738.8,19.7,798.9,750.2,71.6,800.2,745.5,74.6,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,764.5,740.8,46.3,757.2,735.1,42.4
6,"25",771.5,757,32.6,774.6,763.8,28.2,756.2,746.2,20,751.5,738.5,19.9,798.1,748.6,71.8,799.5,743.8,74.6,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,764.1,739.9,46.5,756.7,734.2,42.6
7,"25",771.2,756.4,33.6,774.4,763.4,29.4,756.1,746,20.4,751.4,738.2,20.2,797.4,747.1,72.1,798.7,742.2,74.7,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767.1,40.6,763.6,739,46.7,756.3,733.4,42.8
8,"25",770.9,755.9,34.8,774.2,763,30.7,756.1,745.7,21,751.2,737.9,20.6,796.7,745.6,72.4,797.9,740.6,75,481.5,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,763.2,738.2,47.1,755.9,732.6,43.3
9,"25",770.7,755.3,36.1,774,762.5,32.2,755.7,745.1,22.1,750.8,737.3,21.6,796.1,744.1,72.9,797.2,739,75.4,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,762.7,737.2,47.9,755.3,731.6,44.1
10,"25",770.4,754.7,37.6,773.7,761.9,33.9,754.7,744,23.7,749.8,736.2,23.1,795.6,742.6,73.6,796.7,737.5,75.9,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,762,735.9,49.2,754.6,730.3,45.4
11,"25",770,753.9,39.3,773.4,761.3,35.8,753.7,742.7,25.5,748.7,734.9,24.8,795.1,741.1,74.4,796.2,736,76.5,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,761.2,734.5,50.6,753.7,728.9,46.9
12,"25",769.6,753,41,773.1,760.6,37.7,752.6,741.2,27.1,747.6,733.5,26.3,794.5,739.5,75.1,795.6,734.4,77.1,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,760.4,733.1,51.8,752.8,727.4,48.2
13,"25",769.2,752.2,42.6,772.7,759.8,39.4,751.5,739.8,28.5,746.5,732.1,27.7,793.8,737.9,75.7,794.9,732.7,77.5,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,759.5,731.6,52.9,751.9,725.9,49.4
14,"25",768.7,751.3,44,772.2,759,41,750.3,738.3,29.8,745.3,730.6,29,793,736.3,76.3,794.2,730.9,77.8,481.4,548.4,-2.3,489.6,554.3,-2,555,774.1,43,545.3,767,40.6,758.6,730.1,53.9,751,724.4,50.5
15,"25",768.1,750.3,45.2,771.7,758.1,42.4,749.1,736.9,31.2,744.2,729.2,30.2,792.2,734.7,76.8,793.4,729.3,78.2,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43,545.3,767,40.6,757.8,728.7,54.9,750.1,722.9,51.5
16,"25",767.4,749.3,46.5,771.1,757.2,43.9,747.8,735.5,32.6,742.9,727.8,31.5,791.4,733.1,77.5,792.5,727.7,78.7,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43,545.3,767,40.6,756.8,727.3,55.9,749.2,721.5,52.6
17,"25",766.7,748.4,48,770.4,756.4,45.5,746.4,734.1,34,741.5,726.4,32.9,790.6,731.8,78.2,791.7,726.4,79.4,481.4,548.3,-2.3,489.6,554.3,-2,555,774,43,545.3,767,40.6,755.9,726,57,748.2,720.2,53.7
