"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
22,"15",766,748.5,77.5,769.9,756.4,74.8,732.6,721.6,70,728.6,714,69.2,789.8,731.8,106.3,790.9,726.3,107.4,481.5,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,751,722.5,88.5,743.2,715,87.5
23,"15",763.3,746.6,80.2,767.1,754.7,77.5,729.6,719.6,73,725.7,712,72.3,787.2,730.1,109.2,788.2,724.7,110.4,481.5,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,748.2,720.7,91.5,740.4,713.2,90.6
24,"15",760.3,744.8,82.8,764.1,752.9,80.1,726.6,717.6,75.9,722.6,710,75.5,784.4,728.5,112.1,785.4,723.1,113.3,481.5,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,745.2,718.8,94.5,737.5,711.3,93.6
25,"15",757.2,742.9,85.3,761,750.9,82.5,723.5,715.6,78.7,719.5,708,78.2,781.4,726.8,115,782.5,721.4,116.3,481.5,548.3,-2.3,489.6,554.3,-2,555.2,774.1,42.9,545.4,767.1,40.5,742.2,716.9,97.3,734.4,709.4,96.4
26,"15",753.8,740.9,87.5,757.6,748.8,84.5,720.2,713.5,81.2,716.2,706,80.9,778.3,725.1,117.8,779.4,719.7,119,481.5,548.3,-2.3,489.6,554.3,-2,555.2,774.1,42.9,545.4,767.1,40.5,738.9,715,99.9,731.1,707.5,99.1
27,"15",750.2,738.7,89.3,754,746.6,86.3,716.8,711.4,83.6,712.8,703.8,83.2,774.9,723.3,120.3,776.1,718.1,121.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,735.5,713,102.4,727.7,705.5,101.6
28,"15",746.4,736.4,90.8,750.2,744.3,87.7,713,709.1,85.6,709.1,701.5,85.3,771.3,721.5,122.7,772.4,716.3,124.3,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,731.8,710.9,104.5,724,703.4,103.8
29,"15",742.4,734.1,92.1,746.2,741.9,88.9,709.1,706.7,87.3,705.1,699.1,87.1,767.5,719.6,124.9,768.6,714.4,126.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,727.9,708.8,106.4,720.1,701.2,105.7
30,"15",738.3,731.7,93.1,742.2,739.5,89.8,704.9,704.2,88.6,701,696.5,88.4,763.4,717.5,126.7,764.6,712.3,128.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,723.8,706.4,108,716,698.9,107.4
31,"15",734.1,729.3,94,738,737,90.5,700.6,701.4,89.8,696.7,693.7,89.8,759.1,715.3,128.4,760.3,710.1,130.3,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,719.5,704,109.3,711.7,696.4,108.8
32,"15",729.8,726.8,94.7,733.8,734.5,91.2,695.9,698.5,90.8,692.1,690.8,91,754.6,712.8,129.9,755.8,707.7,132,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,715,701.3,110.5,707.2,693.8,110
33,"15",725.4,724.2,95.3,729.4,731.9,91.7,691.2,695.4,91.8,687.4,687.8,91.9,749.9,710.2,131.3,751.1,705.2,133.4,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,710.3,698.5,111.6,702.6,690.9,111.1
34,"15",720.9,721.5,95.9,725,729.1,92.2,686.3,692.1,92.6,682.4,684.6,93,745.2,707.5,132.5,746.4,702.4,134.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,705.6,695.5,112.5,697.8,688,112.1
35,"15",716.2,718.5,96.4,720.4,726.2,92.6,681.3,688.8,93.4,677.5,681.3,93.8,740.4,704.7,133.6,741.6,699.6,136,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,700.7,692.5,113.4,693,684.9,113
36,"15",711.5,715.5,96.7,715.7,723.1,92.9,676.4,685.6,94,672.7,677.9,94.5,735.6,701.8,134.7,736.8,696.8,137.2,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,695.9,689.5,114.2,688.2,681.9,113.8
37,"15",706.8,712.4,97,711,720,93.1,671.6,682.3,94.6,667.9,674.7,95.1,730.8,699,135.8,732,694,138.3,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,691.1,686.4,114.9,683.4,678.8,114.5
38,"15",702,709.2,97.1,706.2,716.8,93.1,666.7,679.1,95.2,663,671.6,95.8,725.9,696.1,136.7,727.2,691.2,139.3,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,686.3,683.4,115.5,678.6,675.8,115.2
39,"15",697.2,706.1,97.1,701.4,713.6,93.1,661.8,675.8,95.6,658.2,668.3,96.3,721.1,693.3,137.6,722.3,688.4,140.3,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.6,681.4,680.4,116.1,673.7,672.7,115.8
40,"15",692.4,702.9,97.2,696.6,710.4,93.2,656.9,672.6,96,653.3,665.1,96.7,716.2,690.4,138.3,717.4,685.6,141.2,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.6,676.5,677.3,116.6,668.9,669.7,116.4
41,"15",687.6,699.7,97.2,691.8,707.2,93.1,652,669.4,96.3,648.4,661.9,97.1,711.3,687.6,139,712.6,682.7,141.9,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.6,671.7,674.3,117,664,666.7,116.8
42,"15",682.7,696.6,97.2,687,704.1,93,647.2,666.3,96.5,643.5,658.8,97.4,706.4,684.7,139.6,707.7,679.9,142.6,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,666.8,671.4,117.3,659.2,663.7,117.2
43,"15",678,693.6,97,682.3,701,92.8,642.3,663.2,96.6,638.7,655.6,97.5,701.5,681.9,140,702.8,677.2,143.1,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.5,662,668.5,117.5,654.4,660.8,117.4
44,"15",673.4,690.7,96.7,677.8,698.1,92.5,637.4,660.1,96.6,633.8,652.7,97.6,696.7,679.2,140.3,697.9,674.4,143.5,481.4,548.3,-2.3,489.6,554.3,-2,555.2,774.1,43,545.4,767.1,40.6,657.2,665.6,117.6,649.6,658,117.5
45,"15",668.9,687.9,96.3,673.3,695.2,92,632.6,657.1,96.5,629.1,649.6,97.5,692,676.6,140.5,693.2,671.8,143.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,652.5,662.9,117.5,644.9,655.2,117.5
46,"15",664.5,685.1,95.6,668.8,692.4,91.3,627.8,654.2,96.3,624.4,646.7,97.3,687.3,674,140.6,688.5,669.3,143.9,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.5,647.9,660.2,117.3,640.3,652.6,117.3
47,"15",660.1,682.4,94.7,664.5,689.7,90.3,623.2,651.4,95.9,619.7,643.9,97.1,682.7,671.5,140.4,683.9,666.8,143.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,643.3,657.6,117,635.7,649.9,117
48,"15",655.8,679.7,93.6,660.3,686.9,89.2,618.7,648.6,95.2,615.3,641.2,96.6,678.2,669.1,140.2,679.4,664.4,143.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,638.8,655.1,116.5,631.2,647.4,116.5
49,"15",651.6,677.1,92.4,656.1,684.2,87.8,614.3,646,94.3,610.8,638.6,95.7,673.7,666.7,139.7,674.9,662,143.2,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,634.4,652.6,115.7,626.8,644.9,115.8
50,"15",647.5,674.5,90.9,652.1,681.7,86.3,610,643.4,93.1,606.6,636.1,94.6,669.3,664.3,138.9,670.4,659.7,142.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,630.1,650.1,114.6,622.5,642.5,114.7
51,"15",643.6,672.1,89.3,648.2,679.2,84.6,606,641.1,91.6,602.5,633.6,93,664.9,662,138,666,657.4,141.7,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,625.9,647.8,113.2,618.3,640.2,113.3
52,"15",639.8,669.9,87.4,644.6,677,82.8,602,638.8,89.7,598.5,631.4,91.3,660.6,659.7,136.8,661.7,655.1,140.7,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,621.8,645.6,111.6,614.2,638,111.7
53,"15",636.3,667.7,85.4,641.1,674.8,80.8,598.1,636.5,87.7,594.6,629.1,89.4,656.4,657.5,135.5,657.4,652.9,139.4,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,617.8,643.4,109.8,610.3,635.8,109.9
54,"15",632.8,665.6,83.3,637.7,672.6,78.6,594.2,634.1,85.7,590.7,626.7,87.4,652.3,655.3,134,653.2,650.6,138,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,613.9,641.2,107.9,606.3,633.6,108
55,"15",629.5,663.5,81.1,634.4,670.5,76.4,590.2,631.7,83.8,586.7,624.4,85.6,648.3,653.2,132.5,649.2,648.5,136.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,610.1,639,106,602.5,631.4,106.2
56,"15",626.2,661.3,78.8,631.3,668.4,74.2,586.4,629.3,81.9,582.9,621.9,83.9,644.4,651,130.9,645.3,646.4,135.1,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,606.3,636.9,104.2,598.7,629.2,104.3
57,"15",623,659.2,76.6,628.1,666.2,72,582.6,626.8,80,579.2,619.4,82,640.7,648.9,129.4,641.5,644.3,133.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,602.7,634.7,102.3,595.1,627,102.5
58,"15",619.9,657,74.4,625.1,664,69.8,578.9,624.4,78.1,575.5,617.1,80.2,637.1,646.9,127.8,637.9,642.2,132.1,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,599.1,632.5,100.4,591.6,624.8,100.6
59,"15",617,654.9,72.3,622.3,661.9,67.7,575.4,621.9,76.2,572,614.7,78.4,633.5,644.7,126.2,634.2,640.1,130.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,595.7,630.3,98.5,588.1,622.7,98.8
60,"15",614.2,653,70.3,619.5,659.9,65.6,572.1,619.7,74.4,568.7,612.5,76.7,630.1,642.6,124.7,630.7,638,129.2,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,592.4,628.2,96.7,584.8,620.6,97.1
61,"15",611.5,651,68.4,616.9,657.9,63.8,568.9,617.5,72.7,565.5,610.3,75,626.7,640.5,123.3,627.4,635.8,127.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,589.2,626.2,95,581.7,618.6,95.4
62,"15",608.9,649.1,66.6,614.4,656.1,62,565.8,615.5,71,562.5,608.3,73.3,623.5,638.4,121.9,624,633.7,126.5,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,586.1,624.3,93.3,578.6,616.7,93.7
63,"15",606.4,647.3,64.9,612,654.3,60.4,562.8,613.6,69.3,559.5,606.4,71.8,620.3,636.3,120.5,620.8,631.6,125.2,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,583.2,622.4,91.7,575.7,614.8,92.1
64,"15",604,645.6,63.3,609.7,652.5,58.8,559.9,611.6,67.8,556.5,604.4,70.2,617.3,634.2,119.2,617.7,629.5,123.9,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,580.3,620.5,90.1,572.8,612.9,90.5
65,"15",601.7,643.8,61.7,607.4,650.8,57.3,556.9,609.4,66.4,553.6,602.2,68.8,614.3,632.2,117.9,614.6,627.4,122.7,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,577.5,618.5,88.6,569.9,610.9,89.1
66,"15",599.4,642,60.2,605.2,649,55.7,554,607.2,65.1,550.7,600.1,67.6,611.5,630.2,116.7,611.8,625.5,121.5,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,574.7,616.6,87.2,567.2,608.9,87.8
67,"15",597.1,640.1,58.7,603,647,54.2,551.1,605,63.9,547.8,598,66.5,608.8,628.4,115.5,609,623.6,120.4,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,572,614.6,86,564.5,607,86.5
68,"15",594.9,638.2,57.1,600.8,645,52.7,548.4,602.9,62.7,545.2,595.8,65.3,606.2,626.5,114.3,606.4,621.7,119.2,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,569.4,612.7,84.7,561.9,605.1,85.3
69,"15",592.7,636.1,55.5,598.6,642.9,51.1,545.8,600.8,61.4,542.5,593.8,64.1,603.6,624.6,113.2,603.8,619.8,118.1,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,566.9,610.8,83.3,559.4,603.2,84
70,"15",590.6,634,53.9,596.6,640.8,49.4,543.2,598.7,60,540,591.7,62.8,601.1,622.8,112,601.2,618,116.9,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,564.4,608.9,81.9,556.9,601.2,82.6
71,"15",588.5,632,52.2,594.6,638.7,47.7,540.8,596.6,58.5,537.6,589.6,61.4,598.6,621,110.7,598.7,616.2,115.8,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,562.1,607,80.4,554.5,599.3,81.2
72,"15",586.6,629.9,50.6,592.6,636.7,46.1,538.4,594.6,57.1,535.3,587.5,59.9,596.2,619.1,109.5,596.2,614.4,114.6,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,559.8,605.1,78.9,552.2,597.5,79.7
73,"15",584.7,628,49.1,590.8,634.8,44.7,536.2,592.6,55.5,533,585.7,58.5,593.8,617.3,108.2,593.8,612.5,113.4,481.4,548.3,-2.3,489.6,554.2,-2,555.2,774.1,43,545.4,767.1,40.6,557.6,603.3,77.4,550,595.7,78.2
74,"15",582.9,626.1,47.7,589,632.9,43.3,534.1,590.8,54,531,583.8,57,591.5,615.5,107,591.5,610.6,112.3,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,555.4,601.5,75.9,547.9,593.9,76.8
75,"15",581.1,624.3,46.4,587.3,631,42,532.1,589,52.5,528.9,582.1,55.5,589.3,613.7,105.9,589.1,608.8,111.2,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,553.4,599.8,74.5,545.9,592.2,75.3
76,"15",579.3,622.5,45.1,585.6,629.2,40.7,530.1,587.2,51.1,526.9,580.3,54.1,587.1,611.8,104.8,586.9,607,110.1,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,551.4,598,73.1,543.9,590.4,73.9
77,"15",577.6,620.7,43.8,583.8,627.4,39.4,528.1,585.3,49.7,524.9,578.5,52.8,584.9,610,103.7,584.7,605.1,109,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,549.4,596.2,71.7,541.9,588.7,72.5
78,"15",575.8,618.8,42.5,582.1,625.4,38.2,526.1,583.4,48.3,522.9,576.5,51.5,582.8,608.1,102.6,582.5,603.3,108,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,547.4,594.4,70.4,539.9,586.8,71.2
79,"15",574,616.8,41.3,580.4,623.5,36.9,524.1,581.5,47,521,574.6,50.1,580.6,606.3,101.5,580.3,601.4,106.9,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,545.4,592.6,69,537.9,585,69.9
80,"15",572.2,614.8,40,578.6,621.5,35.6,522.1,579.4,45.5,519,572.6,48.7,578.6,604.5,100.4,578.2,599.6,105.8,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,543.4,590.7,67.7,535.9,583.1,68.5
81,"15",570.5,612.8,38.6,576.9,619.5,34.3,520.3,577.5,44.1,517.1,570.8,47.4,576.6,602.7,99.2,576.2,597.9,104.7,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,541.5,588.8,66.3,534,581.3,67.2
82,"15",568.8,610.9,37.3,575.2,617.5,33,518.5,575.7,42.7,515.4,568.9,45.9,574.7,601,98.1,574.3,596.2,103.7,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,539.7,587.1,65,532.2,579.5,65.9
83,"15",567.3,609.2,35.9,573.8,615.8,31.6,516.9,574,41.4,513.7,567.2,44.7,572.9,599.5,97,572.5,594.6,102.6,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,538,585.5,63.7,530.5,577.9,64.6
84,"15",565.9,607.7,34.5,572.4,614.3,30.2,515.4,572.5,39.9,512.2,565.7,43.3,571.2,598,95.8,570.8,593.2,101.4,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,536.5,584,62.3,529,576.4,63.2
85,"15",564.7,606.5,33.1,571.3,613,28.8,514,571.2,38.4,510.8,564.3,41.7,569.6,596.6,94.6,569.1,591.7,100.3,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,535,582.7,60.9,527.5,575.1,61.8
86,"15",563.7,605.5,31.7,570.3,612.1,27.5,512.8,570.1,36.8,509.6,563.2,40.1,568.1,595.3,93.4,567.5,590.4,99.1,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,533.7,581.5,59.3,526.2,573.9,60.2
87,"15",562.9,604.7,30.3,569.6,611.3,26.2,511.8,569.1,35,508.7,562.2,38.2,566.6,594.1,92.1,566,589.2,97.7,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,532.6,580.5,57.7,525.1,572.9,58.5
88,"15",562.3,604.2,28.8,569,610.8,24.8,511,568.3,32.9,507.9,561.4,36.2,565.2,593,90.7,564.6,588.1,96.4,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,531.6,579.6,55.9,524.1,572,56.6
89,"15",561.8,603.9,27.7,568.6,610.5,23.7,510.4,567.8,30.8,507.3,560.8,34,564,592,89.3,563.2,587,95,481.4,548.3,-2.3,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,530.8,578.9,54,523.3,571.3,54.6
90,"15",561.2,603.7,26.8,568.1,610.3,22.9,510.2,567.6,28.8,507,560.6,31.9,562.7,591,88.1,561.9,585.9,93.7,481.4,548.3,-2.4,489.6,554.2,-2,555.1,774.1,43,545.4,767.1,40.6,530.2,578.4,52.2,522.7,570.8,52.7
91,"15",560.7,603.5,26.3,567.6,610.2,22.4,510,567.5,27.1,506.8,560.5,30.1,561.6,590,87.1,560.7,584.9,92.7,481.4,548.3,-2.4,489.5,554.2,-2.1,555.1,774.1,43,545.4,767.1,40.6,529.7,578,50.8,522.1,570.4,51.2
92,"15",560.2,603.3,26,567.2,610.1,22.3,509.7,567.5,26,506.5,560.4,29,560.6,589,86.5,559.6,583.8,92.1,481.4,548.3,-2.4,489.5,554.2,-2.1,555.1,774.1,43,545.4,767.1,40.6,529.2,577.6,50,521.6,570,50.2
93,"15",559.8,603.2,25.9,566.8,610,22.2,509.2,567.2,25.7,505.9,560.2,28.6,559.6,587.9,86.2,558.6,582.6,91.7,481.3,548.3,-2.4,489.5,554.2,-2.1,555.1,774.1,43,545.4,767.1,40.6,528.5,577,49.6,520.9,569.5,49.8
94,"15",559.5,603,25.9,566.6,609.9,22.3,508.5,566.7,25.8,505.2,559.7,28.6,558.8,586.8,86.3,557.7,581.5,91.7,481.3,548.4,-2.4,489.4,554.2,-2.1,555.1,774.1,43,545.3,767.1,40.5,527.8,576.4,49.7,520.2,568.8,49.8
95,"15",559.3,602.9,26,566.4,609.7,22.4,507.9,566.2,26,504.5,559.1,28.8,558,585.8,86.4,556.9,580.4,91.9,481.3,548.4,-2.4,489.4,554.2,-2.1,555.1,774.1,43,545.3,767.1,40.5,527.1,575.7,49.9,519.6,568.1,50
96,"15",559.2,602.8,26,566.4,609.6,22.6,507.3,565.7,26.3,504,558.6,29,557.4,584.9,86.6,556.2,579.5,92,481.3,548.4,-2.4,489.4,554.3,-2.1,555.1,774.1,43,545.3,767.1,40.6,526.6,575.1,50.2,519,567.6,50.2
