"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"83",126.4,337.9,19.5,125.8,334.7,26.8,149.9,348.5,14.9,143.1,345.1,19.5,98.2,299.9,84.7,101.8,298.1,86.6,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,144.4,342.6,42.1,137.1,338.1,38.7
2,"83",126.2,338.2,20.9,125.8,335.1,28.1,149.9,348.5,15,143.1,345.2,19.7,99.6,300.6,86.1,103.2,298.9,87.9,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,144.7,342.8,42.3,137.3,338.3,39
3,"83",125.9,338.6,22.3,125.8,335.5,29.5,149.9,348.5,15.2,143.1,345.2,20,101,301.5,87.6,104.7,299.8,89.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.7,334,640.4,41.6,145,343,42.5,137.6,338.5,39.3
4,"83",125.9,339.2,24,125.9,336.1,31,149.8,348.5,15.5,143.1,345.2,20.3,102.5,302.4,89.2,106.3,300.8,90.8,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.7,334,640.4,41.6,145.3,343.3,42.9,137.9,338.7,39.7
5,"83",126.2,339.8,25.7,126.4,336.8,32.7,149.8,348.6,15.9,143.2,345.3,20.9,104.2,303.3,90.9,108,301.8,92.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.7,334,640.4,41.6,145.8,343.6,43.4,138.3,338.9,40.4
6,"83",126.8,340.5,27.5,127.1,337.5,34.4,150.4,349.8,17.7,143.9,346.5,22.8,105.8,304.3,92.7,109.6,302.7,94.1,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,146.8,344.7,45.1,139.2,340,42.2
7,"83",127.8,341.4,29.4,128.1,338.5,36.4,152.5,352,20.6,146,348.6,25.7,107.2,305,95.1,111,303.5,96.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,148.6,346.3,47.9,141.1,341.7,44.9
8,"83",129.1,342.6,31.8,129.5,339.6,38.7,155.5,354.4,23.8,148.9,350.9,28.8,108.7,305.8,97.4,112.7,304.3,98.6,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,151.1,348.2,51,143.6,343.7,47.9
9,"83",130.7,344,34.4,131.1,341,41.2,158.6,356.8,27,151.9,353.2,31.9,110.6,306.9,99.8,114.5,305.4,101,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,153.6,350,54,146.3,345.6,50.8
10,"83",132.5,345.6,37,132.9,342.6,43.8,161.3,359,30,154.5,355.3,34.9,112.5,308,102.2,116.4,306.5,103.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,156,351.8,57,148.7,347.5,53.7
11,"83",134.5,347.2,39.7,135,344.1,46.4,164,361.2,33,157.2,357.4,37.8,114.5,309.3,104.8,118.4,307.8,105.9,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,158.5,353.6,59.9,151.2,349.3,56.5
12,"83",136.9,349,42.4,137.3,345.9,49.1,167,363.3,36.1,160.1,359.5,40.8,116.6,310.8,107.3,120.5,309.3,108.4,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,161.1,355.4,62.9,153.9,351.2,59.4
13,"83",139.5,350.9,45.1,139.9,347.8,51.8,170.2,365.5,39.2,163.3,361.7,43.8,118.8,312.4,109.9,122.7,310.8,111,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,163.8,357.3,65.9,156.7,353.2,62.3
14,"83",142.5,352.9,47.6,142.8,349.7,54.3,173.7,367.8,42.4,166.7,364,46.9,121,314.1,112.5,124.9,312.6,113.7,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,166.8,359.4,69.1,159.8,355.3,65.3
15,"83",145.7,355,49.9,145.9,351.8,56.7,177.4,370.2,45.6,170.4,366.4,50,123.4,316.1,115,127.2,314.5,116.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,170.1,361.6,72.2,163.1,357.6,68.3
16,"83",149.1,357.2,52,149.2,354,58.8,181.3,372.8,48.8,174.2,369,53,125.9,318.3,117.3,129.7,316.6,118.7,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,173.4,364,75.2,166.5,360.1,71.3
17,"83",152.7,359.6,53.9,152.8,356.4,60.8,185.3,375.6,51.9,178,371.7,55.9,128.7,320.7,119.6,132.4,319,121.1,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.6,334,640.4,41.6,176.9,366.6,78.2,170.1,362.7,74.1
18,"83",156.4,362.1,55.7,156.4,359,62.7,189.3,378.5,54.7,182,374.6,58.6,131.7,323.2,121.7,135.4,321.5,123.3,404.5,521.1,-1.4,412.5,527.2,-1.3,343.9,646.6,43.6,334,640.4,41.5,180.5,369.3,80.9,173.8,365.5,76.7
19,"83",160.3,364.9,57.4,160.3,361.7,64.5,193.4,381.6,57.4,186.1,377.6,61.2,134.9,325.9,123.7,138.6,324.3,125.5,404.5,521.1,-1.4,412.6,527.2,-1.3,343.9,646.6,43.6,334.1,640.5,41.6,184.4,372.2,83.5,177.7,368.4,79.2
20,"83",164.4,367.8,59.2,164.3,364.7,66.2,197.8,384.8,59.8,190.5,380.9,63.6,138.5,328.8,125.6,142.2,327.1,127.4,404.6,521.1,-1.3,412.6,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,188.4,375.3,85.9,181.8,371.6,81.5
21,"83",168.6,370.9,60.7,168.5,367.8,67.9,202.4,388.2,62.1,195.1,384.3,65.7,142.4,331.8,127.3,146.1,330.1,129.1,404.6,521.2,-1.3,412.6,527.2,-1.3,344,646.7,43.7,334.2,640.5,41.6,192.7,378.5,88,186.2,374.8,83.5
22,"83",173.1,374.1,62.1,172.9,371,69.2,207.4,391.8,64.1,199.9,387.8,67.6,146.6,335.1,128.8,150.2,333.4,130.6,404.6,521.1,-1.3,412.6,527.2,-1.3,343.9,646.7,43.6,334.1,640.5,41.5,197.3,381.9,89.8,190.8,378.3,85.3
23,"83",177.7,377.3,63,177.5,374.3,70.1,212.6,395.5,65.7,205.1,391.5,69.1,151,338.5,129.9,154.6,336.8,131.7,404.5,521.1,-1.3,412.5,527.2,-1.2,343.9,646.6,43.7,334.1,640.5,41.6,202.2,385.4,91.3,195.7,381.8,86.7
24,"83",182.5,380.6,63.5,182.3,377.6,70.7,217.9,399.2,66.9,210.4,395.2,70.2,155.6,342.1,130.7,159.2,340.4,132.5,404.4,521.1,-1.3,412.5,527.1,-1.2,343.8,646.6,43.7,334,640.4,41.6,207.2,389,92.4,200.8,385.5,87.7
25,"83",187.4,383.8,63.5,187.2,380.8,70.7,223.5,402.9,67.7,216,399,70.8,160.4,345.9,131.2,164,344.1,133,404.4,521,-1.3,412.4,527.1,-1.2,343.7,646.5,43.7,333.9,640.4,41.6,212.4,392.7,93.1,206.1,389.2,88.3
26,"83",192.4,387,63.2,192.2,384.1,70.6,229.2,406.6,68.1,221.7,402.8,71.2,165.4,349.8,131.3,168.9,348.1,133.3,404.4,521,-1.3,412.4,527.1,-1.2,343.7,646.5,43.7,333.9,640.4,41.6,217.8,396.4,93.5,211.5,392.9,88.5
27,"83",197.4,390.1,62.7,197.2,387.3,70.1,235.1,410.5,68.5,227.5,406.6,71.4,170.5,353.8,131.2,174,352,133.3,404.4,521,-1.3,412.5,527.1,-1.2,343.8,646.6,43.7,334,640.4,41.6,223.2,400.1,93.6,217,396.7,88.6
28,"83",202.4,393.3,62,202.2,390.6,69.4,241,414.4,68.7,233.4,410.5,71.5,175.6,357.7,131,179.1,355.9,133.1,404.5,521,-1.3,412.5,527.1,-1.3,343.9,646.6,43.7,334,640.4,41.6,228.7,403.9,93.7,222.6,400.5,88.5
