"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"32",782.9,764.9,28,785.9,771.6,23.4,759.1,749.8,18.1,754.7,742.3,20.6,810.4,762.7,67.4,811.6,758.1,70.9,480.7,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.3,41,773.3,750.8,44.9,765.4,744.5,42.8
2,"32",783,765.1,28.3,786.2,772,23.9,758.9,749.5,18.3,754.5,742,20.6,809.9,761.8,67.6,811.1,757.1,71.1,480.7,547.9,-2.2,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.3,41,772.9,750.2,45.2,765,743.8,43
3,"32",783.2,765.3,28.7,786.6,772.3,24.5,758.8,749.3,18.6,754.2,741.7,20.8,809.5,760.8,67.9,810.5,756,71.3,480.7,547.9,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,772.5,749.5,45.4,764.6,743.2,43.2
4,"32",783.3,765.4,29.3,786.8,772.6,25.2,758.7,749.1,18.9,754,741.5,20.9,808.9,759.6,68.2,809.9,754.7,71.5,480.7,547.8,-2.2,488.9,553.8,-1.8,554.2,773.4,43.5,544.5,766.3,41,772.1,748.8,45.6,764.2,742.5,43.4
5,"32",783.5,765.4,30.1,787.1,772.7,26.2,758.6,748.9,19.2,753.9,741.2,21.1,808.3,758.3,68.5,809.2,753.4,71.8,480.7,547.9,-2.2,488.9,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41,771.7,748.1,45.8,763.8,741.7,43.6
6,"32",783.6,765.4,31.1,787.3,772.8,27.4,758.5,748.7,19.6,753.8,741,21.3,807.6,756.9,68.9,808.5,751.9,72,480.7,547.9,-2.2,488.9,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41,771.3,747.3,46.1,763.4,741,43.8
7,"32",783.6,765.2,32.3,787.5,772.8,28.7,758.5,748.5,20,753.6,740.8,21.5,806.9,755.3,69.4,807.6,750.2,72.4,480.7,547.9,-2.1,488.9,553.8,-1.8,554.3,773.4,43.5,544.5,766.3,41,771,746.5,46.4,763.1,740.2,44
8,"32",783.6,764.9,33.5,787.5,772.6,30.1,758.5,748.3,20.6,753.6,740.6,21.9,806,753.7,69.9,806.8,748.5,72.7,480.7,547.9,-2.1,488.9,553.7,-1.8,554.3,773.4,43.5,544.5,766.3,41,770.6,745.6,46.8,762.7,739.4,44.3
9,"32",783.5,764.4,34.8,787.5,772.3,31.6,758.7,748.5,21.7,753.7,740.7,22.7,805.2,752,70.6,805.9,746.7,73.3,480.7,547.8,-2.1,488.9,553.7,-1.8,554.3,773.4,43.5,544.5,766.3,41,770.2,744.7,47.7,762.3,738.6,45.1
10,"32",783.3,763.9,36.1,787.5,771.8,33.2,759,748.8,23.6,753.8,740.9,24.3,804.6,750.4,71.5,805.2,744.9,74,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41,769.8,743.9,49.1,762,737.9,46.4
11,"32",783.2,763.2,37.7,787.4,771.2,34.9,758.8,748.5,25.6,753.6,740.6,26.1,803.9,748.7,72.6,804.4,743.1,74.8,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.4,43.5,544.5,766.3,41.1,769.4,742.8,50.7,761.5,736.9,47.9
12,"32",782.9,762.5,39.5,787.2,770.6,37,758.3,747.7,27.7,753,739.8,28,803.1,746.8,73.6,803.6,741.2,75.6,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.5,544.5,766.3,41.1,768.7,741.5,52.3,760.9,735.7,49.5
13,"32",782.6,761.6,41.6,786.9,769.8,39.3,757.6,746.7,30,752.4,738.8,30,802.3,744.8,74.8,802.8,739.1,76.6,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.5,544.5,766.3,41.1,768,740,54,760.1,734.2,51.2
14,"32",782.1,760.6,44,786.5,768.9,41.8,756.9,745.6,32.4,751.6,737.7,32.3,801.5,742.9,76.1,802,737.1,77.6,480.7,547.8,-2.1,488.9,553.7,-1.8,554.2,773.3,43.5,544.5,766.3,41.1,767.2,738.4,55.9,759.4,732.6,53.1
