"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"14",788.4,773.8,32.6,792.4,781.4,28.7,757.5,746.7,20.4,753.5,739.1,20.6,811.2,760.3,69.5,812,755.2,72.5,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.7,43.1,545.3,766.7,40.7,773.8,748.8,43.5,766.1,741.4,42.4
2,"14",788,773.6,34,792.1,781.2,30.3,757.4,746.5,20.8,753.2,739,21,810.3,759.2,70.3,811,754,73.3,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.7,43.1,545.3,766.7,40.8,773.2,748.2,44.1,765.5,740.9,43
3,"14",787.5,773.2,35.4,791.6,780.8,31.7,756.9,746.2,21.7,752.6,738.6,22,809.4,758.1,71.2,810.1,752.9,74.2,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.7,40.8,772.5,747.6,45.1,764.8,740.3,44
4,"14",786.8,772.6,36.8,791,780.4,33.3,755.6,745.3,23.8,751.4,737.7,23.9,808.5,757,72.3,809.2,751.8,75.3,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.7,40.8,771.5,746.7,46.7,763.8,739.3,45.6
5,"14",786,771.9,38.4,790.3,779.8,35.1,754.4,744.4,25.8,750.2,736.9,26,807.6,755.7,73.6,808.2,750.4,76.4,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.7,40.8,770.5,745.6,48.5,762.7,738.2,47.4
6,"14",785.1,771.1,40.6,789.4,779.1,37.4,753.7,743.9,27.7,749.4,736.3,27.7,806.4,754,75.1,807,748.6,77.7,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.6,40.8,769.4,744.5,50.2,761.6,737.2,49.1
7,"14",784.1,770.2,43.3,788.4,778.2,40.4,753,743.5,29.6,748.6,735.9,29.3,805,752.2,76.6,805.6,746.7,79,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.6,40.8,768.3,743.3,52,760.5,736.1,50.7
8,"14",782.9,769.1,46.1,787.3,777.3,43.4,752.2,743,31.5,747.9,735.4,30.9,803.5,750.3,78.2,804,744.8,80.5,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.6,40.8,767.1,742.1,53.8,759.3,735,52.3
9,"14",781.6,768,48.8,786,776.2,46.1,751.3,742.4,33.4,746.9,734.7,32.7,801.9,748.4,79.9,802.4,742.8,82,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.6,40.8,765.8,740.8,55.6,758,733.7,54
10,"14",780.2,766.8,51.1,784.7,775,48.5,750.2,741.5,35.4,745.7,734.1,34.5,800.3,746.7,81.6,800.8,741.1,83.6,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.6,40.8,764.3,739.4,57.5,756.5,732.3,55.7
11,"14",778.8,765.5,53.2,783.2,773.8,50.9,749,740.6,37.4,744.5,733,36.4,798.8,745.1,83.4,799.3,739.5,85.3,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.6,40.8,762.8,738,59.5,755,731,57.6
12,"14",777.3,764.2,55.4,781.7,772.6,53.3,747.3,739.3,39.8,742.9,731.8,38.8,797.2,743.7,85.4,797.7,738.1,87.2,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.3,766.6,40.8,761.2,736.6,61.7,753.4,729.6,59.9
13,"14",775.6,763,58,780.1,771.4,55.8,745.4,737.8,42.5,740.9,730.3,41.4,795.6,742.3,87.6,796.2,736.7,89.3,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.6,40.8,759.4,735.1,64.2,751.6,728.1,62.4
14,"14",773.9,761.8,60.5,778.4,770.2,58.5,743.1,736.1,45.5,738.7,728.5,44.3,794,741,89.8,794.5,735.3,91.5,480.8,547.6,-2.2,488.9,553.5,-1.9,555,773.6,43.1,545.2,766.6,40.8,757.4,733.5,67,749.6,726.4,65.2
