"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"31",777.4,761.4,27.2,780.1,767.5,21.7,760.2,750.1,16.3,754.8,742.8,19.6,807.7,762.8,66.8,808.9,758.2,70.8,480.8,547.9,-2.2,489,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,771.8,751.8,45.4,763.9,745.7,43.3
2,"31",777.7,761.8,27.3,780.5,768,21.9,760,750,16.4,754.6,742.6,19.7,807.5,762.2,66.9,808.7,757.6,70.8,480.8,547.9,-2.2,489,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,771.5,751.3,45.6,763.6,745.2,43.5
3,"31",778,762.2,27.4,780.9,768.4,22.1,759.9,749.8,16.7,754.5,742.4,19.7,807.3,761.5,67.1,808.4,756.8,70.9,480.8,547.9,-2.2,489,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,771.2,750.7,45.8,763.3,744.7,43.7
4,"31",778.2,762.4,27.6,781.2,768.8,22.4,759.8,749.7,16.9,754.3,742.2,19.8,806.9,760.6,67.3,808,755.9,71,480.8,547.9,-2.2,489,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,770.8,750.1,46,762.9,744,43.9
5,"31",778.3,762.5,27.8,781.4,769.1,22.8,759.6,749.5,17.2,754.1,741.9,20,806.5,759.7,67.5,807.6,754.9,71.1,480.8,547.9,-2.2,489,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,770.4,749.3,46.2,762.5,743.3,44.1
6,"31",778.4,762.6,28.1,781.6,769.3,23.3,759.4,749.2,17.6,753.8,741.6,20.1,806.1,758.7,67.8,807.2,753.8,71.2,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,770,748.5,46.4,762.1,742.4,44.2
7,"31",778.5,762.6,28.5,781.8,769.4,23.8,759.3,748.9,17.9,753.6,741.3,20.3,805.6,757.6,68,806.7,752.7,71.4,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.7,766.5,41,769.6,747.6,46.6,761.7,741.6,44.4
8,"31",778.5,762.5,28.9,782,769.5,24.4,759.1,748.5,18.3,753.4,740.9,20.6,805.2,756.4,68.3,806.2,751.5,71.5,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,769.2,746.8,46.8,761.3,740.8,44.6
9,"31",778.6,762.5,29.5,782.2,769.5,25.1,758.9,748.2,18.7,753.2,740.5,20.8,804.7,755.3,68.6,805.7,750.3,71.7,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,768.9,745.9,47,761,740,44.7
10,"31",778.8,762.4,30.3,782.4,769.6,26,758.7,747.8,19.1,753.1,740.1,21.1,804.3,754.2,69,805.3,749.1,72,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,768.6,745.1,47.2,760.7,739.2,44.9
11,"31",778.9,762.4,31.2,782.7,769.6,27.1,758.5,747.5,19.7,752.9,739.7,21.4,804,753.1,69.4,804.9,748,72.4,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,768.4,744.3,47.5,760.5,738.4,45.1
12,"31",779.1,762.3,32.3,782.9,769.7,28.3,758.4,747.1,20.3,752.8,739.4,21.9,803.6,752,69.9,804.5,746.8,72.7,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.4,43.4,544.6,766.4,41,768.1,743.5,48,760.2,737.6,45.5
13,"31",779.1,762.1,33.4,783,769.5,29.5,758.1,746.8,21.7,752.5,739,23,803.3,750.9,70.4,804.1,745.7,73.2,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,767.8,742.7,48.8,759.9,736.8,46.3
14,"31",779.1,761.8,34.5,783,769.3,30.8,757.4,746.1,23.3,751.9,738.3,24.5,803,749.9,71.1,803.9,744.6,73.7,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,767.4,741.7,50.1,759.5,735.8,47.6
15,"31",779,761.3,35.9,782.9,768.9,32.2,756.7,745.1,24.9,751.2,737.3,26,802.8,748.8,71.9,803.6,743.5,74.4,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,766.9,740.7,51.3,759,734.7,48.9
16,"31",778.7,760.8,37.2,782.7,768.4,33.7,756,744,26.3,750.5,736.2,27.4,802.4,747.7,72.7,803.2,742.4,75.1,480.8,547.9,-2.2,488.9,553.8,-1.8,554.4,773.5,43.4,544.6,766.4,41,766.3,739.5,52.5,758.4,733.5,50.1
