"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"97",119.7,331.8,20.5,118.6,327.5,26.9,145.5,343.5,16,138.6,339.6,20.4,91.1,285.2,78.7,95.7,285.3,82.5,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,138.1,333.7,42.3,131.2,330,38.5
2,"97",118.6,331.5,21.5,117.8,327.3,27.9,145.6,343.5,16.5,138.7,339.7,21.1,91.6,285.2,79.9,96.2,285.4,83.5,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,138.2,333.7,42.9,131.3,330,39.1
3,"97",117.8,331.4,22.9,117.1,327.2,29.2,146,344.1,17.9,139.1,340.2,22.4,92,285.2,81.2,96.7,285.4,84.8,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,138.5,333.9,44.2,131.6,330.3,40.4
4,"97",117.3,331.2,24.7,116.7,327,31,147.3,345.5,20.6,140.3,341.5,25,92.4,285.1,82.8,97.1,285.3,86.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,139.1,334.5,46.4,132.3,331,42.5
5,"97",117.1,331.2,26.9,116.6,327.1,33.1,148.7,346.7,23.7,141.7,342.6,28,92.8,284.8,84.8,97.6,285.1,88.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,140.1,335.1,49.2,133.3,331.7,45.2
6,"97",117.1,331.4,29.6,116.7,327.3,35.7,150.1,347.7,26.8,143,343.5,31,93.4,284.7,87,98.2,284.9,90.5,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,141.1,335.6,52.1,134.4,332.3,48
7,"97",117.3,331.8,32.4,116.9,327.5,38.4,151.3,348.5,29.9,144.2,344.3,34.1,94.1,284.7,89.3,98.9,284.8,92.8,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,142,336,55,135.4,332.8,50.9
8,"97",117.8,332.1,35.3,117.5,327.9,41.3,152.6,349.4,33.2,145.4,345.1,37.3,94.9,284.6,91.8,99.7,284.7,95.2,404.7,521.2,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,143,336.5,58.1,136.5,333.3,54
9,"97",118.6,332.6,38.4,118.4,328.3,44.3,154,350.4,36.8,146.8,346,40.8,95.8,284.7,94.5,100.5,284.8,97.9,404.7,521.2,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,144.2,337,61.4,137.7,334,57.2
10,"97",119.7,333.2,41.5,119.5,328.9,47.4,155.9,351.5,40.4,148.6,347.1,44.4,96.8,284.9,97.3,101.5,285,100.6,404.7,521.2,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,145.7,337.8,64.9,139.2,334.8,60.7
11,"97",121.1,334,44.6,120.8,329.7,50.4,158,352.7,44.2,150.7,348.2,48.1,98,285.3,100.1,102.8,285.3,103.4,404.7,521.2,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,147.4,338.6,68.5,141,335.7,64.1
12,"97",122.7,334.8,47.5,122.4,330.5,53.4,160.4,354,47.9,153,349.5,51.7,99.5,285.9,102.9,104.1,285.9,106.3,404.7,521.2,-1.5,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,149.4,339.5,72,143.1,336.7,67.5
13,"97",124.5,335.9,50.4,124.2,331.5,56.2,162.9,355.4,51.6,155.4,350.8,55.2,101.1,286.7,105.7,105.7,286.7,109.1,404.7,521.2,-1.5,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,151.5,340.6,75.4,145.3,337.9,70.9
14,"97",126.5,337,53.1,126.2,332.6,59,165.6,356.9,55.2,158.1,352.3,58.7,102.9,287.7,108.5,107.5,287.6,112,404.7,521.2,-1.5,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,153.8,341.8,78.9,147.7,339.2,74.3
15,"97",128.7,338.3,55.8,128.3,334,61.7,168.4,358.5,58.7,160.9,353.9,62.2,104.9,288.8,111.3,109.5,288.7,114.8,404.7,521.1,-1.5,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,156.3,343.2,82.3,150.2,340.7,77.6
16,"97",131,339.7,58.4,130.7,335.4,64.3,171.6,360.4,62.2,164,355.8,65.6,107.2,290.2,114.1,111.7,290.2,117.6,404.7,521.1,-1.5,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,159,344.8,85.6,153,342.3,80.8
17,"97",133.5,341.4,61,133.2,337.1,66.9,174.9,362.4,65.7,167.3,357.8,69,109.6,291.8,116.7,114.2,291.7,120.3,404.7,521.2,-1.5,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,162,346.6,88.9,156.1,344.2,84
18,"97",136.3,343.1,63.5,135.9,338.7,69.4,178.5,364.5,69.2,170.9,360,72.3,112.4,293.6,119.4,116.8,293.4,123,404.7,521.2,-1.5,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,165.2,348.5,92.1,159.4,346.2,87.1
19,"97",139.2,345,65.9,138.9,340.7,71.8,182.4,366.9,72.5,174.7,362.3,75.5,115.3,295.5,121.9,119.8,295.4,125.5,404.7,521.2,-1.5,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,168.7,350.6,95.2,162.9,348.4,90.1
20,"97",142.3,347,68.1,142,342.7,74,186.5,369.3,75.6,178.8,364.8,78.5,118.6,297.7,124.3,123,297.4,127.9,404.7,521.2,-1.5,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,172.4,352.8,98,166.8,350.7,92.9
21,"97",145.6,349.2,70,145.3,344.9,76,190.9,371.9,78.3,183.2,367.4,81.2,122.1,300.1,126.5,126.5,299.8,130.1,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,176.4,355.2,100.6,170.9,353.2,95.5
22,"97",149.1,351.3,71.6,148.8,347.1,77.6,195.6,374.6,80.9,187.8,370.2,83.6,125.8,302.7,128.4,130.2,302.4,132,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,180.6,357.8,103,175.2,355.9,97.7
23,"97",152.6,353.7,72.9,152.4,349.5,78.9,200.5,377.5,83.1,192.7,373.1,85.7,129.7,305.6,130.1,134.1,305.2,133.7,404.7,521.2,-1.5,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,185.1,360.5,105,179.8,358.8,99.6
24,"97",156.3,356.1,73.9,156.1,352,79.9,205.6,380.5,85.1,197.8,376.2,87.6,133.9,308.6,131.6,138.2,308.3,135.2,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,189.7,363.4,106.8,184.5,361.8,101.3
25,"97",160,358.6,74.6,159.9,354.6,80.7,210.9,383.7,87.1,203.1,379.4,89.3,138.2,311.8,132.9,142.5,311.4,136.5,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,194.5,366.4,108.5,189.4,364.9,102.8
26,"97",163.9,361.2,75.3,163.9,357.2,81.4,216.2,386.9,88.8,208.3,382.7,90.9,142.5,315.1,134.1,146.8,314.7,137.7,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,199.3,369.6,110,194.4,368.1,104.3
27,"97",167.9,364,76,168,360.1,82.1,221.5,390.2,90.5,213.6,386,92.5,147,318.3,135.2,151.2,318,138.9,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,204.2,372.7,111.5,199.4,371.4,105.7
28,"97",172.1,366.9,76.6,172.2,363,82.8,226.7,393.5,92.2,218.8,389.4,94,151.5,321.7,136.2,155.7,321.3,139.9,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,209,376,112.8,204.3,374.7,107
29,"97",176.5,369.8,77.2,176.5,366,83.4,231.9,396.8,93.6,224,392.8,95.4,156.1,325,137.2,160.3,324.6,140.9,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,213.9,379.2,114.1,209.3,378,108.2
30,"97",180.9,372.9,77.7,181,369.1,83.9,237.1,400.2,94.9,229.2,396.1,96.5,160.7,328.5,138,165,328.2,141.8,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,218.9,382.6,115.3,214.3,381.4,109.3
31,"97",185.3,376,78,185.5,372.3,84.2,242.4,403.7,96,234.5,399.7,97.6,165.5,332.1,138.7,169.7,331.7,142.5,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,223.9,386,116.2,219.5,384.9,110.2
32,"97",189.8,379.1,77.9,190,375.4,84.1,247.8,407.1,97,239.9,403.2,98.5,170.2,335.8,139.1,174.4,335.4,143,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,229,389.5,117,224.7,388.5,110.9
33,"97",194.3,382.1,77.5,194.5,378.5,83.8,253.3,410.7,97.8,245.4,406.8,99.1,175,339.5,139.4,179.2,339.1,143.3,404.7,521.2,-1.4,412.7,527.3,-1.3,344,646.7,43.7,334.2,640.5,41.6,234.2,393,117.6,229.9,392.1,111.4
34,"97",198.7,385.1,76.9,199,381.6,83.3,258.8,414.2,98.4,250.9,410.4,99.6,179.8,343.3,139.5,184,342.9,143.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,239.3,396.6,118,235.2,395.7,111.7
35,"97",203,388.1,76.1,203.4,384.7,82.6,264.2,417.8,98.8,256.4,414.1,99.9,184.7,347.2,139.4,188.8,346.8,143.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,244.5,400.2,118.2,240.4,399.3,111.8
36,"97",207.2,391,75.3,207.7,387.7,81.8,269.7,421.4,99.1,261.8,417.8,100,189.6,351,139.2,193.7,350.6,143.2,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,249.6,403.8,118.2,245.6,403,111.7
37,"97",211.3,393.9,74.5,211.9,390.7,81,275.1,425.1,99.2,267.2,421.5,100,194.5,354.9,138.9,198.6,354.5,142.9,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,254.7,407.5,118.1,250.9,406.8,111.6
38,"97",215.4,396.8,73.6,216,393.7,80.1,280.5,428.7,99.2,272.6,425.2,99.9,199.4,358.8,138.5,203.5,358.4,142.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,259.8,411.1,117.8,256.1,410.5,111.3
39,"97",219.3,399.7,72.6,220,396.7,79.2,285.8,432.3,99,278,428.9,99.6,204.3,362.6,138,208.5,362.3,141.9,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,264.9,414.7,117.4,261.3,414.2,110.8
40,"97",223.2,402.5,71.6,224.1,399.6,78.2,291,435.8,98.6,283.3,432.4,99.1,209.2,366.4,137.4,213.4,366,141.3,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,269.9,418.2,116.8,266.4,417.7,110.2
41,"97",227.1,405.3,70.6,228.1,402.5,77.1,296.2,439.1,98.1,288.4,435.8,98.5,214.1,370.1,136.7,218.2,369.7,140.6,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,274.9,421.6,116.1,271.4,421.2,109.4
42,"97",231.1,408.1,69.4,232.1,405.4,76,301.2,442.4,97.4,293.4,439.1,97.8,218.8,373.7,135.9,223,373.3,139.8,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,279.7,425,115.3,276.3,424.5,108.6
43,"97",235,410.8,68.2,236.1,408.1,74.8,306,445.4,96.6,298.3,442.3,96.9,223.4,377.2,135.1,227.6,376.8,139,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,284.4,428.2,114.4,281,427.8,107.7
44,"97",238.8,413.3,66.7,239.9,410.8,73.4,310.6,448.5,95.6,302.9,445.4,95.9,227.9,380.7,134.2,232.1,380.3,138.1,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,289,431.3,113.4,285.6,430.9,106.6
45,"97",242.4,415.7,65.2,243.7,413.3,71.9,315,451.4,94.5,307.4,448.4,94.8,232.3,384,133.2,236.5,383.7,137.1,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,293.3,434.4,112.3,290,434,105.4
46,"97",245.9,418,63.7,247.3,415.7,70.4,319.2,454.3,93.3,311.6,451.3,93.5,236.4,387.2,132.1,240.7,387,136.1,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,297.5,437.4,111,294.2,437,104.1
47,"97",249.2,420.2,62.1,250.7,418,68.9,323.3,457.1,92,315.6,454.2,92.2,240.5,390.4,131,244.7,390.2,135,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,301.5,440.4,109.7,298.2,439.9,102.8
48,"97",252.4,422.2,60.5,253.9,420.2,67.3,327.2,459.9,90.7,319.6,457,90.9,244.4,393.5,129.9,248.7,393.3,133.9,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,305.4,443.3,108.4,302.1,442.8,101.5
49,"97",255.3,424.3,58.9,256.9,422.3,65.7,331,462.8,89.4,323.4,459.8,89.5,248.2,396.5,128.7,252.5,396.3,132.7,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,309.2,446.1,107,305.9,445.6,100.1
50,"97",258.2,426.2,57.3,259.9,424.4,64.2,334.6,465.4,88,327,462.5,88.1,251.9,399.4,127.6,256.3,399.3,131.5,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,312.8,448.8,105.6,309.5,448.3,98.7
51,"97",261,428.2,55.9,262.8,426.5,62.7,338.2,468,86.7,330.6,465.1,86.7,255.5,402.2,126.4,259.9,402.1,130.4,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,316.3,451.5,104.3,313.1,451,97.3
52,"97",263.8,430.2,54.5,265.6,428.5,61.3,341.6,470.4,85.2,334,467.6,85.3,259,404.9,125.3,263.4,404.8,129.2,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,319.8,454,102.9,316.5,453.5,95.9
53,"97",266.4,432,53.2,268.4,430.5,60,344.8,472.7,83.8,337.3,469.9,83.8,262.4,407.5,124.2,266.8,407.5,128.1,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,323.1,456.4,101.5,319.8,455.9,94.4
54,"97",269,433.9,51.8,271,432.4,58.6,348,474.9,82.3,340.4,472.1,82.3,265.6,410,123,270.1,410,126.9,404.7,521.2,-1.4,412.7,527.3,-1.4,344,646.7,43.7,334.2,640.5,41.6,326.2,458.7,100,322.9,458.1,93
55,"97",271.5,435.5,50.3,273.6,434.1,57.1,350.9,477,80.8,343.4,474.2,80.8,268.7,412.3,121.9,273.2,412.4,125.8,404.7,521.2,-1.4,412.7,527.2,-1.4,344,646.7,43.7,334.2,640.5,41.6,329.2,460.9,98.6,325.9,460.3,91.6
