"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"45",777.3,764.5,28.3,780.2,771,23.3,759.2,750.8,17.3,754.9,743.5,20.3,806.6,763.2,69.4,808.3,759,72.9,481.1,548.2,-2.2,489.2,554,-1.9,554.6,773.6,43.3,544.8,766.6,40.9,770.4,750.7,46.3,762.9,744.7,43.2
2,"45",777.5,765,28.6,780.6,771.6,23.7,758.9,750.4,17.6,754.5,743,20.4,806.2,762.4,69.7,807.9,758.1,73.1,481.1,548.2,-2.2,489.2,554,-1.9,554.6,773.6,43.3,544.8,766.6,40.9,769.8,749.8,46.6,762.2,743.8,43.6
3,"45",777.7,765.4,29,780.9,772.1,24.3,758.5,750.1,18,754,742.6,20.6,805.7,761.5,70.1,807.4,757.2,73.4,481.1,548.2,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,769.1,748.9,47,761.5,742.9,44
4,"45",777.9,765.9,29.6,781.3,772.8,25,758.2,749.7,18.3,753.5,742.2,20.7,805.2,760.6,70.5,806.9,756.2,73.7,481.1,548.2,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,768.4,748,47.4,760.8,742,44.4
5,"45",778.2,766.4,30.3,781.7,773.5,25.9,757.9,749.4,18.7,753.1,741.8,20.9,804.6,759.6,70.9,806.3,755.2,74.1,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,767.8,747.2,47.7,760.1,741.1,44.7
6,"45",778.4,766.8,31.2,782,774,27,757.6,749,19.1,752.7,741.4,21.1,804,758.5,71.4,805.6,754.1,74.5,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,767.1,746.3,48.1,759.5,740.2,45.1
7,"45",778.4,767,32.3,782.3,774.4,28.3,757.4,748.7,19.6,752.4,741,21.5,803.4,757.4,72,805,752.8,75,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,766.6,745.4,48.5,758.9,739.3,45.5
8,"45",778.4,767.1,33.6,782.3,774.6,29.8,757,748.4,20.8,752,740.7,22.4,802.7,756.1,72.7,804.2,751.5,75.6,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,766,744.5,49.3,758.4,738.4,46.3
9,"45",778.3,766.9,35,782.3,774.5,31.3,755.7,747.6,23,750.7,739.8,24.5,802.2,755,73.6,803.7,750.4,76.4,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,765.3,743.4,50.8,757.6,737.4,47.8
10,"45",778.1,766.6,36.6,782.1,774.3,33,754.2,746.1,25.2,749.3,738.4,26.7,801.7,753.9,74.7,803.3,749.2,77.4,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,764.3,742.1,52.6,756.6,736,49.7
11,"45",777.7,766.1,38.1,781.8,773.9,34.7,752.7,744.4,27.3,747.8,736.6,28.6,801.1,752.6,75.9,802.6,748,78.4,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,763.2,740.5,54.3,755.5,734.4,51.5
12,"45",777.3,765.7,39.7,781.5,773.5,36.5,751.3,742.9,29.2,746.4,735.2,30.6,800.3,751.3,77.1,801.9,746.7,79.5,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,762.2,739.1,55.9,754.4,732.9,53.2
13,"45",776.9,765.4,41.5,781.2,773.3,38.3,749.9,741.6,31.3,745.1,733.8,32.6,799.6,750.1,78.4,801.1,745.4,80.7,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,761.2,737.7,57.6,753.4,731.5,54.9
14,"45",776.4,765,43.3,780.7,772.9,40.2,748.4,740.1,33.3,743.7,732.4,34.5,798.7,748.8,79.8,800.2,744.1,82.1,481.1,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,760.1,736.5,59.3,752.3,730.2,56.7
15,"45",775.8,764.3,45,780.1,772.2,42,746.8,738.6,35.5,742.2,730.8,36.6,797.7,747.5,81.4,799.3,742.8,83.5,481.1,548.2,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,759,735.1,61.1,751.2,728.8,58.6
16,"45",775,763.4,46.9,779.4,771.4,43.8,745.2,737,37.7,740.7,729.2,38.8,796.6,746.1,83.2,798.2,741.3,85.2,481.1,548.2,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,757.8,733.7,63.1,749.9,727.3,60.6
17,"45",773.9,762.3,48.8,778.3,770.3,45.8,743.5,735.3,40.2,739,727.6,41.2,795.5,744.6,85,797,739.9,87,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,756.4,732.1,65.2,748.6,725.8,62.8
18,"45",772.6,761,51,777.1,769.1,48,741.6,733.4,42.8,737.1,725.7,43.9,794.2,743.1,87,795.8,738.3,89,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.6,40.9,754.9,730.5,67.6,747,724.1,65.2
19,"45",771.2,759.7,53.2,775.6,767.7,50.3,739.2,731.2,45.7,734.8,723.5,46.7,792.7,741.5,89.2,794.3,736.6,91,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,753.1,728.7,70.1,745.2,722.2,67.9
20,"45",769.5,758.2,55.4,774,766.2,52.5,736.5,728.7,48.8,732.2,721,49.8,790.9,739.7,91.4,792.6,735,93.2,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,751.1,726.6,72.8,743.1,720.1,70.7
21,"45",767.7,756.6,57.7,772.2,764.7,54.7,733.5,726,52,729.3,718.3,53,789,737.9,93.7,790.6,733.2,95.5,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,748.8,724.5,75.6,740.8,717.8,73.6
22,"45",765.6,754.9,59.8,770.2,762.9,56.7,730.3,723.2,55.2,726.2,715.5,56.3,786.8,735.9,96,788.4,731.1,97.8,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,40.9,746.2,722.2,78.4,738.3,715.5,76.6
23,"45",763.4,753.2,61.8,768,761.2,58.8,726.9,720.3,58.4,722.9,712.7,59.6,784.4,733.8,98.4,786,729,100.1,481,548.1,-2.2,489.2,554,-1.9,554.5,773.6,43.4,544.8,766.5,41,743.5,719.8,81.2,735.5,713.1,79.5
