"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"26",772.1,758.8,29.7,774.4,764.7,24.3,757.4,748.1,17.4,753.3,740.6,19,802.6,759.2,71.6,804.2,754.9,75.3,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,767.6,746.9,45.5,760.3,740.9,41.8
2,"26",772.1,758.8,29.9,774.4,764.8,24.6,757.2,748,17.5,753.1,740.4,19.1,802.4,758.8,71.7,804,754.5,75.4,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,767.4,746.5,45.6,760,740.6,42
3,"26",772.1,758.9,30.3,774.4,764.9,25,757.1,747.9,17.6,752.9,740.3,19.1,802.2,758.4,71.8,803.8,754.1,75.5,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,767.1,746.2,45.7,759.8,740.2,42.1
4,"26",772.1,758.9,30.7,774.5,765,25.4,757,747.8,17.8,752.8,740.1,19.1,802,758,72,803.5,753.7,75.7,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,766.9,745.9,45.9,759.5,739.9,42.3
5,"26",772.1,758.9,31.1,774.5,765.1,25.9,756.9,747.7,17.9,752.6,740,19.2,801.8,757.5,72.2,803.3,753.2,75.8,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,766.6,745.5,46,759.3,739.5,42.5
6,"26",772.1,758.9,31.6,774.6,765.1,26.4,756.8,747.5,18.1,752.5,739.8,19.2,801.5,756.9,72.5,803,752.6,76.1,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,766.4,745.1,46.2,759,739.1,42.7
7,"26",772,758.9,32.1,774.6,765.1,27,756.7,747.3,18.4,752.3,739.6,19.4,801.2,756.3,72.7,802.6,751.8,76.3,481.5,548.4,-2.4,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,766.1,744.6,46.4,758.7,738.6,42.9
8,"26",771.9,758.7,32.7,774.5,765,27.6,756.6,747.1,18.7,752.1,739.3,19.5,800.8,755.5,73,802.3,751,76.5,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.3,767,40.6,765.7,744.1,46.7,758.4,738,43.1
9,"26",771.8,758.5,33.3,774.5,764.9,28.3,756.4,746.8,19,751.9,739,19.8,800.5,754.7,73.3,801.9,750.3,76.8,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,765.4,743.5,47,758,737.4,43.4
10,"26",771.7,758.4,33.9,774.4,764.8,29,756.4,746.7,19.3,751.7,738.9,20,800.1,754,73.7,801.5,749.5,77.1,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,765.1,743,47.3,757.7,736.9,43.8
11,"26",771.6,758.2,34.5,774.3,764.7,29.7,756.3,746.6,19.7,751.6,738.7,20.4,799.8,753.4,74,801.2,748.9,77.4,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,764.8,742.6,47.7,757.3,736.5,44.2
12,"26",771.5,758.1,35,774.2,764.7,30.3,756.1,746.4,20.3,751.3,738.6,21,799.5,752.9,74.4,800.9,748.4,77.7,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,764.5,742.2,48.2,757,736.1,44.8
13,"26",771.3,758.1,35.6,774.1,764.6,30.9,755.1,745.7,21.6,750.3,737.9,22.2,799.4,752.5,74.9,800.7,748,78.2,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,764,741.7,49.2,756.5,735.6,45.8
14,"26",771.2,758,36.3,774,764.6,31.7,754.2,744.9,22.9,749.4,737.1,23.5,799.1,752.1,75.6,800.5,747.5,78.8,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,763.4,741,50.2,755.9,734.9,47
15,"26",771,757.8,37.2,773.8,764.4,32.6,753.5,744.3,24,748.7,736.5,24.6,798.8,751.7,76.3,800.2,747,79.4,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,762.9,740.5,51.2,755.3,734.3,48
16,"26",770.7,757.5,38.1,773.5,764.2,33.6,752.9,743.8,25,748.1,735.9,25.6,798.5,751.1,77,799.9,746.4,80.1,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,762.5,740,52.1,754.9,733.8,49
17,"26",770.3,757,39.1,773.2,763.8,34.7,752.4,743.3,26,747.5,735.4,26.6,798,750.4,77.8,799.5,745.7,80.9,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,762,739.4,53.1,754.4,733.2,50
18,"26",769.8,756.4,40.3,772.7,763.2,35.9,751.6,742.5,27.3,746.8,734.7,27.9,797.6,749.6,78.7,799,744.9,81.7,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,761.5,738.7,54.1,753.8,732.5,51.1
19,"26",769.2,755.6,41.5,772.1,762.5,37.1,750.8,741.6,28.7,745.9,733.9,29.4,797.1,748.7,79.7,798.5,744,82.6,481.4,548.4,-2.3,489.6,554.3,-2,554.9,774,43.1,545.2,767,40.7,760.9,737.9,55.4,753.2,731.6,52.4
20,"26",768.5,754.7,42.7,771.5,761.6,38.4,749.9,740.7,30.2,745.1,732.9,30.8,796.5,747.7,80.7,797.9,743,83.6,481.4,548.4,-2.3,489.6,554.3,-2,554.9,774,43.1,545.2,767,40.7,760.2,736.9,56.7,752.5,730.6,53.8
21,"26",767.8,753.8,44.1,770.8,760.7,39.9,748.9,739.6,31.8,744.1,731.8,32.3,795.9,746.6,81.9,797.2,741.9,84.7,481.4,548.4,-2.3,489.6,554.3,-2,554.9,774,43.1,545.2,767,40.7,759.4,735.9,58.2,751.7,729.6,55.3
22,"26",767.1,752.9,45.7,770,759.8,41.5,747.8,738.4,33.5,743,730.6,34,795.1,745.6,83.2,796.6,740.8,85.9,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,758.5,734.9,59.7,750.8,728.5,56.8
23,"26",766.2,751.9,47.2,769.1,758.9,43.1,746.4,737.2,35.3,741.6,729.4,35.9,794.4,744.6,84.5,795.8,739.9,87.3,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,757.6,733.8,61.3,749.8,727.4,58.5
24,"26",765.2,750.9,48.8,768.2,757.9,44.6,744.8,735.7,37.2,740.1,727.9,37.9,793.5,743.6,86.1,794.9,738.9,88.8,481.4,548.4,-2.3,489.6,554.3,-2,555,774,43.1,545.2,767,40.7,756.5,732.7,63,748.6,726.3,60.4
25,"26",764.1,749.9,50.4,767.1,756.9,46.3,743,734.2,39.4,738.3,726.4,40,792.4,742.5,87.7,793.8,737.8,90.3,481.4,548.4,-2.3,489.6,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,755.2,731.5,64.9,747.3,725,62.4
26,"26",762.9,748.9,52,765.9,755.9,47.9,740.9,732.4,41.5,736.3,724.7,42.2,791.1,741.4,89.3,792.5,736.7,92,481.4,548.4,-2.3,489.6,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,753.6,730.2,66.8,745.7,723.7,64.4
27,"26",761.6,747.9,53.7,764.6,755,49.6,738.6,730.6,43.7,734.1,722.9,44.5,789.7,740.3,91.1,791.1,735.6,93.8,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,752,728.9,68.8,744.1,722.3,66.5
28,"26",760.1,746.9,55.4,763.2,754,51.3,736.3,728.9,46,731.8,721.2,46.8,788,739.1,93,789.5,734.4,95.7,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,750.2,727.6,70.8,742.3,720.9,68.6
29,"26",758.5,745.8,57.1,761.7,752.9,53.1,733.9,727.1,48.2,729.6,719.3,49,786.3,737.8,94.9,787.7,733,97.5,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,748.3,726.2,72.8,740.4,719.5,70.7
30,"26",756.8,744.5,59,760,751.7,55,731.5,725.3,50.5,727.2,717.5,51.3,784.4,736.4,97,785.8,731.6,99.7,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,746.4,724.9,74.8,738.4,718,72.9
31,"26",754.9,743.2,61,758.1,750.4,57,729,723.4,52.7,724.8,715.7,53.6,782.5,735.1,99.1,783.9,730.4,101.9,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,744.4,723.5,76.9,736.4,716.6,75.1
32,"26",752.8,741.8,63.1,756.1,748.9,59,726.4,721.5,55.2,722.3,713.8,56.1,780.4,733.8,101.4,781.9,729.1,104.2,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,742.3,722,79.2,734.3,715.1,77.5
33,"26",750.6,740.2,65.2,753.9,747.3,61.1,723.8,719.6,57.8,719.8,712,58.7,778.3,732.4,103.8,779.8,727.7,106.6,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,740.1,720.6,81.6,732.1,713.6,79.9
34,"26",748.3,738.6,67.4,751.6,745.7,63.3,721,717.6,60.4,717.1,710,61.5,776.1,731,106.3,777.5,726.3,109.2,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,737.8,719,84.1,729.8,712,82.5
35,"26",745.8,737,69.7,749.1,744,65.6,718.2,715.6,63.1,714.3,708,64.3,773.7,729.5,108.8,775.2,724.9,111.7,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,735.3,717.4,86.7,727.3,710.3,85.2
36,"26",743.2,735.3,72,746.6,742.4,67.8,715.2,713.5,65.8,711.4,705.9,66.9,771.2,728,111.3,772.6,723.3,114.3,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,732.6,715.7,89.2,724.6,708.6,87.8
37,"26",740.5,733.6,74.3,743.9,740.7,70,712.1,711.4,68.3,708.3,703.9,69.7,768.5,726.3,113.8,769.9,721.6,116.7,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,729.9,713.9,91.7,721.9,706.8,90.2
38,"26",737.7,731.8,76.4,741.1,738.9,72.1,708.9,709.3,70.8,705.1,701.7,72.1,765.6,724.6,116.2,767,719.9,119.1,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,726.9,712.1,94,718.9,704.9,92.7
39,"26",734.7,730,78.3,738.2,737.1,74,705.4,707,73,701.8,699.4,74.4,762.5,722.8,118.4,763.9,718.1,121.5,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,723.8,710.2,96.2,715.8,703,94.9
40,"26",731.6,728.2,79.9,735.1,735.2,75.6,701.9,704.7,75,698.3,697.1,76.4,759.2,721,120.6,760.6,716.4,123.7,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,720.5,708.3,98.1,712.5,701,96.8
41,"26",728.3,726.3,81.3,731.9,733.4,76.9,698.2,702.3,76.6,694.7,694.9,78.2,755.7,719.2,122.5,757.2,714.6,125.7,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,717,706.3,99.8,709.1,699.1,98.6
42,"26",725,724.5,82.5,728.7,731.6,78,694.5,700.1,78,691,692.6,79.6,752.1,717.4,124.3,753.5,712.8,127.6,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,713.5,704.4,101.2,705.6,697.2,100.1
43,"26",721.6,722.6,83.5,725.4,729.7,79,690.7,697.9,79.3,687.4,690.4,81,748.5,715.6,125.9,749.8,711,129.4,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,710,702.6,102.6,702,695.3,101.4
44,"26",718.1,720.7,84.3,721.9,727.7,79.8,687,695.7,80.5,683.6,688.3,82.3,744.7,713.8,127.5,746.1,709.2,131,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,706.4,700.7,103.8,698.4,693.5,102.7
45,"26",714.4,718.5,85.1,718.3,725.5,80.4,683.1,693.4,81.7,679.7,686,83.6,740.9,711.8,129,742.3,707.3,132.6,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,702.7,698.7,105,694.7,691.5,104
46,"26",710.6,716.1,85.9,714.5,723,81.1,679.1,690.9,82.9,675.8,683.6,84.9,737.1,709.7,130.4,738.4,705.3,134.2,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,698.8,696.6,106.2,690.9,689.3,105.3
47,"26",706.6,713.5,86.5,710.6,720.4,81.7,675,688.3,84,671.7,681,86.1,733,707.5,131.8,734.3,703,135.5,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,694.9,694.2,107.4,686.9,686.9,106.5
48,"26",702.5,710.8,87,706.5,717.6,82.1,670.7,685.5,84.9,667.4,678.2,87.2,728.9,705.1,132.9,730.1,700.7,136.8,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,690.7,691.7,108.3,682.7,684.4,107.4
49,"26",698.3,707.8,87.3,702.3,714.7,82.4,666.3,682.5,85.6,663,675.3,87.9,724.5,702.5,133.9,725.8,698.1,137.9,481.4,548.3,-2.3,489.5,554.2,-2,554.9,773.9,43.1,545.2,766.9,40.7,686.4,689,109,678.5,681.7,108.2
50,"26",694,704.8,87.4,698,711.6,82.4,661.7,679.3,86.1,658.5,672.1,88.5,720,699.8,134.7,721.3,695.4,138.7,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,682,686.1,109.5,674,678.8,108.7
51,"26",689.6,701.7,87.3,693.7,708.5,82.3,657,675.9,86.4,653.9,668.7,88.8,715.4,696.9,135.2,716.7,692.6,139.4,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,677.5,683.1,109.8,669.5,675.7,109.1
52,"26",685.2,698.5,87.2,689.3,705.3,82.1,652.3,672.4,86.5,649.2,665.3,89,710.8,693.9,135.7,712.1,689.6,139.9,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,672.9,680,109.9,664.9,672.6,109.3
53,"26",680.8,695.3,87,685,702,81.9,647.6,669,86.5,644.6,661.9,89.1,706.2,690.8,136,707.4,686.5,140.3,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,668.3,676.8,110,660.4,669.4,109.3
54,"26",676.4,692,86.7,680.6,698.7,81.5,643,665.6,86.4,640,658.6,89,701.5,687.8,136.2,702.8,683.5,140.5,481.4,548.4,-2.3,489.5,554.3,-2,554.9,774,43.1,545.2,766.9,40.7,663.8,673.6,109.9,655.9,666.2,109.2
