"Hz","optotrak.pulse.number","x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12"
1,"18",788.9,776.7,26.5,792.4,783.6,21.7,760.1,752.3,18.4,756.7,745,20.4,814.4,769.7,67.2,815.7,765,70.7,481.5,548.4,-2.3,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,776.9,756.5,42.6,769.2,749.3,40.9
2,"18",788.8,776.6,27,792.4,783.5,22.3,759.9,752.1,18.6,756.5,744.8,20.5,814,768.8,67.5,815.2,764.2,71,481.5,548.4,-2.4,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,776.6,756,42.8,768.9,748.9,41.2
3,"18",788.7,776.4,27.7,792.3,783.5,23.2,759.8,751.9,18.8,756.4,744.5,20.6,813.5,767.9,67.9,814.7,763.2,71.4,481.5,548.4,-2.4,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,776.3,755.5,43.1,768.6,748.3,41.4
4,"18",788.5,776.2,28.7,792.2,783.3,24.2,759.7,751.7,19.1,756.1,744.3,20.7,812.9,766.9,68.4,814,762.1,71.8,481.5,548.4,-2.3,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,775.9,754.9,43.5,768.2,747.7,41.7
5,"18",788.3,775.9,29.8,792.1,783.1,25.5,759.5,751.4,19.4,755.9,744,20.9,812.1,765.7,69,813.2,760.9,72.3,481.5,548.4,-2.3,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,775.4,754.2,43.9,767.7,747.1,42
6,"18",788,775.5,31.2,791.9,782.8,27,759.3,751.1,19.8,755.6,743.6,21.2,811.3,764.4,69.8,812.4,759.5,72.9,481.5,548.4,-2.3,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.6,774.9,753.4,44.4,767.3,746.3,42.5
7,"18",787.6,774.9,32.8,791.5,782.3,28.6,759.1,750.8,20.4,755.3,743.3,21.6,810.5,763,70.6,811.5,758,73.7,481.5,548.4,-2.3,489.6,554.3,-2,555.3,774.3,43,545.6,767.3,40.7,774.4,752.6,45,766.7,745.5,43
8,"18",787.2,774.2,34.4,791.1,781.7,30.4,759,750.6,21.2,755,743,22.3,809.6,761.5,71.5,810.6,756.5,74.5,481.5,548.3,-2.3,489.6,554.3,-2,555.3,774.2,43,545.6,767.2,40.7,773.9,751.7,45.9,766.2,744.6,43.9
9,"18",786.6,773.4,36,790.6,781,32.2,758.4,750.1,23,754.4,742.5,23.9,808.9,760.1,72.6,809.8,755,75.5,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,773.2,750.6,47.4,765.5,743.6,45.3
10,"18",786,772.4,37.7,790,780.1,34.1,757.5,749.1,25.1,753.4,741.4,25.8,808.2,758.6,73.8,809.1,753.4,76.6,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,772.3,749.3,49.2,764.6,742.3,47.1
11,"18",785.2,771.3,39.7,789.3,779.1,36.2,756.3,747.7,27.1,752.2,740.1,27.7,807.4,756.9,75.1,808.3,751.8,77.7,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43.1,545.6,767.2,40.7,771.3,747.8,50.9,763.5,740.8,48.9
12,"18",784.5,770.3,41.8,788.5,778.1,38.5,755.2,746.5,29.1,751.1,738.8,29.4,806.5,755.4,76.3,807.4,750.2,78.8,481.4,548.3,-2.3,489.6,554.2,-2,555.3,774.2,43,545.6,767.2,40.7,770.2,746.3,52.6,762.5,739.3,50.6
