Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-318.703063965,-116.733123779,-2161.543457031,-315.482025146,-111.613006592,-2156.893310547,-313.428649902,-103.614448547,-2173.625488281,-317.058563232,-95.058158875,-2176.955566406,-240.539215088,-117.948493958,-2148.910644531,,,,-332.997558594,148.780456543,-2152.614746094,-332.867065430,157.326919556,-2152.075927734,-417.532318115,105.025703430,-1893.903320313,-416.937072754,94.997947693,-1895.201171875,-302.127685547,-95.325263977,-2165.790039063,-291.267242432,-92.039794922,-2164.463623047,
2,-317.771118164,-116.921051025,-2160.957275391,-314.780731201,-111.697883606,-2156.927001953,-312.885681152,-103.272186279,-2174.128906250,-316.933013916,-94.385086060,-2174.229248047,-239.424804688,-117.280090332,-2149.000244141,,,,-333.005035400,148.792037964,-2152.626220703,-332.874755859,157.337753296,-2152.086669922,-417.535858154,105.035911560,-1893.907226563,-416.941680908,95.007850647,-1895.203247070,-301.148284912,-95.219963074,-2165.156250000,-290.310211182,-91.861808777,-2163.801025391,
3,-316.657318115,-116.940567017,-2160.472900391,-313.789886475,-111.637931824,-2156.898437500,-311.952789307,-102.616584778,-2174.194824219,,,,-238.076934814,-116.526695251,-2149.023925781,,,,-333.009582520,148.801422119,-2152.628417969,-332.882476807,157.346740723,-2152.091064453,-417.539916992,105.045318604,-1893.907226563,-416.945922852,95.017715454,-1895.203857422,-299.846008301,-94.971275330,-2164.622802734,-289.028167725,-91.561912537,-2163.224365234,
4,-315.106506348,-116.569389343,-2159.780761719,-312.336242676,-111.209594727,-2156.717285156,-310.508789063,-101.486816406,-2173.854003906,,,,-236.413131714,-115.717628479,-2149.014160156,,,,-333.012878418,148.811279297,-2152.629150391,-332.886871338,157.356124878,-2152.101318359,-417.542541504,105.055503845,-1893.904663086,-416.949829102,95.028259277,-1895.207763672,-298.081481934,-94.290397644,-2164.072753906,-287.261535645,-90.909660339,-2162.682617188,
5,,,,-310.481140137,-110.421379089,-2156.375976563,-308.533355713,-99.574760437,-2173.035644531,,,,-234.336166382,-114.877189636,-2148.995849609,,,,-333.018951416,148.818542480,-2152.632080078,-332.892730713,157.362915039,-2152.105224609,-417.546173096,105.062591553,-1893.906860352,-416.954010010,95.037185669,-1895.211425781,-295.735076904,-92.857948303,-2163.460449219,-284.845184326,-89.689392090,-2162.089599609,
6,,,,-308.693725586,-109.936019897,-2156.087402344,-306.111267090,-96.189254761,-2171.582763672,,,,-231.868698120,-114.003433228,-2148.864501953,,,,-333.020904541,148.824584961,-2152.634277344,-332.900054932,157.368988037,-2152.110839844,-417.551971436,105.068740845,-1893.910888672,-416.959197998,95.043312073,-1895.213378906,-292.774536133,-90.169860840,-2162.342529297,-281.731597900,-87.513160706,-2161.279541016,
7,,,,-306.510223389,-109.318550110,-2155.438232422,-303.241668701,-92.614501953,-2170.186279297,,,,-229.226531982,-113.125595093,-2148.637939453,,,,-333.026275635,148.826065063,-2152.632568359,-332.906219482,157.372436523,-2152.109863281,-417.556304932,105.072380066,-1893.904785156,-416.965148926,95.045875549,-1895.216430664,-289.467193604,-87.243743896,-2161.180419922,-278.295074463,-85.102706909,-2160.433837891,
8,,,,-303.909088135,-108.238304138,-2154.727050781,-300.168212891,-89.758804321,-2169.139160156,,,,-226.394302368,-112.226776123,-2148.380126953,,,,-333.028381348,148.827346802,-2152.630371094,-332.908813477,157.370254517,-2152.115234375,-417.558563232,105.072288513,-1893.907226563,-416.967041016,95.046737671,-1895.215454102,-286.067840576,-84.952003479,-2160.249511719,-274.833496094,-83.192100525,-2159.694091797,
9,,,,-301.053070068,-106.924652100,-2153.968750000,-297.001922607,-87.371765137,-2168.115478516,-293.425018311,-79.880615234,-2169.585205078,-223.412399292,-111.276321411,-2148.032714844,,,,-333.027740479,148.823715210,-2152.633789063,-332.906768799,157.366806030,-2152.112304688,-417.559814453,105.071014404,-1893.910644531,-416.967071533,95.046264648,-1895.215209961,-282.637512207,-83.123352051,-2159.371093750,-271.359405518,-81.622161865,-2158.868652344,
10,,,,-298.146026611,-105.624031067,-2152.913574219,-293.709350586,-84.822280884,-2166.880371094,-289.886322021,-77.478553772,-2168.399658203,-220.347503662,-110.276237488,-2147.568847656,,,,-333.023406982,148.820068359,-2152.635986328,-332.902160645,157.362365723,-2152.108886719,-417.557403564,105.069007874,-1893.912109375,-416.963867188,95.043403625,-1895.220703125,-279.093597412,-81.152740479,-2158.289062500,-267.772430420,-79.944442749,-2157.865966797,
11,,,,-295.294830322,-104.344306946,-2151.731445313,-290.281036377,-81.927749634,-2165.434570313,-286.213012695,-74.723365784,-2166.955810547,-217.298004150,-109.224372864,-2147.078369141,,,,-333.014770508,148.817855835,-2152.643798828,-332.892364502,157.358505249,-2152.101074219,-417.554290771,105.067665100,-1893.915527344,-416.959381104,95.042686462,-1895.223388672,-275.429473877,-78.864509583,-2157.001953125,-264.082275391,-77.996826172,-2156.739990234,
12,,,,-292.538757324,-103.061614990,-2150.627685547,-286.838684082,-78.886688232,-2163.873779297,-282.517700195,-71.814559937,-2165.281250000,-214.329818726,-108.102050781,-2146.453857422,,,,-333.011505127,148.817230225,-2152.644531250,-332.888488770,157.358840942,-2152.112060547,-417.548706055,105.068511963,-1893.914062500,-416.955352783,95.042556763,-1895.224975586,-271.779754639,-76.444999695,-2155.614990234,-260.420715332,-75.930976868,-2155.508789063,
13,,,,-289.919158936,-101.780105591,-2149.347412109,-283.487792969,-75.828590393,-2162.275878906,-278.937377930,-68.891090393,-2163.620361328,-211.478317261,-106.882713318,-2145.604003906,,,,-333.006439209,148.818237305,-2152.648925781,-332.883056641,157.360839844,-2152.110839844,-417.544982910,105.070648193,-1893.915039063,-416.953765869,95.044837952,-1895.230834961,-268.259826660,-74.010688782,-2154.142822266,-256.891357422,-73.831253052,-2154.184814453,
14,,,,-287.508972168,-100.553627014,-2148.204589844,-280.296142578,-72.752662659,-2160.685546875,-275.493988037,-65.950973511,-2161.854248047,-208.829895020,-105.523628235,-2144.680664063,,,,-333.005432129,148.821472168,-2152.651611328,-332.881530762,157.362503052,-2152.113281250,-417.544586182,105.073593140,-1893.916992188,-416.954223633,95.048019409,-1895.228271484,-264.911804199,-71.544082642,-2152.658203125,-253.547149658,-71.691154480,-2152.813476563,
15,,,,-285.275817871,-99.313591003,-2146.960693359,-277.239135742,-69.653343201,-2159.072021484,-272.251647949,-63.021575928,-2160.301025391,-206.354614258,-104.054267883,-2143.739746094,,,,-333.006713867,148.822525024,-2152.650878906,-332.886413574,157.366531372,-2152.119140625,-417.547760010,105.077201843,-1893.911987305,-416.956329346,95.051284790,-1895.220703125,-261.748260498,-69.022186279,-2151.152587891,-250.397109985,-69.487998962,-2151.418457031,
16,,,,-283.236511230,-98.018646240,-2145.743652344,-274.328887939,-66.520614624,-2157.499023438,-269.154998779,-60.056091309,-2158.729980469,-204.096862793,-102.456443787,-2142.684082031,,,,-333.010559082,148.822906494,-2152.643798828,-332.890563965,157.367263794,-2152.119384766,-417.552246094,105.078315735,-1893.905029297,-416.960540771,95.053253174,-1895.213745117,-258.763397217,-66.445373535,-2149.681152344,-247.439071655,-67.210113525,-2150.066406250,
17,,,,-281.345123291,-96.624710083,-2144.630371094,-271.549713135,-63.320339203,-2155.927734375,-266.160644531,-57.001647949,-2157.126953125,-201.981689453,-100.775512695,-2141.554687500,,,,-333.016174316,148.823913574,-2152.643066406,-332.894775391,157.369461060,-2152.119140625,-417.558227539,105.079421997,-1893.898559570,-416.965423584,95.053871155,-1895.208251953,-255.918991089,-63.784328461,-2148.204345703,-244.629669189,-64.855155945,-2148.711425781,
18,,,,-279.598449707,-95.147346497,-2143.539306641,-268.851287842,-60.005043030,-2154.393310547,-263.264923096,-53.826366425,-2155.448974609,-200.043853760,-99.004470825,-2140.343994141,,,,-333.019958496,148.825790405,-2152.647949219,-332.899200439,157.371475220,-2152.122558594,-417.560577393,105.080932617,-1893.888671875,-416.968048096,95.055953979,-1895.208129883,-253.203521729,-61.031772614,-2146.758544922,-241.949401855,-62.402473450,-2147.338378906,
19,,,,-277.990722656,-93.591583252,-2142.483154297,-266.235473633,-56.582031250,-2152.872314453,-260.453643799,-50.594028473,-2153.874511719,-198.265029907,-97.190093994,-2138.992919922,,,,-333.019012451,148.827239990,-2152.641845703,-332.899475098,157.374176025,-2152.119873047,-417.559356689,105.083793640,-1893.883544922,-416.968048096,95.057823181,-1895.204467773,-250.577789307,-58.187244415,-2145.326660156,-239.375167847,-59.873798370,-2145.910888672,
20,,,,-276.518127441,-91.979804993,-2141.441894531,-263.632080078,-53.059757233,-2151.232177734,-257.672851563,-47.280036926,-2152.342041016,-196.677200317,-95.370040894,-2137.600097656,,,,-333.019866943,148.830642700,-2152.638671875,-332.899383545,157.377532959,-2152.121337891,-417.556610107,105.085708618,-1893.875976563,-416.965942383,95.061302185,-1895.197021484,-248.026199341,-55.239459991,-2143.754150391,-236.882339478,-57.275432587,-2144.374023438,
21,,,,-275.196716309,-90.423095703,-2140.385986328,-261.107696533,-49.426101685,-2149.519042969,-254.920166016,-43.847061157,-2150.571044922,-195.234329224,-93.505805969,-2136.034912109,,,,-333.018920898,148.832107544,-2152.626220703,-332.898864746,157.380569458,-2152.125976563,-417.554473877,105.088073730,-1893.880126953,-416.962921143,95.062934875,-1895.195190430,-245.542282104,-52.205619812,-2142.091552734,-234.483474731,-54.598690033,-2142.809570313,
22,,,,-274.011138916,-88.876449585,-2139.316162109,-258.636840820,-45.697341919,-2147.721191406,-252.262481689,-40.332374573,-2148.629638672,-193.934600830,-91.593437195,-2134.433837891,,,,-333.023590088,148.833740234,-2152.631835938,-332.901611328,157.382156372,-2152.128662109,-417.557617188,105.087898254,-1893.882812500,-416.963989258,95.063339233,-1895.196655273,-243.155578613,-49.112895966,-2140.371826172,-232.192871094,-51.869419098,-2141.166015625,
