Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-306.207611084,-115.085380554,-2147.528320313,-302.448638916,-108.303131104,-2144.725097656,-312.336639404,-98.929222107,-2148.996093750,-311.067871094,-91.053894043,-2152.042236328,-235.315155029,-104.178413391,-2160.317138672,,,,-332.971771240,148.725540161,-2152.663330078,-332.845825195,157.258636475,-2152.067382813,-417.666961670,104.922592163,-1893.907104492,-417.043487549,94.883773804,-1895.207153320,-297.368255615,-92.048934937,-2147.353271484,-287.149597168,-89.793746948,-2152.063232422,
2,-303.246917725,-116.079010010,-2146.248046875,-299.562561035,-109.289733887,-2143.462646484,-310.842041016,-99.781021118,-2151.562011719,-309.541564941,-91.845390320,-2154.431640625,-232.773696899,-104.046112061,-2159.977294922,,,,-332.978149414,148.739273071,-2152.676025391,-332.851776123,157.271789551,-2152.081298828,-417.669860840,104.934860229,-1893.918701172,-417.046813965,94.898620605,-1895.222656250,-296.006591797,-92.536544800,-2148.882812500,-285.607391357,-90.001617432,-2153.001953125,
3,-300.068267822,-117.009071350,-2144.880371094,-296.464752197,-110.198043823,-2141.971435547,-308.901031494,-100.937873840,-2154.653076172,-307.702392578,-92.954963684,-2157.500488281,-229.873657227,-103.719352722,-2159.659423828,,,,-332.980316162,148.751525879,-2152.686279297,-332.855346680,157.284744263,-2152.103515625,-417.671234131,104.946311951,-1893.925781250,-417.048065186,94.914436340,-1895.239990234,-294.382415771,-93.292625427,-2151.117919922,-283.831695557,-90.430831909,-2154.537597656,
4,-296.629730225,-117.838134766,-2143.425048828,-293.060119629,-111.015579224,-2140.405273438,-306.243225098,-101.395698547,-2156.862792969,-304.949462891,-93.360343933,-2159.527832031,-226.622329712,-103.296051025,-2159.306884766,,,,-332.983001709,148.763397217,-2152.701416016,-332.860412598,157.297103882,-2152.111816406,-417.671569824,104.957435608,-1893.932739258,-417.048522949,94.927169800,-1895.246093750,-291.875610352,-93.685722351,-2152.666015625,-281.233245850,-90.631576538,-2155.616943359,
5,-292.641845703,-118.029190063,-2141.742431641,-289.079986572,-111.225936890,-2138.711914063,-302.812805176,-100.615814209,-2157.221923828,-301.379425049,-92.599540710,-2159.842773438,-222.972915649,-102.749595642,-2158.893066406,,,,-332.987731934,148.773956299,-2152.707519531,-332.863739014,157.306015015,-2152.115478516,-417.673675537,104.967102051,-1893.940673828,-417.052215576,94.936729431,-1895.252807617,-288.415557861,-93.083358765,-2152.952880859,-277.736602783,-90.038352966,-2155.767333984,
6,-288.314727783,-117.559509277,-2139.938720703,-284.706970215,-110.787940979,-2136.941650391,-298.817535400,-98.709449768,-2156.460693359,-297.254150391,-90.747406006,-2159.212158203,-218.954910278,-101.983718872,-2158.432373047,,,,-332.989776611,148.783340454,-2152.712402344,-332.868499756,157.313415527,-2152.125488281,-417.676544189,104.974708557,-1893.941040039,-417.053619385,94.943740845,-1895.253540039,-284.253784180,-91.431930542,-2152.358154297,-273.554962158,-88.584930420,-2155.237304688,
7,-283.884765625,-116.677230835,-2138.124267578,-280.245971680,-109.929534912,-2135.172607422,-294.487548828,-96.050025940,-2155.417968750,-292.740264893,-88.200790405,-2158.288574219,-214.649826050,-100.948883057,-2157.880615234,,,,-332.990386963,148.789016724,-2152.714355469,-332.870697021,157.319885254,-2152.124755859,-417.677154541,104.980453491,-1893.939575195,-417.052520752,94.948837280,-1895.249633789,-279.717193604,-89.095375061,-2151.522705078,-268.979766846,-86.519355774,-2154.478271484,
8,-279.604217529,-115.435821533,-2136.353759766,-275.896209717,-108.736198425,-2133.368408203,-289.957275391,-93.013923645,-2154.350341797,-288.016845703,-85.230049133,-2157.227050781,-210.185897827,-99.734497070,-2157.218017578,,,,-332.994781494,148.793441772,-2152.719726563,-332.869995117,157.323684692,-2152.124511719,-417.677398682,104.984107971,-1893.938476563,-417.052856445,94.952011108,-1895.245361328,-274.977996826,-86.372688293,-2150.581054688,-264.209716797,-84.080093384,-2153.681396484,
9,-275.493896484,-113.887367249,-2134.692871094,-271.720092773,-107.230720520,-2131.611083984,-285.347259521,-89.715156555,-2153.237548828,-283.225799561,-82.043228149,-2156.312988281,-205.708984375,-98.343971252,-2156.407958984,,,,-332.996490479,148.795501709,-2152.720947266,-332.870758057,157.323913574,-2152.121093750,-417.678253174,104.985122681,-1893.935668945,-417.054321289,94.953926086,-1895.239013672,-270.195983887,-83.394775391,-2149.623046875,-259.386993408,-81.385818481,-2152.816894531,
10,-271.604431152,-112.027099609,-2132.948730469,-267.761810303,-105.437217712,-2129.858886719,-280.856903076,-86.155578613,-2152.145507813,-278.526031494,-78.591865540,-2155.359619141,-201.383697510,-96.806419373,-2155.281250000,,,,-332.995086670,148.793106079,-2152.716796875,-332.873199463,157.323699951,-2152.122802734,-417.678741455,104.984886169,-1893.932617188,-417.051971436,94.952934265,-1895.232910156,-265.522674561,-80.208274841,-2148.628173828,-254.670501709,-78.480110168,-2151.821777344,
