Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-323.912567139,258.160186768,-2124.206787109,-332.411926270,257.836181641,-2123.542480469,-324.759857178,242.347442627,-2128.809326172,-334.230926514,245.619613647,-2131.926269531,-255.693466187,267.202545166,-2144.257080078,,,,,,,,,,-417.796813965,39.527778625,-1893.927246094,-417.540985107,29.400051117,-1894.621337891,-306.533996582,240.581817627,-2129.728515625,-295.494079590,240.359558105,-2129.389892578,
2,-323.521118164,258.559906006,-2123.966308594,-332.022705078,258.321411133,-2123.231689453,-324.317626953,241.834884644,-2128.834472656,-333.830841064,244.935195923,-2132.025390625,-255.278411865,267.354400635,-2144.174560547,,,,,,,,,,-417.790740967,39.515808105,-1893.923217773,-417.538238525,29.387601852,-1894.623168945,-306.061584473,240.347961426,-2129.669433594,-295.013366699,240.315368652,-2129.340820313,
3,-322.877746582,258.911254883,-2123.576416016,-331.396118164,258.749603271,-2122.866210938,-323.659271240,241.190521240,-2128.708740234,-333.232849121,244.096679688,-2131.855712891,-254.764739990,267.488677979,-2144.075683594,,,,,,,,,,-417.786712646,39.505924225,-1893.923950195,-417.536010742,29.376565933,-1894.627929688,-305.392211914,240.015960693,-2129.512451172,-294.330871582,240.171127319,-2129.164306641,
4,-321.974609375,259.122863770,-2123.284667969,-330.455993652,258.979614258,-2122.449218750,-322.772430420,240.496932983,-2128.353271484,-332.385864258,243.249221802,-2131.528076172,-254.077896118,267.590576172,-2143.982177734,,,,,,,,,,-417.783294678,39.497650146,-1893.922241211,-417.534301758,29.368555069,-1894.628173828,-304.475708008,239.636520386,-2129.201660156,-293.418853760,239.992614746,-2128.917968750,
5,-320.820556641,259.152252197,-2123.018310547,-329.303802490,259.038146973,-2122.134277344,-321.639099121,239.802536011,-2127.999023438,-331.281707764,242.357238770,-2131.122070313,-253.164306641,267.630340576,-2143.907470703,,,,,,,,,,-417.781219482,39.491485596,-1893.921020508,-417.532348633,29.362512589,-1894.628295898,-303.301818848,239.228530884,-2128.857177734,-292.252105713,239.763763428,-2128.611328125,
6,-319.447723389,258.991607666,-2122.787353516,-327.934051514,258.889587402,-2121.824707031,-320.209533691,239.026611328,-2127.639160156,-329.920379639,241.388992310,-2130.735107422,-252.028930664,267.565673828,-2143.901123047,,,,,,,,,,-417.779052734,39.488399506,-1893.922119141,-417.528778076,29.359807968,-1894.628051758,-301.883178711,238.738739014,-2128.562500000,-290.831481934,239.440139771,-2128.330566406,
7,-317.888122559,258.690124512,-2122.615966797,-326.355834961,258.581115723,-2121.554199219,-318.519836426,238.066070557,-2127.212890625,-328.265045166,240.236831665,-2130.247070313,-250.686523438,267.354644775,-2143.968505859,,,,,,,,,,-417.780944824,39.487960815,-1893.920410156,-417.528381348,29.358760834,-1894.626342773,-300.192199707,238.073593140,-2128.256835938,-289.165435791,238.958419800,-2128.114013672,
8,-316.127563477,258.231964111,-2122.343994141,-324.578155518,258.148376465,-2121.264404297,-316.587677002,236.904083252,-2126.858398438,-326.366668701,238.925094604,-2129.914062500,-249.117980957,266.970489502,-2144.128417969,,,,,,,,,,-417.780792236,39.486469269,-1893.915161133,-417.530303955,29.356952667,-1894.623168945,-298.263214111,237.203643799,-2128.028320313,-287.251861572,238.268707275,-2127.972167969,
9,-314.155212402,257.627746582,-2122.099365234,-322.588775635,257.557983398,-2120.944091797,-314.425964355,235.536315918,-2126.565917969,-324.268707275,237.392837524,-2129.611816406,-247.340057373,266.396789551,-2144.366943359,,,,,,,,,,-417.776855469,39.482162476,-1893.906005859,-417.529113770,29.353946686,-1894.614501953,-296.127258301,236.130310059,-2127.908203125,-285.119903564,237.349594116,-2127.905761719,
10,-312.006347656,256.894683838,-2121.913330078,-320.430145264,256.829864502,-2120.662597656,-312.093963623,233.995803833,-2126.439941406,-321.994812012,235.701141357,-2129.420898438,-245.375167847,265.658447266,-2144.616943359,,,,,,,,,,-417.769531250,39.476112366,-1893.891723633,-417.522247314,29.348070145,-1894.600708008,-293.808471680,234.869659424,-2127.828369141,-282.829315186,236.259094238,-2127.947021484,
