Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-321.251129150,-109.757057190,-2152.461914063,-317.747497559,-104.497718811,-2147.546386719,-316.637603760,-97.613311768,-2163.374755859,-320.603363037,-89.546745300,-2165.985595703,-244.438201904,-113.273895264,-2136.824218750,,,,-333.014099121,148.886810303,-2152.638427734,-332.905151367,157.423034668,-2152.125732422,-417.591949463,104.826255798,-1893.994628906,-416.992401123,94.798652649,-1895.341796875,-305.790710449,-90.155014038,-2155.455078125,-294.878173828,-87.244812012,-2153.598632813,
2,-320.263061523,-110.212272644,-2151.994628906,-317.052520752,-104.912185669,-2147.327880859,-316.093048096,-97.512100220,-2163.957519531,,,,-243.085922241,-112.100517273,-2136.970458984,,,,-333.016265869,148.896514893,-2152.646728516,-332.904052734,157.432968140,-2152.139404297,-417.597595215,104.834098816,-1893.994018555,-416.996337891,94.807754517,-1895.345703125,-304.814300537,-89.986869812,-2154.666992188,-293.943847656,-86.940315247,-2152.876220703,
3,-318.895812988,-110.097808838,-2151.393066406,-315.819976807,-104.762481689,-2146.891601563,-315.020812988,-96.868431091,-2163.633789063,,,,-241.489334106,-110.909584045,-2136.987304688,,,,-333.019683838,148.903961182,-2152.650634766,-332.908020020,157.440414429,-2152.143310547,-417.603363037,104.839759827,-1894.002929688,-417.002655029,94.815071106,-1895.355468750,-303.463348389,-89.489746094,-2153.853271484,-292.599334717,-86.349517822,-2152.090332031,
4,-317.163543701,-109.349533081,-2150.693847656,-314.116943359,-104.027374268,-2146.260253906,-313.482452393,-95.767730713,-2162.968017578,,,,-239.600051880,-109.649024963,-2136.873046875,,,,-333.019470215,148.908050537,-2152.641113281,-332.913208008,157.445663452,-2152.150634766,-417.606506348,104.848159790,-1894.006469727,-417.006378174,94.821319580,-1895.364501953,-301.677124023,-88.609138489,-2153.011230469,-290.827575684,-85.420516968,-2151.319091797,
5,,,,-312.112670898,-102.875259399,-2145.465820313,-311.596099854,-94.357643127,-2162.177001953,,,,-237.428268433,-108.301750183,-2136.658691406,,,,-333.020629883,148.909973145,-2152.640625000,-332.915252686,157.447097778,-2152.156250000,-417.610473633,104.852104187,-1894.015380859,-417.009338379,94.823242188,-1895.372558594,-299.551208496,-87.427444458,-2152.092041016,-288.701690674,-84.231208801,-2150.531250000,
6,,,,-309.926605225,-101.473670959,-2144.732177734,-309.480895996,-92.709556580,-2161.242919922,,,,-235.117111206,-106.879631042,-2136.366943359,,,,-333.023071289,148.912353516,-2152.652832031,-332.914276123,157.446716309,-2152.157714844,-417.610168457,104.853515625,-1894.018554688,-417.009368896,94.823120117,-1895.377441406,-297.213775635,-86.016868591,-2151.189697266,-286.343170166,-82.848991394,-2149.718017578,
7,,,,-307.590667725,-99.857452393,-2143.872314453,-307.230377197,-90.850845337,-2160.340087891,,,,-232.689086914,-105.418579102,-2136.005859375,,,,-333.020385742,148.911239624,-2152.658935547,-332.915710449,157.447326660,-2152.168457031,-417.608276367,104.852661133,-1894.024658203,-417.006072998,94.822525024,-1895.378051758,-294.724151611,-84.421707153,-2150.298828125,-283.824127197,-81.295425415,-2148.832275391,
8,,,,-305.207946777,-98.049697876,-2143.051269531,-304.819458008,-88.748466492,-2159.269042969,,,,-230.174652100,-103.865592957,-2135.515625000,,,,-333.018005371,148.911819458,-2152.669677734,-332.911102295,157.447021484,-2152.169921875,-417.604400635,104.851760864,-1894.030273438,-417.001861572,94.820549011,-1895.380615234,-292.120025635,-82.626564026,-2149.362060547,-281.194854736,-79.565238953,-2147.926513672,
9,,,,-302.758117676,-96.057777405,-2142.132080078,-302.359222412,-86.493339539,-2158.259765625,,,,-227.676528931,-102.218666077,-2135.101318359,,,,-333.018554688,148.911453247,-2152.672119141,-332.913024902,157.447082520,-2152.178222656,-417.601043701,104.849594116,-1894.028808594,-417.000274658,94.816490173,-1895.375366211,-289.466491699,-80.673805237,-2148.405517578,-278.522277832,-77.688819885,-2147.026611328,
10,,,,-300.350891113,-93.966163635,-2141.289062500,-299.900695801,-84.094436646,-2157.187500000,-297.558227539,-76.587768555,-2159.859863281,-225.196502686,-100.452919006,-2134.521728516,,,,-333.019256592,148.909408569,-2152.670166016,-332.914550781,157.447967529,-2152.176513672,-417.602325439,104.849975586,-1894.031616211,-416.999816895,94.816284180,-1895.375854492,-286.823089600,-78.607536316,-2147.406250000,-275.865692139,-75.708114624,-2146.095214844,
