Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-320.093658447,-105.315948486,-2152.834960938,-315.581542969,-99.101036072,-2149.938476563,-321.940765381,-96.543777466,-2159.533447266,-319.117492676,-91.021652222,-2171.679687500,-241.435302734,-108.451942444,-2151.497802734,,,,-332.994812012,148.727996826,-2152.635253906,-332.866363525,157.262786865,-2152.045410156,-417.708099365,104.996543884,-1893.876098633,-417.080017090,94.950485229,-1895.133300781,-306.636627197,-88.142074585,-2161.731689453,-295.698699951,-84.613624573,-2161.970458984,
2,-319.794952393,-106.419982910,-2153.138183594,-315.470764160,-100.173851013,-2149.977050781,-322.110534668,-96.817710876,-2159.266845703,-319.299133301,-91.369995117,-2172.996826172,-240.895858765,-107.807800293,-2151.678710938,,,,-332.997955322,148.740707397,-2152.650878906,-332.866912842,157.274353027,-2152.052490234,-417.707122803,105.009880066,-1893.883544922,-417.078613281,94.962974548,-1895.139648438,-306.313812256,-88.396385193,-2161.709960938,-295.386688232,-84.709053040,-2161.716308594,
3,-319.301544189,-107.714851379,-2153.334716797,-315.199554443,-101.427162170,-2149.950683594,-315.250152588,-97.062568665,-2159.516357422,-319.374755859,-91.576728821,-2173.814453125,-240.222579956,-107.263504028,-2151.735351563,,,,-333.000946045,148.755233765,-2152.662597656,-332.871276855,157.289779663,-2152.065429688,-417.709045410,105.025154114,-1893.896728516,-417.078369141,94.977317810,-1895.152099609,-305.803100586,-88.668533325,-2161.677734375,-294.902648926,-84.913215637,-2161.600097656,
4,-318.489990234,-108.935661316,-2153.472412109,-314.621185303,-102.633377075,-2150.032470703,-314.069213867,-97.158149719,-2159.598388672,-319.426940918,-91.390724182,-2173.724853516,-239.321136475,-106.794639587,-2151.676025391,,,,-333.003906250,148.770202637,-2152.679199219,-332.877166748,157.306503296,-2152.090087891,-417.710968018,105.043449402,-1893.917236328,-417.078826904,94.995742798,-1895.173706055,-304.943939209,-88.936225891,-2161.555175781,-294.088958740,-85.175079346,-2161.540527344,
5,-317.338378906,-109.651802063,-2153.766845703,-313.613189697,-103.366729736,-2150.175048828,,,,-319.387023926,-90.708946228,-2172.359863281,-238.147583008,-106.328414917,-2151.602539063,,,,-333.003936768,148.787612915,-2152.703369141,-332.878875732,157.323730469,-2152.119628906,-417.707427979,105.059898376,-1893.927856445,-417.078765869,95.015205383,-1895.196166992,-303.650329590,-89.008361816,-2161.513916016,-292.810058594,-85.259361267,-2161.385742188,
6,-315.710968018,-109.903633118,-2153.775390625,-312.102294922,-103.620872498,-2150.094482422,,,,-319.002410889,-89.650947571,-2170.943847656,-236.590957642,-105.715255737,-2151.472167969,,,,-333.007873535,148.804306030,-2152.729003906,-332.884277344,157.336700439,-2152.137207031,-417.709625244,105.075668335,-1893.939331055,-417.080352783,95.033241272,-1895.212158203,-301.889190674,-88.543273926,-2161.622558594,-291.022033691,-84.893821716,-2161.300048828,
7,-313.716156006,-109.925872803,-2153.302246094,-310.219329834,-103.617919922,-2149.593505859,-311.190460205,-96.159698486,-2169.009033203,,,,-234.550613403,-104.909347534,-2151.304687500,,,,-333.017791748,148.816513062,-2152.740722656,-332.890197754,157.346160889,-2152.140380859,-417.716094971,105.087074280,-1893.950927734,-417.084808350,95.046920776,-1895.215332031,-299.594543457,-87.118675232,-2161.603759766,-288.619995117,-83.752037048,-2161.166992188,
8,-311.502563477,-110.050422668,-2152.260986328,-308.081909180,-103.721069336,-2148.495849609,-308.907714844,-93.131835938,-2168.811279297,,,,-232.121582031,-103.961448669,-2151.135253906,,,,-333.023559570,148.822250366,-2152.746337891,-332.894897461,157.349441528,-2152.136474609,-417.720184326,105.093200684,-1893.950805664,-417.088317871,95.053054810,-1895.221557617,-296.741546631,-84.681259155,-2161.196777344,-285.637542725,-81.752525330,-2160.875976563,
9,-308.988128662,-109.760322571,-2151.001220703,-305.661376953,-103.416305542,-2147.232666016,-306.151580811,-89.932472229,-2168.046630859,,,,-229.406463623,-102.853652954,-2150.931396484,,,,-333.019500732,148.820983887,-2152.726806641,-332.893310547,157.346237183,-2152.121826172,-417.722106934,105.094734192,-1893.947509766,-417.090545654,95.055496216,-1895.221679688,-293.541168213,-81.991302490,-2160.572753906,-282.335754395,-79.468414307,-2160.417968750,
10,-306.237701416,-108.829994202,-2149.774169922,-302.888000488,-102.464233398,-2145.946533203,-303.142913818,-87.040107727,-2167.099365234,,,,-226.438629150,-101.575523376,-2150.532226563,,,,-333.019866943,148.815078735,-2152.711181641,-332.894500732,157.341796875,-2152.110839844,-417.726440430,105.091880798,-1893.943237305,-417.096099854,95.053131104,-1895.214721680,-290.172821045,-79.521705627,-2159.785888672,-278.897918701,-77.297431946,-2159.685791016,
