Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-323.103485107,257.202087402,-2125.860351563,-331.670349121,257.299774170,-2125.578857422,-323.812561035,242.266387939,-2129.017089844,-332.979797363,246.063552856,-2132.539794922,-252.754394531,265.116882324,-2142.189697266,,,,,,,,,,-420.918853760,34.742172241,-1885.888305664,-420.778411865,24.583967209,-1886.277709961,-305.587036133,240.011642456,-2129.262939453,-294.522888184,240.033905029,-2128.878173828,
2,-321.843688965,256.864227295,-2125.048339844,-330.391967773,256.995788574,-2124.741699219,-322.892242432,241.896896362,-2128.295898438,-332.102355957,245.537796021,-2131.875244141,-251.892257690,264.934173584,-2141.625488281,,,,,,,,,,-420.915191650,34.734214783,-1885.889282227,-420.777801514,24.577383041,-1886.281616211,-304.655883789,239.799118042,-2128.474609375,-293.591552734,239.912414551,-2128.075683594,
3,-320.169860840,256.391906738,-2124.090820313,-328.744171143,256.539215088,-2123.713378906,-321.609130859,241.295532227,-2127.156738281,-330.843383789,244.737747192,-2130.670654297,-250.774307251,264.656982422,-2141.063232422,,,,,,,,,,-420.908966064,34.727996826,-1885.887207031,-420.775207520,24.572452545,-1886.284790039,-303.326416016,239.399490356,-2127.400878906,-292.273162842,239.631423950,-2127.061523438,
4,-318.325592041,255.781967163,-2123.046875000,-326.882507324,255.916793823,-2122.520263672,-319.914916992,240.385131836,-2125.698242188,-329.250366211,243.652236938,-2129.228271484,-249.420745850,264.249633789,-2140.559082031,,,,,,,,,,-420.904663086,34.724391937,-1885.888183594,-420.770172119,24.569822311,-1886.283691406,-301.638641357,238.759963989,-2126.174804688,-290.586334229,239.135452271,-2125.932128906,
5,-316.395355225,254.975402832,-2122.033935547,-324.911621094,255.126922607,-2121.373291016,-317.960937500,239.182037354,-2124.306884766,-327.379821777,242.262130737,-2127.807373047,-247.835708618,263.669342041,-2140.072753906,,,,,,,,,,-420.902984619,34.723083496,-1885.884399414,-420.767333984,24.569190979,-1886.285278320,-299.668060303,237.829040527,-2124.920898438,-288.621459961,238.354690552,-2124.766357422,
6,-314.372314453,253.951965332,-2121.056884766,-322.881622314,254.124298096,-2120.294189453,-315.838256836,237.611984253,-2122.993408203,-325.319976807,240.449203491,-2126.342041016,-246.109786987,262.871063232,-2139.586914063,,,,,,,,,,-420.901611328,34.721916199,-1885.876586914,-420.765045166,24.569780350,-1886.282226563,-297.522705078,236.575439453,-2123.762939453,-286.479888916,237.273406982,-2123.687011719,
7,-312.291320801,252.780014038,-2120.201660156,-320.810546875,252.972946167,-2119.354492188,-313.591308594,235.662063599,-2121.818847656,-323.153350830,238.260360718,-2125.090576172,-244.290191650,261.864410400,-2139.115722656,,,,,,,,,,-420.902679443,34.721698761,-1885.874511719,-420.765869141,24.570255280,-1886.280029297,-295.264739990,235.001388550,-2122.700439453,-284.239166260,235.917098999,-2122.774658203,
8,-310.212066650,251.432495117,-2119.263427734,-318.697204590,251.628784180,-2118.339111328,-311.240051270,233.433258057,-2120.748535156,-320.894592285,235.772964478,-2124.028076172,-242.389419556,260.667755127,-2138.638183594,,,,,,,,,,-420.904510498,34.719375610,-1885.873901367,-420.769592285,24.569299698,-1886.283447266,-292.914215088,233.186248779,-2121.753417969,-281.914215088,234.311355591,-2121.931152344,
9,-308.108093262,249.934600830,-2118.375244141,-316.587127686,250.152389526,-2117.373779297,-308.790588379,230.970993042,-2119.764892578,-318.512176514,233.054901123,-2122.962646484,-240.393753052,259.304016113,-2138.037353516,,,,,,,,,,-420.905975342,34.716945648,-1885.872314453,-420.771514893,24.567153931,-1886.288085938,-290.471923828,231.167037964,-2120.927001953,-279.498046875,232.508926392,-2121.110351563,
10,-305.971588135,248.246231079,-2117.533447266,-314.452087402,248.466506958,-2116.437500000,-306.221984863,228.326019287,-2118.767089844,-316.020263672,230.126281738,-2121.913330078,-238.304901123,257.791870117,-2137.451904297,,,,,,,,,,-420.907836914,34.714679718,-1885.872924805,-420.773345947,24.564865112,-1886.291748047,-287.932006836,228.987167358,-2120.095703125,-276.978302002,230.565963745,-2120.288818359,
11,-303.872955322,246.400680542,-2116.718505859,-312.331726074,246.623657227,-2115.618652344,-303.547058105,225.539352417,-2117.725341797,-313.388977051,227.053421021,-2120.789794922,-236.157577515,256.145507813,-2136.823486328,,,,,,,,,,-420.908142090,34.710720062,-1885.869873047,-420.773437500,24.562866211,-1886.290283203,-285.277099609,226.654174805,-2119.186767578,-274.355194092,228.463027954,-2119.413574219,
12,-301.795257568,244.329376221,-2115.986083984,-310.277801514,244.566009521,-2114.910644531,-300.759460449,222.576019287,-2116.662109375,-310.668395996,223.807113647,-2119.675048828,-233.963378906,254.360977173,-2136.177001953,,,,,,,,,,-420.910522461,34.710052490,-1885.868408203,-420.774719238,24.561702728,-1886.284301758,-282.541259766,224.122344971,-2118.188232422,-271.668640137,226.191009521,-2118.518554688,
13,-299.773956299,242.080703735,-2115.262207031,-308.251434326,242.295669556,-2114.211669922,-297.941436768,219.402450562,-2115.576171875,-307.892395020,220.341522217,-2118.535644531,-231.730606079,252.395553589,-2135.429199219,,,,,,,,,,-420.908813477,34.711505890,-1885.867919922,-420.773071289,24.562927246,-1886.283081055,-279.789093018,221.419021606,-2117.247802734,-268.967681885,223.727066040,-2117.601562500,
14,-297.782135010,239.612777710,-2114.553710938,-306.270843506,239.809387207,-2113.540039063,-295.166259766,216.036666870,-2114.655517578,-305.125579834,216.672744751,-2117.536376953,-229.562667847,250.303604126,-2134.635986328,,,,,,,,,,-420.904388428,34.712436676,-1885.867553711,-420.770690918,24.564142227,-1886.281250000,-277.076385498,218.536895752,-2116.339111328,-266.312530518,221.089920044,-2116.698486328,
15,-295.834442139,236.921417236,-2113.931640625,-304.326721191,237.091827393,-2112.950927734,-292.449035645,212.457275391,-2113.617675781,-302.443298340,212.781936646,-2116.500732422,-227.488815308,248.052444458,-2133.848388672,,,,,,,,,,-420.906066895,34.713844299,-1885.868652344,-420.772613525,24.566110611,-1886.281372070,-274.461730957,215.487274170,-2115.450927734,-263.765899658,218.312881470,-2115.822509766,
16,-293.937896729,233.994857788,-2113.282714844,-302.460540771,234.133255005,-2112.353271484,-289.825317383,208.738510132,-2112.681884766,-299.825714111,208.721771240,-2115.531982422,-225.506362915,245.649993896,-2132.995361328,,,,,,,,,,-420.907897949,34.715152740,-1885.866699219,-420.775634766,24.567811966,-1886.280761719,-271.939971924,212.281234741,-2114.539550781,-261.322113037,215.391708374,-2114.964599609,
17,-292.173187256,230.902969360,-2112.671142578,-300.692657471,231.005844116,-2111.800292969,-287.277770996,204.841995239,-2111.727539063,-297.271087646,204.480239868,-2114.514648438,-223.628005981,243.029907227,-2132.118896484,,,,,,,,,,-420.909942627,34.715644836,-1885.867065430,-420.778564453,24.567047119,-1886.283203125,-269.508300781,208.901702881,-2113.625732422,-258.962921143,212.286026001,-2114.053710938,
18,-290.576324463,227.652587891,-2112.114501953,-299.110778809,227.728210449,-2111.340576172,-284.790588379,200.746154785,-2110.753662109,-294.751892090,200.047317505,-2113.447021484,-221.839736938,240.173263550,-2131.302246094,,,,,,,,,,-420.909729004,34.715709686,-1885.867797852,-420.776519775,24.567760468,-1886.281127930,-267.143096924,205.303848267,-2112.696777344,-256.695709229,208.962478638,-2113.129882813,
19,-289.142181396,224.214797974,-2111.625732422,-297.675201416,224.250183105,-2110.796142578,-282.359741211,196.396087646,-2109.780273438,-292.322113037,195.391418457,-2112.451416016,-220.157058716,237.037063599,-2130.575683594,,,,,,,,,,-420.910827637,34.714370728,-1885.868408203,-420.776641846,24.566736221,-1886.279174805,-264.872955322,201.436904907,-2111.856689453,-254.508865356,205.346313477,-2112.273681641,
20,-287.832336426,220.615097046,-2111.265136719,-296.361633301,220.645584106,-2110.452148438,-280.049896240,191.803527832,-2108.966796875,-289.988250732,190.503128052,-2111.584960938,-218.587966919,233.614532471,-2129.852539063,,,,,,,,,,-420.914947510,34.715885162,-1885.873168945,-420.776763916,24.566696167,-1886.277343750,-262.734649658,197.293991089,-2111.133789063,-252.447845459,201.435165405,-2111.563476563,
21,-286.627105713,216.833740234,-2110.847412109,-295.164062500,216.884857178,-2110.138671875,-277.907287598,186.971374512,-2108.301513672,-287.821350098,185.427810669,-2110.872314453,-217.161849976,229.918838501,-2129.244384766,,,,,,,,,,-420.915710449,34.716781616,-1885.869995117,-420.776550293,24.567655563,-1886.276977539,-260.734558105,192.899703979,-2110.537109375,-250.562194824,197.261535645,-2111.039062500,
22,-285.590423584,212.921401978,-2110.562011719,-294.124114990,212.979904175,-2109.847167969,-275.957183838,181.993148804,-2107.869873047,-285.844970703,180.244140625,-2110.375244141,-215.848724365,225.971969604,-2128.760498047,,,,,,,,,,-420.911590576,34.717948914,-1885.870849609,-420.776550293,24.568305969,-1886.284912109,-258.924804688,188.310272217,-2110.158935547,-248.838821411,192.868942261,-2110.652099609,
23,-284.684417725,208.837203979,-2110.429687500,-293.221374512,208.929275513,-2109.757568359,-274.224334717,176.950271606,-2107.621093750,-284.096893311,175.021072388,-2110.116455078,-214.657424927,221.827850342,-2128.316650391,,,,,,,,,,-420.909118652,34.718902588,-1885.871459961,-420.774597168,24.569322586,-1886.283325195,-257.317230225,183.583190918,-2109.925781250,-247.304016113,188.320571899,-2110.426025391,
24,-283.865722656,204.611251831,-2110.344970703,-292.417846680,204.745101929,-2109.725585938,-272.710937500,171.900466919,-2107.482177734,-282.567108154,169.822204590,-2110.027099609,-213.597610474,217.536376953,-2127.980224609,,,,,,,,,,-420.912231445,34.719860077,-1885.876342773,-420.774932861,24.569688797,-1886.279907227,-255.928512573,178.800201416,-2109.833740234,-245.979919434,183.672531128,-2110.321044922,
25,-283.085632324,200.275588989,-2110.283691406,-291.630249023,200.435577393,-2109.665771484,-271.437164307,166.879104614,-2107.528808594,-281.254455566,164.682785034,-2110.027099609,-212.661743164,213.160949707,-2127.705810547,,,,,,,,,,-420.912506104,34.721050262,-1885.875488281,-420.775299072,24.571283340,-1886.279907227,-254.731155396,174.013275146,-2109.813720703,-244.853057861,178.987152100,-2110.317138672,
26,-282.383850098,195.890884399,-2110.276367188,-290.925903320,196.085144043,-2109.669433594,-270.319396973,161.882461548,-2107.591796875,-280.123657227,159.592544556,-2110.181640625,-211.827819824,208.715011597,-2127.468994141,,,,,,,,,,-420.911743164,34.722713470,-1885.875366211,-420.775054932,24.571659088,-1886.280395508,-253.690048218,169.206115723,-2109.881347656,-243.858840942,174.289489746,-2110.348632813,
27,-281.795959473,191.492004395,-2110.209960938,-290.348266602,191.713134766,-2109.634765625,-269.313873291,156.884246826,-2107.789550781,-279.103729248,154.487777710,-2110.347167969,-211.108764648,204.252014160,-2127.324462891,,,,,,,,,,-420.911987305,34.724327087,-1885.882202148,-420.774414063,24.572319031,-1886.281494141,-252.767990112,164.384170532,-2110.027343750,-242.974700928,169.550994873,-2110.429687500,
28,-281.378051758,187.081909180,-2110.231445313,-289.944427490,187.319854736,-2109.712158203,-268.430023193,151.842453003,-2108.047851563,-278.180023193,149.354278564,-2110.610107422,-210.541488647,199.798065186,-2127.195312500,,,,,,,,,,-420.912963867,34.724632263,-1885.880371094,-420.777709961,24.572700500,-1886.285156250,-251.950958252,159.528594971,-2110.189453125,-242.204940796,164.787185669,-2110.567626953,
29,-281.146606445,182.648162842,-2110.248046875,-289.719818115,182.905822754,-2109.740722656,-267.678863525,146.792373657,-2108.279296875,-277.393341064,144.204910278,-2110.879394531,-210.128433228,195.340515137,-2127.093750000,,,,,,,,,,-420.911773682,34.726074219,-1885.875732422,-420.777709961,24.573339462,-1886.281250000,-251.287902832,154.661636353,-2110.437988281,-241.593307495,160.031097412,-2110.753173828,
30,-281.168762207,178.195159912,-2110.463134766,-289.743347168,178.456680298,-2109.994628906,-267.146881104,141.762542725,-2108.705078125,-276.827026367,139.081130981,-2111.348632813,-209.910186768,190.901840210,-2126.987548828,,,,,,,,,,-420.912109375,34.727649689,-1885.873535156,-420.775207520,24.574562073,-1886.276855469,-250.828765869,149.825836182,-2110.725341797,-241.199279785,155.288848877,-2111.018798828,
31,-281.453186035,173.669631958,-2110.826904297,-290.019592285,173.930343628,-2110.418945313,-266.848022461,136.778640747,-2109.211425781,-276.485839844,133.994155884,-2111.965332031,-209.913436890,186.497512817,-2127.022705078,,,,,,,,,,-420.914154053,34.729396820,-1885.872680664,-420.774353027,24.576620102,-1886.277221680,-250.604003906,145.031524658,-2111.086669922,-241.040115356,150.583663940,-2111.361328125,
32,-281.998565674,169.060638428,-2111.513916016,-290.568298340,169.318206787,-2111.187011719,-266.768676758,131.816864014,-2109.872802734,-276.346801758,128.913238525,-2112.646972656,-210.136215210,182.129196167,-2127.032714844,,,,,,,,,,-420.918579102,34.730537415,-1885.876098633,-420.775543213,24.578125000,-1886.274414063,-250.608428955,140.265335083,-2111.592773438,-241.097732544,145.923095703,-2111.744628906,
33,-282.780822754,164.449127197,-2112.369873047,-291.355224609,164.700180054,-2112.166259766,-266.848052979,126.870735168,-2110.592529297,-276.357727051,123.840049744,-2113.403320313,-210.530380249,177.808105469,-2126.940673828,,,,,,,,,,-420.922241211,34.733119965,-1885.872680664,-420.778198242,24.580221176,-1886.275878906,-250.777465820,135.531265259,-2112.146240234,-241.328521729,141.302368164,-2112.181640625,
34,-283.772460938,159.950607300,-2113.328613281,-292.356506348,160.197830200,-2113.249755859,-266.995422363,121.914329529,-2111.255126953,-276.443786621,118.743522644,-2114.203125000,-211.100646973,173.550125122,-2126.917724609,,,,,,,,,,-420.922973633,34.734718323,-1885.870605469,-420.780334473,24.582326889,-1886.279785156,-251.059082031,130.824798584,-2112.677490234,-241.687789917,136.724533081,-2112.655761719,
35,-284.922332764,155.661514282,-2114.270507813,-293.495300293,155.929580688,-2114.339111328,-267.206359863,116.998153687,-2111.936523438,-276.573425293,113.651344299,-2114.877685547,-211.804016113,169.361038208,-2126.964111328,,,,,,,,,,-420.922332764,34.737014771,-1885.871948242,-420.781066895,24.584089279,-1886.281372070,-251.425521851,126.155426025,-2113.228027344,-242.146408081,132.201446533,-2113.137939453,
36,-286.117736816,151.564178467,-2115.118896484,-294.700714111,151.867797852,-2115.288085938,-267.500335693,112.144050598,-2112.555664063,-276.813995361,108.656646729,-2115.569580078,-212.592544556,165.195556641,-2127.060546875,,,,,,,,,,-420.923736572,34.737953186,-1885.876953125,-420.780151367,24.585504532,-1886.280517578,-251.881240845,121.564163208,-2113.750976563,-242.685394287,127.737648010,-2113.582031250,
