Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-321.216766357,-117.965950012,-2151.253417969,-317.300781250,-112.646347046,-2146.365722656,,,,,,,-244.072204590,-122.021682739,-2140.851318359,,,,-333.029632568,148.627288818,-2152.618896484,-332.904785156,157.167358398,-2152.030761719,-417.497833252,104.738739014,-1894.044921875,-416.900329590,94.708976746,-1895.398925781,-305.688201904,-97.964378357,-2155.971679688,-294.783935547,-94.723930359,-2154.528808594,
2,-320.368408203,-118.683128357,-2151.093261719,-316.629547119,-113.276176453,-2146.163085938,-316.092071533,-105.921257019,-2165.051025391,,,,-242.926025391,-121.107536316,-2141.058105469,,,,-333.034759521,148.637039185,-2152.621582031,-332.912322998,157.177947998,-2152.032226563,-417.503875732,104.750953674,-1894.042846680,-416.902130127,94.721298218,-1895.386352539,-305.040130615,-98.377197266,-2155.721923828,-294.218200684,-94.961219788,-2154.229492188,
3,-319.511505127,-119.299278259,-2151.026611328,-315.903839111,-113.829719543,-2146.034179688,-315.916961670,-106.004180908,-2165.833007813,,,,-241.823623657,-120.221984863,-2141.288574219,,,,-333.041687012,148.648849487,-2152.628173828,-332.919586182,157.189971924,-2152.040283203,-417.508392334,104.762893677,-1894.045532227,-416.903686523,94.734130859,-1895.385131836,-304.351593018,-98.761459351,-2155.528808594,-293.599060059,-95.188240051,-2153.990722656,
4,-318.575927734,-119.738494873,-2150.843505859,-315.088531494,-114.226020813,-2145.931152344,-315.540740967,-105.908843994,-2166.147705078,,,,-240.705383301,-119.365295410,-2141.430664063,,,,-333.046508789,148.659957886,-2152.635742188,-332.923400879,157.201477051,-2152.049072266,-417.508117676,104.773864746,-1894.047363281,-416.905334473,94.746398926,-1895.388427734,-303.585815430,-99.045547485,-2155.311035156,-292.880462646,-95.350616455,-2153.701904297,
5,-317.534393311,-120.028190613,-2150.644531250,-314.156616211,-114.474235535,-2145.694335938,-315.014221191,-105.598693848,-2166.170410156,,,,-239.586090088,-118.521652222,-2141.544189453,,,,-333.048034668,148.669464111,-2152.648193359,-332.924102783,157.211181641,-2152.069580078,-417.504516602,104.785301208,-1894.045654297,-416.902465820,94.758872986,-1895.392211914,-302.726348877,-99.166519165,-2155.018798828,-292.067260742,-95.380172729,-2153.370849609,
6,-316.468658447,-120.207847595,-2150.250488281,-313.201507568,-114.611244202,-2145.386474609,-314.422302246,-105.198837280,-2165.948974609,,,,-238.511535645,-117.678466797,-2141.607177734,,,,-333.044525146,148.677322388,-2152.654052734,-332.920471191,157.218475342,-2152.075683594,-417.498687744,104.793609619,-1894.055541992,-416.895416260,94.767715454,-1895.400512695,-301.854187012,-99.200889587,-2154.658691406,-291.235382080,-95.341621399,-2152.984130859,
7,-315.547851563,-120.512947083,-2149.972900391,-312.424133301,-114.908332825,-2145.052001953,-312.744812012,-102.878349304,-2164.170410156,,,,-237.253219604,-116.902137756,-2141.528320313,,,,-333.044555664,148.683441162,-2152.664794922,-332.917419434,157.224227905,-2152.081054688,-417.495056152,104.799690247,-1894.062744141,-416.888732910,94.773025513,-1895.403442383,-299.735473633,-97.372383118,-2153.844970703,-288.974212646,-93.970916748,-2152.401367188,
8,-314.535675049,-120.690628052,-2149.457275391,-311.482849121,-115.076904297,-2144.434326172,-310.498413086,-96.968734741,-2161.530273438,,,,-235.481842041,-116.031608582,-2141.341308594,,,,-333.047821045,148.684249878,-2152.674560547,-332.921691895,157.225173950,-2152.093017578,-417.495574951,104.801109314,-1894.067626953,-416.889190674,94.773338318,-1895.405273438,-296.728240967,-92.401550293,-2151.901123047,-285.650268555,-89.956542969,-2151.273681641,
9,-312.779205322,-119.822151184,-2148.328125000,-309.693786621,-114.214759827,-2143.279785156,-307.730865479,-92.412208557,-2159.908447266,,,,-233.328170776,-115.013359070,-2140.931884766,,,,-333.045379639,148.681503296,-2152.674072266,-332.919067383,157.222198486,-2152.097656250,-417.492156982,104.798629761,-1894.068237305,-416.886596680,94.770896912,-1895.407958984,-293.602355957,-87.935371399,-2150.375732422,-282.358551025,-86.067222595,-2150.225585938,
10,-310.522094727,-118.091720581,-2147.201171875,-307.340667725,-112.551322937,-2142.066162109,-305.087432861,-90.295120239,-2159.042236328,,,,-230.947113037,-113.945205688,-2140.355224609,,,,-333.036682129,148.677337646,-2152.670898438,-332.913360596,157.217681885,-2152.097656250,-417.484375000,104.794128418,-1894.068725586,-416.876403809,94.766815186,-1895.404663086,-290.806274414,-86.027046204,-2149.571777344,-279.529479980,-84.321540833,-2149.532470703,
