Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-324.286437988,259.749694824,-2126.137695313,-332.865081787,259.927276611,-2126.249267578,-323.907958984,245.076568604,-2128.315429688,-333.419708252,247.347518921,-2131.944335938,-251.771148682,263.962738037,-2145.530761719,,,,,,,,,,-417.755371094,39.521800995,-1893.902465820,-417.489166260,29.393051147,-1894.604003906,-305.503845215,243.786270142,-2128.553710938,-294.473236084,243.887542725,-2128.147216797,
2,-323.717376709,260.138763428,-2125.682617188,-332.296020508,260.498016357,-2125.733642578,-323.068847656,244.501937866,-2127.903808594,-332.614715576,246.691345215,-2131.478027344,-251.084991455,263.705200195,-2145.501953125,,,,,,,,,,-417.752899170,39.513629913,-1893.900268555,-417.488769531,29.383913040,-1894.600708008,-304.678039551,243.349029541,-2128.261474609,-293.642181396,243.522018433,-2127.905517578,
3,-322.627655029,260.373626709,-2125.118164063,-331.183746338,260.845703125,-2124.986328125,-322.073913574,243.693939209,-2127.366699219,-331.631835938,245.758728027,-2130.822753906,-250.300262451,263.405670166,-2145.406494141,,,,,,,,,,-417.751861572,39.507263184,-1893.895019531,-417.489318848,29.374353409,-1894.594970703,-303.646331787,242.727203369,-2127.796630859,-292.617309570,243.016113281,-2127.521240234,
4,-321.112518311,260.308746338,-2124.358886719,-329.676727295,260.906188965,-2124.187744141,-320.841186523,242.797439575,-2126.685058594,-330.464538574,244.734863281,-2130.002685547,-249.318893433,263.029907227,-2145.347900391,,,,,,,,,,-417.746429443,39.500164032,-1893.891845703,-417.483154297,29.366729736,-1894.591674805,-302.417785645,242.029464722,-2127.275634766,-291.389984131,242.426956177,-2127.094238281,
5,-319.291656494,259.959350586,-2123.625244141,-327.856872559,260.629608154,-2123.277099609,-319.419189453,241.882888794,-2126.028808594,-329.088562012,243.699859619,-2129.231933594,-248.129684448,262.524169922,-2145.293212891,,,,,,,,,,-417.746093750,39.495731354,-1893.894287109,-417.481262207,29.362407684,-1894.592529297,-300.998718262,241.256179810,-2126.750488281,-289.965728760,241.748886108,-2126.695068359,
6,-317.266784668,259.314117432,-2122.919433594,-325.786895752,260.017883301,-2122.391845703,-317.787841797,240.765197754,-2125.222167969,-327.503143311,242.517166138,-2128.451171875,-246.777832031,261.869293213,-2145.230712891,,,,,,,,,,-417.748840332,39.491878510,-1893.895629883,-417.484161377,29.357950211,-1894.591064453,-299.369384766,240.305297852,-2126.186767578,-288.351501465,240.893402100,-2126.241699219,
7,-315.065338135,258.378906250,-2122.241455078,-323.568542480,259.119506836,-2121.532958984,-316.014984131,239.453155518,-2124.576904297,-325.760894775,241.119964600,-2127.740234375,-245.294845581,261.067932129,-2145.188232422,,,,,,,,,,-417.748870850,39.485889435,-1893.892578125,-417.484680176,29.354005814,-1894.592041016,-297.599060059,239.152572632,-2125.745605469,-286.577209473,239.829528809,-2125.833496094,
8,-312.745300293,257.237060547,-2121.640380859,-321.234252930,257.997863770,-2120.743164063,-314.113464355,237.868118286,-2123.955078125,-323.905242920,239.451858521,-2127.067138672,-243.744155884,260.120300293,-2145.201416016,,,,,,,,,,-417.746520996,39.481857300,-1893.888916016,-417.484222412,29.349817276,-1894.595703125,-295.715209961,237.773193359,-2125.332031250,-284.688629150,238.559158325,-2125.521728516,
9,-310.443115234,255.954208374,-2121.148681641,-318.880279541,256.731475830,-2120.046875000,-312.122680664,236.088241577,-2123.450927734,-321.953521729,237.551773071,-2126.432373047,-242.097976685,259.046112061,-2145.186035156,,,,,,,,,,-417.746246338,39.479331970,-1893.892089844,-417.484344482,29.346797943,-1894.597656250,-293.739898682,236.197311401,-2124.972167969,-282.726959229,237.102005005,-2125.251464844,
10,-308.138214111,254.546096802,-2120.475341797,-316.576171875,255.320251465,-2119.337890625,-310.059020996,234.169174194,-2122.965820313,-319.922729492,235.530319214,-2125.891845703,-240.378707886,257.879730225,-2145.138916016,,,,,,,,,,-417.750518799,39.477302551,-1893.897338867,-417.486846924,29.345455170,-1894.599731445,-291.686126709,234.485443115,-2124.606445313,-280.695159912,235.516754150,-2125.009277344,
