Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-302.054718018,-121.215240479,-2145.091308594,-298.154541016,-113.986328125,-2143.530273438,-308.960083008,-110.535896301,-2151.931396484,-310.776428223,-102.977905273,-2155.867675781,-236.923141479,-102.795417786,-2183.627685547,,,,-332.999389648,148.606292725,-2152.704589844,-332.874847412,157.131729126,-2152.061279297,-418.362579346,106.243362427,-1892.482910156,-417.955963135,96.175788879,-1893.472900391,-296.542083740,-99.619255066,-2153.794189453,-288.475494385,-95.563484192,-2160.931884766,
2,-299.474304199,-122.651763916,-2144.161621094,-295.635101318,-115.421417236,-2142.623535156,-307.079528809,-112.073089600,-2151.454345703,-308.936035156,-104.538795471,-2155.449707031,-235.191986084,-103.528053284,-2183.661865234,,,,-332.992340088,148.600051880,-2152.704101563,-332.868041992,157.126846313,-2152.059814453,-418.359863281,106.239906311,-1892.485473633,-417.951843262,96.170402527,-1893.473999023,-294.718627930,-101.087959290,-2153.402587891,-286.740112305,-96.925567627,-2160.621826172,
3,-297.079284668,-123.792282104,-2143.506835938,-293.233947754,-116.562515259,-2141.926757813,-304.776123047,-112.922538757,-2150.502441406,-306.702941895,-105.376281738,-2154.533691406,-233.375091553,-104.215217590,-2183.691894531,,,,-332.982788086,148.592407227,-2152.712646484,-332.858612061,157.121536255,-2152.066650391,-418.354370117,106.236221313,-1892.493164063,-417.942626953,96.164932251,-1893.473266602,-292.467071533,-101.990806580,-2152.698974609,-284.599975586,-97.812568665,-2160.074707031,
4,-294.845794678,-124.520217896,-2142.990966797,-290.979034424,-117.289367676,-2141.428466797,-302.648712158,-113.535072327,-2149.786132813,-304.568542480,-105.973800659,-2153.837646484,-231.566223145,-104.781425476,-2183.742919922,,,,-332.977203369,148.584732056,-2152.729736328,-332.852935791,157.118133545,-2152.088378906,-418.346130371,106.232482910,-1892.500366211,-417.935241699,96.160629272,-1893.479492188,-290.307373047,-102.618438721,-2152.122558594,-282.489593506,-98.380012512,-2159.365234375,
5,-292.780517578,-124.939315796,-2142.538085938,-288.920013428,-117.706489563,-2140.985107422,-300.671264648,-113.996978760,-2149.253662109,-302.625183105,-106.438789368,-2153.265625000,-229.856094360,-105.210464478,-2183.797363281,,,,-332.976562500,148.580688477,-2152.747314453,-332.850677490,157.113250732,-2152.099609375,-418.341644287,106.230270386,-1892.511596680,-417.930084229,96.157920837,-1893.488647461,-288.330657959,-103.073028564,-2151.659423828,-280.605499268,-98.853363037,-2159.121337891,
6,-290.994018555,-125.189758301,-2142.132812500,-287.130767822,-117.956680298,-2140.595947266,-298.894836426,-114.279350281,-2148.764892578,-300.832061768,-106.722091675,-2152.724853516,-228.264709473,-105.516487122,-2183.793701172,,,,-332.972869873,148.580795288,-2152.758056641,-332.848144531,157.113265991,-2152.114746094,-418.335937500,106.230667114,-1892.521240234,-417.924530029,96.157577515,-1893.494995117,-286.526367188,-103.358261108,-2151.232910156,-278.873199463,-99.145881653,-2158.799560547,
7,-289.621520996,-125.250854492,-2141.841308594,-285.730010986,-118.027107239,-2140.302246094,-297.413726807,-114.392120361,-2148.357177734,-299.325714111,-106.820648193,-2152.313720703,-226.849685669,-105.780647278,-2183.675292969,,,,-332.968811035,148.585342407,-2152.763183594,-332.845031738,157.116195679,-2152.127929688,-418.330535889,106.235527039,-1892.532226563,-417.917358398,96.161300659,-1893.502075195,-284.992065430,-103.511825562,-2150.867187500,-277.338836670,-99.281181335,-2158.339355469,
8,-288.642639160,-125.081626892,-2141.657470703,-284.709594727,-117.870414734,-2140.134277344,-296.276763916,-114.324356079,-2148.087646484,-298.112213135,-106.728019714,-2152.006103516,-225.656951904,-106.000236511,-2183.466552734,,,,-332.968688965,148.592956543,-2152.757324219,-332.843536377,157.122131348,-2152.129638672,-418.328277588,106.242263794,-1892.538574219,-417.913116455,96.166473389,-1893.504150391,-283.756134033,-103.540596008,-2150.581054688,-276.071899414,-99.338226318,-2158.031982422,
9,-288.077026367,-124.784118652,-2141.548828125,-284.102416992,-117.593963623,-2140.038818359,-295.482116699,-114.139991760,-2147.922363281,-297.245178223,-106.514762878,-2151.785400391,-224.705978394,-106.172248840,-2183.095947266,,,,-332.972198486,148.602615356,-2152.757568359,-332.846405029,157.131164551,-2152.128906250,-418.330322266,106.252014160,-1892.535522461,-417.915954590,96.174537659,-1893.503662109,-282.850677490,-103.464973450,-2150.351806641,-275.123291016,-99.331649780,-2157.862548828,
10,-287.922607422,-124.422279358,-2141.512695313,-283.918182373,-117.241508484,-2139.978759766,-295.058258057,-113.892478943,-2147.789550781,-296.725128174,-106.243736267,-2151.641601563,-224.053344727,-106.303878784,-2182.666503906,,,,-332.975921631,148.613540649,-2152.760009766,-332.847534180,157.140411377,-2152.122070313,-418.334869385,106.259979248,-1892.529785156,-417.920440674,96.183319092,-1893.497192383,-282.314239502,-103.326492310,-2150.192626953,-274.531036377,-99.281486511,-2157.784912109,
11,-288.122680664,-124.014152527,-2141.563476563,-284.094970703,-116.840270996,-2140.046386719,-294.994506836,-113.617790222,-2147.771484375,-296.561279297,-105.939071655,-2151.653564453,-223.701370239,-106.381790161,-2182.226318359,,,,-332.979675293,148.623031616,-2152.761230469,-332.849060059,157.149856567,-2152.115966797,-418.341003418,106.268882751,-1892.529907227,-417.923583984,96.190376282,-1893.489868164,-282.124847412,-103.145614624,-2150.069824219,-274.254089355,-99.138458252,-2157.546630859,
12,-288.610229492,-123.592460632,-2141.619140625,-284.581298828,-116.448982239,-2140.164306641,-295.245819092,-113.325439453,-2147.864013672,-296.713287354,-105.623809814,-2151.709228516,-223.625305176,-106.394721985,-2181.799804688,,,,-332.984832764,148.630661011,-2152.749023438,-332.856445313,157.157974243,-2152.110839844,-418.348480225,106.275779724,-1892.518676758,-417.930969238,96.196449280,-1893.475585938,-282.253479004,-102.944656372,-2150.014892578,-274.273132324,-98.940574646,-2157.249267578,
13,-289.276245117,-123.230949402,-2141.760498047,-285.242767334,-116.083740234,-2140.269531250,-295.722473145,-113.068260193,-2147.937011719,-297.116455078,-105.344657898,-2151.783935547,-223.806884766,-106.331718445,-2181.428710938,,,,-332.991943359,148.635620117,-2152.733886719,-332.866973877,157.163986206,-2152.100585938,-418.357269287,106.280830383,-1892.502685547,-417.941467285,96.201217651,-1893.467041016,-282.643646240,-102.755661011,-2150.031982422,-274.593139648,-98.807479858,-2157.246093750,
