Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-324.947814941,258.658813477,-2127.323974609,-333.568969727,258.838836670,-2127.667480469,-325.042266846,244.166381836,-2129.410888672,-334.214691162,247.532348633,-2133.426513672,-253.200454712,267.153808594,-2138.900390625,,,,,,,,,,-420.879272461,34.871131897,-1885.953002930,-420.714630127,24.718338013,-1886.359863281,-306.727386475,242.521728516,-2128.825195313,-295.735717773,242.535980225,-2127.638427734,
2,-324.700866699,258.703857422,-2127.312744141,-333.305755615,258.939544678,-2127.652099609,-324.531799316,244.149856567,-2129.621582031,-333.673339844,247.468139648,-2133.731201172,-252.630874634,267.171478271,-2138.421875000,,,,,,,,,,-420.877777100,34.863502502,-1885.948974609,-420.714965820,24.711240768,-1886.356567383,-306.221710205,242.494796753,-2128.795654297,-295.241851807,242.537796021,-2127.496337891,
3,-324.112457275,258.650634766,-2127.116943359,-332.717620850,258.942504883,-2127.447753906,-323.799591064,243.916183472,-2129.616699219,-332.929199219,247.161056519,-2133.760253906,-251.943466187,267.140106201,-2137.933349609,,,,,,,,,,-420.879150391,34.858451843,-1885.942504883,-420.716644287,24.705493927,-1886.356079102,-305.510314941,242.296310425,-2128.561523438,-294.532470703,242.395858765,-2127.218505859,
4,-322.949066162,258.452941895,-2126.696533203,-331.546417236,258.740570068,-2126.880615234,-322.836303711,243.353546143,-2129.357666016,-331.926910400,246.483001709,-2133.500732422,-251.070526123,266.985900879,-2137.463134766,,,,,,,,,,-420.880371094,34.855201721,-1885.944091797,-420.717956543,24.701372147,-1886.355102539,-304.522033691,241.862335205,-2128.162109375,-293.550079346,242.049179077,-2126.822998047,
5,-321.436218262,258.063934326,-2126.017089844,-330.043762207,258.382324219,-2126.207275391,-321.546539307,242.480743408,-2128.836181641,-330.687896729,245.536453247,-2133.133789063,-249.953277588,266.636108398,-2137.038085938,,,,,,,,,,-420.880798340,34.853931427,-1885.943481445,-420.716583252,24.699253082,-1886.348632813,-303.227020264,241.183792114,-2127.680419922,-292.260650635,241.463180542,-2126.339355469,
6,-319.699768066,257.546173096,-2125.331787109,-328.335266113,257.893218994,-2125.500244141,-320.000823975,241.411636353,-2128.393554688,-329.171966553,244.342025757,-2132.639648438,-248.562576294,266.055114746,-2136.640869141,,,,,,,,,,-420.879486084,34.853416443,-1885.941528320,-420.717620850,24.698726654,-1886.349365234,-301.668029785,240.250518799,-2127.179199219,-290.696014404,240.622009277,-2125.826171875,
7,-317.774780273,256.850219727,-2124.577148438,-326.396850586,257.198394775,-2124.682373047,-318.215270996,240.035110474,-2127.956298828,-327.408233643,242.886169434,-2132.192871094,-246.923019409,265.225982666,-2136.269287109,,,,,,,,,,-420.878082275,34.855522156,-1885.941406250,-420.714935303,24.698827744,-1886.348754883,-299.879333496,239.057052612,-2126.789794922,-288.914642334,239.522598267,-2125.423828125,
8,-315.669586182,255.910812378,-2123.854736328,-324.280364990,256.232696533,-2123.800781250,-316.236022949,238.345306396,-2127.610351563,-325.474151611,241.077301025,-2131.838623047,-245.108703613,264.168060303,-2135.959472656,,,,,,,,,,-420.875427246,34.856021881,-1885.947143555,-420.710449219,24.698688507,-1886.346923828,-297.872924805,237.557968140,-2126.433349609,-286.907928467,238.126907349,-2125.069091797,
9,-313.366851807,254.632598877,-2123.050292969,-321.976989746,254.975677490,-2122.925537109,-314.025695801,236.276351929,-2127.187500000,-323.290191650,238.876998901,-2131.419921875,-243.123855591,262.891601563,-2135.594238281,,,,,,,,,,-420.872497559,34.855461121,-1885.948364258,-420.708618164,24.697828293,-1886.343383789,-295.656341553,235.740371704,-2126.024658203,-284.687286377,236.439834595,-2124.711914063,
10,-311.038208008,253.145919800,-2122.371582031,-319.619476318,253.465789795,-2122.201660156,-311.606750488,233.879714966,-2126.663330078,-320.906707764,236.356292725,-2130.932128906,-240.992935181,261.410675049,-2135.154541016,,,,,,,,,,-420.867919922,34.852951050,-1885.941772461,-420.708038330,24.696416855,-1886.343139648,-293.233093262,233.623580933,-2125.548095703,-282.275909424,234.480590820,-2124.255371094,
