Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-315.785858154,-195.374633789,-2136.396728516,-309.583312988,-190.942443848,-2138.310302734,-319.056518555,-175.301956177,-2141.099609375,-318.329498291,-182.932540894,-2141.074951172,-240.638641357,-202.517074585,-2156.658691406,-247.720199585,-206.438980103,-2152.248535156,-338.086120605,73.595230103,-2142.906005859,-338.790252686,81.738380432,-2142.645507813,-408.120483398,13.661304474,-1911.234741211,-409.482330322, 3.646971226,-1910.765869141,-288.058746338,-172.073898315,-2144.890380859,-290.845092773,-179.632446289,-2144.502441406,
2,-315.498199463,-195.030410767,-2136.238525391,-309.430297852,-190.420166016,-2138.122070313,-319.204559326,-175.074279785,-2140.977539063,-318.280151367,-182.684478760,-2140.956542969,-239.781372070,-200.167770386,-2155.811523438,-246.794738770,-204.269912720,-2151.451171875,-338.086761475,73.599555969,-2142.912597656,-338.789642334,81.742683411,-2142.640380859,-408.118103027,13.664890289,-1911.233886719,-409.480102539, 3.650402784,-1910.761230469,-288.219177246,-171.030410767,-2144.442382813,-290.877014160,-178.651901245,-2144.196289063,
3,-315.000793457,-194.533279419,-2135.890136719,-309.085205078,-189.757049561,-2137.801025391,-319.310577393,-174.748855591,-2140.863525391,-318.159057617,-182.326919556,-2140.811279297,-238.946578979,-197.724716187,-2154.876708984,-245.885955811,-202.021865845,-2150.616210938,-338.086090088,73.604667664,-2142.914794922,-338.787506104,81.745796204,-2142.631835938,-408.116973877,13.669074059,-1911.230346680,-409.478027344, 3.653838396,-1910.758056641,-288.331085205,-169.850875854,-2143.988037109,-290.847778320,-177.510375977,-2143.752929688,
4,-314.389099121,-193.911224365,-2135.409179688,-308.644439697,-188.933731079,-2137.300781250,-319.227386475,-174.264770508,-2140.774902344,-317.826843262,-181.787750244,-2140.717773438,-238.059112549,-195.210784912,-2153.910644531,-244.912200928,-199.658981323,-2149.718505859,-338.083068848,73.608848572,-2142.906738281,-338.784149170,81.749847412,-2142.626708984,-408.115631104,13.673207283,-1911.219604492,-409.477478027, 3.657603979,-1910.753051758,-288.240905762,-168.472656250,-2143.490234375,-290.636810303,-176.180221558,-2143.271972656,
5,-313.593261719,-193.086791992,-2134.710205078,-307.992401123,-187.969314575,-2136.623291016,-318.651916504,-173.435791016,-2140.520507813,-316.995269775,-180.877227783,-2140.492187500,-237.052932739,-192.644119263,-2152.997802734,-243.854507446,-197.227172852,-2148.851562500,-338.085235596,73.612113953,-2142.896484375,-338.787445068,81.753334045,-2142.626464844,-408.118988037,13.677151680,-1911.219116211,-409.480102539, 3.661168098,-1910.750488281,-287.754333496,-166.720825195,-2142.892089844,-290.049652100,-174.467712402,-2142.679443359,
6,-312.481140137,-191.930114746,-2133.697265625,-306.991973877,-186.693344116,-2135.638183594,-317.713714600,-172.124755859,-2139.809814453,-315.805236816,-179.528656006,-2139.871582031,-235.908767700,-190.002151489,-2152.048828125,-242.694656372,-194.684524536,-2147.928222656,-338.089691162,73.614120483,-2142.890869141,-338.792663574,81.755432129,-2142.618896484,-408.123596191,13.677806854,-1911.216552734,-409.484954834, 3.662456989,-1910.744384766,-286.905303955,-164.598815918,-2141.995361328,-289.120452881,-172.369903564,-2141.837646484,
7,-311.070312500,-190.381103516,-2132.479980469,-305.684448242,-185.042449951,-2134.388671875,-316.502380371,-170.386016846,-2138.666015625,-314.372619629,-177.717224121,-2138.824951172,-234.711074829,-187.274658203,-2151.048339844,-241.434860229,-192.056610107,-2147.044189453,-338.092071533,73.615386963,-2142.889160156,-338.797943115,81.758644104,-2142.621582031,-408.126403809,13.677913666,-1911.210571289,-409.489471436, 3.663722992,-1910.743652344,-285.809875488,-162.227401733,-2140.907226563,-287.955566406,-170.002166748,-2140.659423828,
8,-309.531280518,-188.505035400,-2131.199707031,-304.245697021,-183.135467529,-2133.188964844,-315.178161621,-168.200286865,-2137.487548828,-312.932769775,-175.472869873,-2137.746093750,-233.384674072,-184.495681763,-2150.081298828,-240.069122314,-189.339752197,-2146.061035156,-338.095520020,73.615859985,-2142.892333984,-338.797393799,81.757507324,-2142.614746094,-408.128173828,13.679738045,-1911.211914063,-409.491516113, 3.664589882,-1910.746704102,-284.559295654,-159.631027222,-2139.695800781,-286.694396973,-167.395202637,-2139.443603516,
9,-308.009765625,-186.322601318,-2130.019775391,-302.759002686,-180.895004272,-2131.981201172,-313.841308594,-165.493957520,-2136.382812500,-311.557067871,-172.769454956,-2136.712158203,-232.015090942,-181.612106323,-2149.055908203,-238.641677856,-186.493484497,-2144.971923828,-338.093597412,73.614952087,-2142.892822266,-338.795867920,81.756561279,-2142.621826172,-408.126647949,13.678028107,-1911.216064453,-409.489410400, 3.663045406,-1910.749145508,-283.235443115,-156.809600830,-2138.489501953,-285.393646240,-164.562698364,-2138.241699219,
10,-306.535644531,-183.807739258,-2129.040039063,-301.344726563,-178.303543091,-2130.903076172,-312.524780273,-162.440338135,-2135.447265625,-310.222137451,-169.689239502,-2135.771728516,-230.624267578,-178.611968994,-2147.930419922,-237.252136230,-183.516815186,-2143.852539063,-338.089813232,73.614288330,-2142.895751953,-338.792388916,81.756645203,-2142.629394531,-408.122253418,13.676667213,-1911.222045898,-409.484069824, 3.661268234,-1910.754394531,-281.866760254,-153.778167725,-2137.438964844,-284.073974609,-161.512969971,-2137.130615234,
11,-305.246398926,-180.924224854,-2128.224121094,-300.030670166,-175.401062012,-2129.972900391,-311.164001465,-158.981887817,-2134.486328125,-308.902038574,-166.233932495,-2134.857177734,-229.253936768,-175.512008667,-2146.747314453,-235.894714355,-180.427047729,-2142.751708984,-338.084289551,73.613998413,-2142.902099609,-338.786956787,81.755043030,-2142.636230469,-408.116851807,13.676881790,-1911.225952148,-409.481414795, 3.661081791,-1910.760742188,-280.449066162,-150.504501343,-2136.383789063,-282.735534668,-158.210189819,-2136.019287109,
12,-304.085937500,-177.703140259,-2127.415039063,-298.811737061,-172.197341919,-2129.254150391,-309.810485840,-155.125503540,-2133.630126953,-307.616790771,-162.406936646,-2134.010253906,-227.933288574,-172.335220337,-2145.544189453,-234.603729248,-177.248458862,-2141.584716797,-338.083923340,73.615058899,-2142.903808594,-338.787017822,81.756378174,-2142.640136719,-408.116851807,13.678645134,-1911.231811523,-409.478515625, 3.661329746,-1910.761718750,-278.995788574,-146.967071533,-2135.321533203,-281.392456055,-154.670318604,-2135.069091797,
