Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-315.101776123,-199.220321655,-2140.301269531,-307.863769531,-197.096893311,-2142.260498047,-312.908538818,-179.929962158,-2143.446777344,-313.657531738,-187.413635254,-2142.834472656,-246.362594604,-227.952514648,-2164.427001953,-253.628219604,-229.954589844,-2158.904785156,-338.157440186,73.889244080,-2142.999755859,-338.866607666,81.994956970,-2142.798339844,-408.302917480,13.816581726,-1911.120727539,-409.657867432, 3.795313358,-1910.656250000,-282.462493896,-184.678222656,-2150.565673828,-287.285980225,-190.901840210,-2150.200683594,
2,-314.841247559,-199.153915405,-2140.321044922,-307.635650635,-197.023864746,-2142.352539063,-312.670867920,-179.888244629,-2143.540527344,-313.455291748,-187.368209839,-2142.927246094,-246.149841309,-227.889007568,-2164.698486328,-253.390411377,-229.897903442,-2159.142089844,-338.157897949,73.889831543,-2142.998046875,-338.868530273,81.996261597,-2142.794677734,-408.305786133,13.818153381,-1911.120727539,-409.657196045, 3.796532631,-1910.650390625,-282.238433838,-184.627548218,-2150.743652344,-286.963928223,-190.720901489,-2149.805419922,
3,-314.597045898,-199.100845337,-2140.340087891,-307.413970947,-196.949981689,-2142.446533203,-312.449432373,-179.843948364,-2143.618408203,-313.256530762,-187.320068359,-2143.010253906,-245.950332642,-227.813354492,-2164.982666016,-253.167236328,-229.827209473,-2159.390625000,-338.156372070,73.892127991,-2142.997802734,-338.866516113,81.998771667,-2142.795410156,-408.305908203,13.820766449,-1911.125122070,-409.655212402, 3.798406839,-1910.644165039,-282.033294678,-184.573303223,-2150.920898438,-286.682647705,-190.602752686,-2149.654785156,
4,-314.309814453,-199.039321899,-2140.361328125,-307.151763916,-196.873092651,-2142.508300781,-312.183990479,-179.788162231,-2143.678466797,-313.005401611,-187.265029907,-2143.058593750,-245.740295410,-227.748428345,-2165.256347656,-252.930358887,-229.761840820,-2159.621093750,-338.154693604,73.893714905,-2143.001953125,-338.863708496,82.002052307,-2142.795654297,-408.304199219,13.822565079,-1911.122802734,-409.652740479, 3.801358223,-1910.641967773,-281.790588379,-184.513900757,-2151.081787109,-286.398773193,-190.518234253,-2149.672851563,
5,-313.953674316,-198.959381104,-2140.353515625,-306.806304932,-196.791351318,-2142.520507813,-311.829833984,-179.716476440,-2143.680908203,-312.660675049,-187.191741943,-2143.073974609,-245.494995117,-227.712020874,-2165.509277344,-252.655441284,-229.719100952,-2159.831054688,-338.153106689,73.895660400,-2143.000488281,-338.862426758,82.004142761,-2142.800048828,-408.304290771,13.825319290,-1911.120849609,-409.651519775, 3.803451061,-1910.640747070,-281.465728760,-184.457199097,-2151.208496094,-286.051818848,-190.442687988,-2149.702392578,
6,-313.515350342,-198.874710083,-2140.299804688,-306.381469727,-196.709411621,-2142.504394531,-311.381927490,-179.642227173,-2143.662597656,-312.218475342,-187.109024048,-2143.043212891,-245.187484741,-227.701797485,-2165.737548828,-252.335678101,-229.700561523,-2160.031005859,-338.152801514,73.896545410,-2143.005126953,-338.862609863,82.006263733,-2142.801269531,-408.303283691,13.827870369,-1911.119262695,-409.652099609, 3.805471420,-1910.640991211,-281.046783447,-184.401733398,-2151.295410156,-285.633239746,-190.372314453,-2149.702880859,
7,-313.019470215,-198.785842896,-2140.231201172,-305.883239746,-196.618713379,-2142.459472656,-310.868469238,-179.553543091,-2143.621826172,-311.724182129,-187.019454956,-2143.004394531,-244.850631714,-227.696762085,-2165.998779297,-251.984985352,-229.684204102,-2160.239990234,-338.146392822,73.898246765,-2143.006835938,-338.856719971,82.007888794,-2142.799316406,-408.297332764,13.828067780,-1911.110229492,-409.649047852, 3.807067156,-1910.642211914,-280.574829102,-184.343017578,-2151.378906250,-285.169464111,-190.303039551,-2149.727783203,
8,-312.505432129,-198.695816040,-2140.192626953,-305.370819092,-196.531616211,-2142.463867188,-310.354309082,-179.461425781,-2143.585937500,-311.213012695,-186.922576904,-2142.959472656,-244.504852295,-227.679595947,-2166.260253906,-251.623825073,-229.661636353,-2160.453369141,-338.140869141,73.899864197,-2143.012451172,-338.852050781,82.008682251,-2142.807861328,-408.293029785,13.830319405,-1911.108642578,-409.643951416, 3.808478355,-1910.643676758,-280.100646973,-184.276275635,-2151.482177734,-284.701080322,-190.236297607,-2149.810546875,
9,-312.013702393,-198.616500854,-2140.168457031,-304.898254395,-196.447311401,-2142.474853516,-309.876892090,-179.375610352,-2143.579833984,-310.736358643,-186.834655762,-2142.940429688,-244.181472778,-227.656402588,-2166.533691406,-251.271438599,-229.626480103,-2160.679687500,-338.135528564,73.902091980,-2142.999511719,-338.849151611,82.011459351,-2142.810546875,-408.287902832,13.833704948,-1911.105957031,-409.641235352, 3.809899569,-1910.642700195,-279.662445068,-184.204101563,-2151.612304688,-284.250457764,-190.163116455,-2149.897216797,
10,-311.568420410,-198.541442871,-2140.179687500,-304.462249756,-196.376785278,-2142.505859375,-309.428039551,-179.295013428,-2143.592041016,-310.299133301,-186.752349854,-2142.938964844,-243.879257202,-227.622039795,-2166.795898438,-250.933609009,-229.582260132,-2160.881103516,-338.128143311,73.902252197,-2142.987792969,-338.843750000,82.011230469,-2142.808837891,-408.283111572,13.836399078,-1911.103515625,-409.634582520, 3.811331749,-1910.637695313,-279.263092041,-184.131851196,-2151.761474609,-283.815307617,-190.074539185,-2149.952880859,
