Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-305.879669189,327.211578369,-2148.161865234,-311.570861816,331.891143799,-2145.051269531,-309.595855713,314.330322266,-2146.520019531,-311.747100830,307.042205811,-2150.435058594,-248.157379150,364.132476807,-2168.601318359,-242.810119629,364.685882568,-2173.472167969,-325.663085938,57.989013672,-2170.503173828,-325.908050537,66.055580139,-2169.842529297,-404.619262695,113.367294312,-1922.937133789,-406.331756592,103.440788269,-1923.701660156,-285.846191406,322.448211670,-2155.873535156,-284.027954102,316.523559570,-2160.853271484,
2,-305.616668701,327.143493652,-2148.022216797,-311.236175537,331.851348877,-2144.808837891,-309.118621826,313.304687500,-2146.628173828,-311.112945557,305.976043701,-2150.478027344,-247.773666382,363.856506348,-2168.566650391,-242.440124512,364.391754150,-2173.395507813,-325.662017822,57.977809906,-2170.500244141,-325.904693604,66.046325684,-2169.830322266,-404.614288330,113.356758118,-1922.936645508,-406.328491211,103.430221558,-1923.705688477,-285.448577881,321.867523193,-2155.897705078,-283.532379150,316.000518799,-2160.892333984,
3,-305.191192627,327.089904785,-2147.454345703,-310.762298584,331.828887939,-2144.216552734,-308.424041748,311.973968506,-2146.809814453,-310.314422607,304.680175781,-2150.787353516,-247.326095581,363.503906250,-2168.449218750,-242.009628296,364.043334961,-2173.308349609,-325.664855957,57.968925476,-2170.503906250,-325.907073975,66.037658691,-2169.833984375,-404.613281250,113.347106934,-1922.943237305,-406.327178955,103.418579102,-1923.706176758,-284.865997314,321.051055908,-2155.920410156,-282.860290527,315.259246826,-2160.963378906,
4,-304.555541992,327.032470703,-2146.644287109,-310.097656250,331.795684814,-2143.405761719,-307.515991211,310.547241211,-2146.871337891,-309.374267578,303.269409180,-2150.884765625,-246.778076172,363.064392090,-2168.325683594,-241.479812622,363.619720459,-2173.246093750,-325.666229248,57.960983276,-2170.504638672,-325.910614014,66.029525757,-2169.832763672,-404.613403320,113.339149475,-1922.942871094,-406.327026367,103.410591125,-1923.710083008,-284.110168457,320.090423584,-2155.938964844,-282.039764404,314.377990723,-2161.069824219,
5,-303.766693115,326.955291748,-2145.743164063,-309.297332764,331.754455566,-2142.474609375,-306.503875732,309.160369873,-2146.940917969,-308.243713379,301.911560059,-2151.015136719,-246.085433960,362.563446045,-2168.114990234,-240.794036865,363.107757568,-2173.133300781,-325.663116455,57.956615448,-2170.509033203,-325.907714844,66.024482727,-2169.834716797,-404.610321045,113.332550049,-1922.942993164,-406.323089600,103.405632019,-1923.709960938,-283.212249756,319.081604004,-2155.909667969,-281.100982666,313.456054688,-2161.127441406,
6,-302.881469727,326.864013672,-2144.709716797,-308.410186768,331.698059082,-2141.460449219,-305.394439697,307.801727295,-2146.896972656,-307.010711670,300.541442871,-2151.049316406,-245.220352173,361.985412598,-2167.773681641,-239.957031250,362.530731201,-2172.895996094,-325.658905029,57.953243256,-2170.511962891,-325.902191162,66.022804260,-2169.842285156,-404.604522705,113.329788208,-1922.946533203,-406.317810059,103.402275085,-1923.712036133,-282.195709229,318.039367676,-2155.830322266,-280.036254883,312.485046387,-2161.027587891,
7,-301.978454590,326.724578857,-2143.644287109,-307.463256836,331.609222412,-2140.426025391,-304.151885986,306.431427002,-2146.903564453,-305.778839111,299.271697998,-2151.271484375,-244.202362061,361.348175049,-2167.429199219,-238.992630005,361.876373291,-2172.513916016,-325.655670166,57.950069427,-2170.515869141,-325.899078369,66.021369934,-2169.844970703,-404.598083496,113.328094482,-1922.946899414,-406.315887451,103.401107788,-1923.716796875,-281.035644531,316.947418213,-2155.713867188,-278.829650879,311.475555420,-2160.987060547,
8,-301.026794434,326.491912842,-2142.663574219,-306.443023682,331.413024902,-2139.442871094,-302.747711182,304.996276855,-2146.940917969,-304.285705566,297.800781250,-2151.201171875,-243.068481445,360.656372070,-2167.048583984,-237.840576172,361.172851563,-2172.099121094,-325.653778076,57.949031830,-2170.513671875,-325.896514893,66.019432068,-2169.845703125,-404.596740723,113.325553894,-1922.946533203,-406.314086914,103.398406982,-1923.714599609,-279.721252441,315.767547607,-2155.602050781,-277.469696045,310.368835449,-2160.979736328,
9,-299.926361084,326.122894287,-2141.774902344,-305.345153809,331.069610596,-2138.557128906,-301.223236084,303.463378906,-2146.981201172,-302.671264648,296.352355957,-2151.445800781,-241.835159302,359.887756348,-2166.542480469,-236.602325439,360.432525635,-2171.602294922,-325.652343750,57.947616577,-2170.512695313,-325.893615723,66.015953064,-2169.836669922,-404.595550537,113.323501587,-1922.943115234,-406.311157227,103.395469666,-1923.709594727,-278.250549316,314.495239258,-2155.503662109,-275.955352783,309.146331787,-2160.895019531,
10,-298.790435791,325.594146729,-2140.927001953,-304.192657471,330.567352295,-2137.743896484,-299.568511963,301.843811035,-2146.999023438,-300.930480957,294.748626709,-2151.483154297,-240.491210938,359.023895264,-2165.956298828,-235.248016357,359.594726563,-2170.981445313,-325.655029297,57.944770813,-2170.514404297,-325.897644043,66.013420105,-2169.838867188,-404.597930908,113.318199158,-1922.936035156,-406.314208984,103.391868591,-1923.709960938,-276.638336182,313.119842529,-2155.379638672,-274.277740479,307.842620850,-2160.798583984,
