Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-307.000793457,324.290222168,-2142.735107422,-312.444030762,329.949523926,-2141.547363281,-302.648193359,304.987579346,-2146.615722656,-305.654449463,297.725463867,-2149.763183594,-239.154006958,349.301788330,-2160.073486328,-233.155822754,349.140441895,-2164.196533203,-325.633789063,57.913959503,-2170.486328125,-325.875030518,65.986656189,-2169.813232422,-404.677154541,113.304756165,-1922.920532227,-406.401672363,103.378875732,-1923.705444336,-276.870330811,307.781646729,-2151.707031250,-275.206207275,300.597778320,-2156.144775391,
2,-304.970672607,322.817626953,-2141.653564453,-310.370880127,328.464202881,-2140.368896484,-301.317504883,302.983245850,-2146.354980469,-304.368377686,295.756652832,-2149.574951172,-237.548767090,347.289367676,-2159.729003906,-231.558273315,347.076934814,-2163.945556641,-325.637298584,57.914665222,-2170.486816406,-325.878875732,65.986862183,-2169.814697266,-404.681854248,113.304763794,-1922.921386719,-406.405059814,103.379020691,-1923.710205078,-275.545104980,305.774963379,-2151.468261719,-273.876281738,298.627655029,-2155.970703125,
3,-302.489013672,320.977478027,-2140.472900391,-307.942138672,326.616607666,-2139.163085938,-299.803985596,300.852722168,-2146.021972656,-302.822998047,293.642883301,-2149.221435547,-235.685897827,345.099395752,-2159.495605469,-229.765426636,344.829589844,-2163.734130859,-325.643676758,57.913917542,-2170.482910156,-325.881927490,65.986213684,-2169.809082031,-404.685241699,113.303619385,-1922.917236328,-406.409149170,103.378837585,-1923.703613281,-274.051910400,303.634918213,-2151.229736328,-272.378326416,296.530303955,-2155.836669922,
4,-299.815704346,318.832519531,-2139.408203125,-305.229095459,324.449340820,-2137.957031250,-298.047546387,298.594848633,-2145.716552734,-301.126800537,291.419616699,-2148.939941406,-233.675704956,342.777526855,-2159.342529297,-227.813903809,342.470184326,-2163.677246094,-325.645080566,57.913581848,-2170.485107422,-325.883178711,65.985954285,-2169.805419922,-404.685760498,113.303565979,-1922.910156250,-406.411010742,103.380187988,-1923.696777344,-272.307342529,301.322875977,-2151.039306641,-270.663208008,294.248016357,-2155.656738281,
5,-296.990447998,316.378692627,-2138.540039063,-302.413543701,321.984558105,-2137.017578125,-296.071868896,296.070648193,-2145.442382813,-299.217987061,288.925598145,-2148.771972656,-231.561187744,340.308746338,-2159.198486328,-225.730407715,339.979003906,-2163.617675781,-325.645446777,57.911483765,-2170.484375000,-325.887512207,65.985870361,-2169.801269531,-404.685607910,113.304039001,-1922.905883789,-406.409332275,103.380386353,-1923.691162109,-270.370086670,298.801177979,-2150.819091797,-268.720916748,291.760955811,-2155.537109375,
6,-294.103149414,313.661590576,-2137.883544922,-299.540466309,319.205169678,-2136.187255859,-293.932861328,293.180114746,-2145.180175781,-297.096221924,286.072448730,-2148.544433594,-229.407775879,337.716766357,-2159.056396484,-223.599578857,337.368225098,-2163.428466797,-325.650634766,57.907463074,-2170.484619141,-325.889923096,65.985565186,-2169.794677734,-404.688323975,113.304199219,-1922.902954102,-406.410552979,103.379486084,-1923.687866211,-268.286651611,296.040557861,-2150.662109375,-266.605957031,289.044006348,-2155.423095703,
7,-291.278228760,310.683868408,-2137.355224609,-296.754425049,316.167785645,-2135.627197266,-291.724517822,289.997283936,-2145.066894531,-294.833251953,282.869873047,-2148.441162109,-227.247406006,334.967895508,-2158.717041016,-221.476562500,334.612274170,-2163.227539063,-325.653228760,57.903396606,-2170.487060547,-325.890228271,65.983207703,-2169.791259766,-404.689941406,113.304100037,-1922.902221680,-406.410186768,103.378044128,-1923.677734375,-266.104675293,293.036193848,-2150.544189453,-264.363555908,286.082733154,-2155.328125000,
8,-288.593048096,307.509216309,-2137.095458984,-294.121246338,312.927734375,-2135.338623047,-289.463989258,286.572387695,-2145.078125000,-292.547698975,279.447143555,-2148.471923828,-225.109024048,332.103607178,-2158.437988281,-219.359024048,331.763824463,-2162.924560547,-325.654144287,57.902652740,-2170.499755859,-325.889160156,65.981918335,-2169.789306641,-404.686126709,113.304412842,-1922.898071289,-406.409240723,103.376190186,-1923.673828125,-263.869934082,289.826568604,-2150.506103516,-262.041992188,282.916809082,-2155.272705078,
9,-286.143157959,304.157104492,-2136.966796875,-291.732879639,309.516387939,-2135.152832031,-287.192626953,282.947967529,-2145.104248047,-290.186737061,275.812286377,-2148.550537109,-223.045257568,329.119415283,-2158.038818359,-217.289245605,328.808044434,-2162.485839844,-325.652069092,57.902530670,-2170.507812500,-325.886810303,65.982048035,-2169.785888672,-404.684112549,113.301994324,-1922.900146484,-406.406158447,103.373733521,-1923.672241211,-261.621093750,286.454864502,-2150.409912109,-259.691711426,279.594848633,-2155.225585938,
10,-284.012573242,300.668060303,-2136.981201172,-289.641265869,305.985412598,-2135.198242188,-284.977996826,279.203216553,-2145.239746094,-287.868743896,272.052062988,-2148.725585938,-221.069046021,326.023345947,-2157.458251953,-215.272140503,325.744323730,-2161.915771484,-325.656921387,57.901424408,-2170.520507813,-325.888702393,65.980438232,-2169.794189453,-404.684753418,113.300849915,-1922.901611328,-406.406738281,103.372779846,-1923.672241211,-259.387451172,282.948303223,-2150.280273438,-257.353057861,276.132598877,-2155.107421875,
