Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-314.835418701,-195.158554077,-2137.324462891,-308.759216309,-190.575027466,-2139.244873047,-317.240234375,-174.566360474,-2144.476806641,-316.367095947,-182.179931641,-2144.094970703,-240.192367554,-201.817031860,-2162.240722656,-247.153594971,-205.453292847,-2157.368896484,-338.134307861,73.588577271,-2142.951904297,-338.832977295,81.738937378,-2142.664550781,-408.232757568,13.580513954,-1911.206542969,-409.607055664, 3.564113855,-1910.739379883,-286.941345215,-170.520553589,-2150.581787109,-288.882659912,-177.755630493,-2147.703613281,
2,-314.590820313,-194.882888794,-2137.114501953,-308.623229980,-190.151138306,-2139.018310547,-317.383148193,-174.350952148,-2144.389648438,-316.390808105,-181.948638916,-2143.994873047,-239.507843018,-200.091384888,-2161.344238281,-246.425491333,-203.837463379,-2156.493408203,-338.133972168,73.593391418,-2142.942626953,-338.833190918,81.743667603,-2142.662597656,-408.234924316,13.584863663,-1911.202514648,-409.606964111, 3.570031166,-1910.734497070,-287.084655762,-169.746582031,-2150.156982422,-288.935028076,-177.026458740,-2147.395996094,
3,-314.191955566,-194.507904053,-2136.788330078,-308.351074219,-189.641250610,-2138.694091797,-317.474212646,-174.053085327,-2144.295654297,-316.312133789,-181.611267090,-2143.771484375,-238.775863647,-198.290771484,-2160.183837891,-245.656585693,-202.188720703,-2155.543457031,-338.136993408,73.599922180,-2142.943115234,-338.834228516,81.746925354,-2142.661865234,-408.236083984,13.590701103,-1911.197265625,-409.608032227, 3.575180292,-1910.729614258,-287.166290283,-168.904617310,-2149.695800781,-288.967407227,-176.257064819,-2147.231689453,
4,-313.707885742,-194.083908081,-2136.392333984,-307.972045898,-189.075805664,-2138.235107422,-317.510375977,-173.725967407,-2144.178466797,-316.169860840,-181.241195679,-2143.545410156,-238.019699097,-196.503143311,-2159.129882813,-244.857955933,-200.522048950,-2154.513671875,-338.141326904,73.603858948,-2142.943603516,-338.836486816,81.751380920,-2142.658203125,-408.238098145,13.594097137,-1911.196044922,-409.610229492, 3.579193830,-1910.727172852,-287.181671143,-168.005325317,-2149.176025391,-288.962432861,-175.439453125,-2147.092773438,
5,-313.133911133,-193.597961426,-2135.869873047,-307.467132568,-188.460037231,-2137.640869141,-317.395172119,-173.287734985,-2144.060302734,-315.920928955,-180.775329590,-2143.395507813,-237.166000366,-194.704788208,-2157.925292969,-243.984756470,-198.835311890,-2153.294921875,-338.137786865,73.604576111,-2142.942382813,-338.834686279,81.753410339,-2142.651367188,-408.238464355,13.595549583,-1911.200439453,-409.608154297, 3.581741810,-1910.728027344,-287.018554688,-167.040527344,-2148.576904297,-288.753875732,-174.488449097,-2146.567626953,
6,-312.304931641,-192.860290527,-2135.207519531,-306.677215576,-187.652252197,-2136.918212891,-316.785064697,-172.540176392,-2143.630859375,-315.170166016,-179.983993530,-2142.907470703,-236.148117065,-192.943862915,-2156.646972656,-242.976226807,-197.150497437,-2152.097412109,-338.131561279,73.604347229,-2142.939208984,-338.830230713,81.752487183,-2142.655273438,-408.233856201,13.595409393,-1911.199218750,-409.604583740, 3.580636263,-1910.726196289,-286.438659668,-165.803009033,-2147.791992188,-288.117919922,-173.243499756,-2145.680664063,
7,-311.129913330,-191.866470337,-2134.332275391,-305.568298340,-186.609024048,-2136.012939453,-315.763244629,-171.443969727,-2142.658203125,-314.069610596,-178.885177612,-2142.079833984,-235.002624512,-191.166870117,-2155.349609375,-241.790893555,-195.422882080,-2150.811523438,-338.126556396,73.601570129,-2142.944335938,-338.823547363,81.749145508,-2142.655273438,-408.228210449,13.593356133,-1911.199829102,-409.600799561, 3.576419115,-1910.728759766,-285.471008301,-164.295806885,-2146.706054688,-287.103179932,-171.755676270,-2144.525634766,
8,-309.772277832,-190.647079468,-2133.262695313,-304.229370117,-185.343688965,-2134.829833984,-314.486328125,-170.116088867,-2141.441894531,-312.730072021,-177.520477295,-2140.914794922,-233.674697876,-189.325820923,-2154.059082031,-240.476318359,-193.626556396,-2149.565673828,-338.126129150,73.599052429,-2142.948242188,-338.824554443,81.746810913,-2142.656005859,-408.228698730,13.589477539,-1911.204223633,-409.601104736, 3.573935270,-1910.730468750,-284.270904541,-162.614074707,-2145.459716797,-285.844177246,-170.077743530,-2143.170410156,
9,-308.393890381,-189.275863647,-2132.032470703,-302.861419678,-183.978210449,-2133.616699219,-313.097229004,-168.621047974,-2140.206787109,-311.212127686,-176.021926880,-2139.789062500,-232.294952393,-187.372741699,-2152.794433594,-239.069458008,-191.720565796,-2148.361816406,-338.127288818,73.597015381,-2142.954589844,-338.824462891,81.744758606,-2142.661132813,-408.226928711,13.586931229,-1911.203979492,-409.601318359, 3.571640730,-1910.732910156,-282.910797119,-160.748977661,-2144.153808594,-284.455444336,-168.209777832,-2141.818847656,
10,-307.012542725,-187.821441650,-2130.942871094,-301.537139893,-182.455230713,-2132.344726563,-311.630584717,-166.950012207,-2139.085937500,-309.630889893,-174.318237305,-2138.672119141,-230.853286743,-185.321807861,-2151.489257813,-237.654190063,-189.695236206,-2147.137207031,-338.124633789,73.596305847,-2142.950683594,-338.824371338,81.744201660,-2142.665771484,-408.225982666,13.586322784,-1911.202636719,-409.598022461, 3.570558786,-1910.732910156,-281.490142822,-158.712677002,-2142.880126953,-283.007049561,-166.146743774,-2140.395996094,
