Number of frames: 500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z
1,-313.053131104,-195.104309082,-2137.063720703,-307.150390625,-190.912887573,-2140.014892578,-316.109710693,-174.653274536,-2142.848388672,-316.599151611,-182.336914063,-2142.799560547,-243.734436035,-209.449798584,-2170.541992188,-250.238067627,-212.777328491,-2164.778564453,-338.115966797,73.566589355,-2142.949218750,-338.814605713,81.717521667,-2142.666015625,-408.245178223,13.570370674,-1911.179443359,-409.617095947, 3.554281950,-1910.702270508,-286.565277100,-175.959991455,-2152.243896484,-289.627014160,-183.264770508,-2151.493652344,
2,-312.599365234,-194.893432617,-2136.915039063,-306.800476074,-190.591781616,-2139.970947266,-316.112213135,-174.510650635,-2142.770507813,-316.464569092,-182.201217651,-2142.717773438,-243.043701172,-208.194488525,-2170.276123047,-249.506866455,-211.641403198,-2164.583496094,-338.112060547,73.571044922,-2142.946533203,-338.811309814,81.722831726,-2142.663085938,-408.243225098,13.573592186,-1911.180053711,-409.613677979, 3.558053255,-1910.705566406,-286.468231201,-175.352798462,-2152.066162109,-289.464935303,-182.691452026,-2151.353271484,
3,-312.061614990,-194.658599854,-2136.715332031,-306.377410889,-190.258071899,-2139.823486328,-316.097534180,-174.357803345,-2142.652343750,-316.303497314,-182.056274414,-2142.607421875,-242.269241333,-206.888504028,-2169.854248047,-248.737487793,-210.484085083,-2164.279541016,-338.111206055,73.574302673,-2142.948730469,-338.809906006,81.726173401,-2142.664062500,-408.239593506,13.576577187,-1911.176269531,-409.611297607, 3.561451435,-1910.702392578,-286.329742432,-174.704757690,-2151.820312500,-289.283294678,-182.078094482,-2151.153564453,
4,-311.402679443,-194.393569946,-2136.477539063,-305.848358154,-189.898803711,-2139.589843750,-316.030822754,-174.205856323,-2142.480224609,-316.048126221,-181.904754639,-2142.470214844,-241.480972290,-205.545974731,-2169.456787109,-247.913101196,-209.249359131,-2163.792724609,-338.111267090,73.577148438,-2142.951416016,-338.810577393,81.727722168,-2142.663574219,-408.238006592,13.578222275,-1911.176025391,-409.610382080, 3.563140869,-1910.704345703,-286.109405518,-173.937149048,-2151.488281250,-289.027374268,-181.319198608,-2150.814453125,
5,-310.631378174,-194.066406250,-2136.070068359,-305.157836914,-189.482727051,-2139.207275391,-315.864105225,-174.001312256,-2142.319091797,-315.634826660,-181.680969238,-2142.308837891,-240.630279541,-204.109451294,-2168.803955078,-247.031906128,-207.914871216,-2163.239501953,-338.111755371,73.578987122,-2142.948486328,-338.810485840,81.729408264,-2142.658935547,-408.238555908,13.580205917,-1911.173461914,-409.612121582, 3.565186739,-1910.707641602,-285.782897949,-173.012786865,-2151.103271484,-288.675628662,-180.399032593,-2150.472167969,
6,-309.791778564,-193.677215576,-2135.605468750,-304.360107422,-188.993392944,-2138.661132813,-315.644104004,-173.603286743,-2142.385742188,-315.177062988,-181.266662598,-2142.478515625,-239.681427002,-202.593170166,-2168.132324219,-246.062332153,-206.501495361,-2162.677001953,-338.118225098,73.580833435,-2142.945556641,-338.817932129,81.732185364,-2142.658691406,-408.244018555,13.583365440,-1911.173217773,-409.617584229, 3.565971375,-1910.708984375,-285.269195557,-171.891830444,-2150.730468750,-288.191497803,-179.298294067,-2150.224853516,
7,-308.971191406,-193.182617188,-2135.166503906,-303.564941406,-188.398956299,-2138.114501953,-314.882019043,-172.345062256,-2142.675292969,-314.276611328,-179.981185913,-2142.714843750,-238.518524170,-200.990371704,-2167.483642578,-244.940994263,-204.926910400,-2162.127929688,-338.122131348,73.583320618,-2142.948486328,-338.819427490,81.733703613,-2142.659912109,-408.247375488,13.585576057,-1911.176269531,-409.619689941, 3.568331480,-1910.710937500,-284.342742920,-170.268325806,-2150.538330078,-287.327209473,-177.711257935,-2150.137207031,
8,-308.030975342,-192.456115723,-2134.746582031,-302.708526611,-187.603378296,-2137.710937500,-313.639739990,-170.381744385,-2142.560546875,-313.007720947,-178.018005371,-2142.680419922,-237.190551758,-199.266159058,-2166.956298828,-243.638687134,-203.192626953,-2161.571777344,-338.117675781,73.585327148,-2142.951171875,-338.814178467,81.735267639,-2142.656982422,-408.243438721,13.587202072,-1911.176025391,-409.615478516, 3.570942879,-1910.706787109,-283.000000000,-168.270263672,-2150.247070313,-286.056427002,-175.712890625,-2149.993652344,
9,-306.943481445,-191.498611450,-2134.388183594,-301.688476563,-186.570434570,-2137.354980469,-312.141845703,-168.354171753,-2142.193359375,-311.461456299,-175.999404907,-2142.299316406,-235.747116089,-197.386077881,-2166.242675781,-242.201766968,-201.374038696,-2160.930664063,-338.109283447,73.587654114,-2142.950683594,-338.807373047,81.737548828,-2142.658203125,-408.237121582,13.587791443,-1911.177368164,-409.608581543, 3.572532654,-1910.704345703,-281.448455811,-166.185577393,-2149.761718750,-284.571441650,-173.587249756,-2149.514404297,
10,-305.760009766,-190.282028198,-2134.003906250,-300.465209961,-185.295776367,-2136.853759766,-310.570861816,-166.256790161,-2141.766357422,-309.880920410,-173.884567261,-2141.884033203,-234.218688965,-195.443130493,-2165.606201172,-240.670272827,-199.427093506,-2160.250000000,-338.104095459,73.590927124,-2142.943359375,-338.803741455,81.740432739,-2142.649902344,-408.232940674,13.591045380,-1911.171875000,-409.606689453, 3.574774742,-1910.702758789,-279.831787109,-163.994979858,-2149.186523438,-283.005859375,-171.379791260,-2148.922363281,
11,-304.458984375,-188.864349365,-2133.472900391,-299.165130615,-183.858886719,-2136.328613281,-308.981689453,-163.862487793,-2141.371582031,-308.297973633,-171.491592407,-2141.559326172,-232.658859253,-193.368652344,-2164.758300781,-239.132949829,-197.348770142,-2159.445068359,-338.106872559,73.592987061,-2142.947021484,-338.804138184,81.740280151,-2142.648437500,-408.234436035,13.591944695,-1911.174682617,-409.606811523, 3.575046301,-1910.699340820,-278.192047119,-161.656829834,-2148.647705078,-281.417449951,-169.006256104,-2148.328125000,
12,-303.094146729,-187.332260132,-2133.009521484,-297.852294922,-182.252548218,-2135.744628906,-307.361389160,-161.223068237,-2141.089111328,-306.718017578,-168.845718384,-2141.239990234,-231.069290161,-191.192031860,-2163.853759766,-237.574462891,-195.164596558,-2158.610595703,-338.106414795,73.592208862,-2142.947265625,-338.804107666,81.742797852,-2142.655517578,-408.236877441,13.593559265,-1911.175537109,-409.607849121, 3.576107025,-1910.697509766,-276.500305176,-159.143417358,-2148.063232422,-279.780487061,-166.455581665,-2147.676269531,
13,-301.751495361,-185.561447144,-2132.284912109,-296.538818359,-180.468597412,-2135.087158203,-305.689117432,-158.399948120,-2140.573242188,-305.089324951,-166.029220581,-2140.776367188,-229.473968506,-188.945022583,-2162.888183594,-236.021484375,-192.905746460,-2157.694091797,-338.109283447,73.592613220,-2142.948730469,-338.808685303,81.743347168,-2142.660156250,-408.238250732,13.594433784,-1911.172241211,-409.612060547, 3.577195883,-1910.700439453,-274.747955322,-156.509674072,-2147.358398438,-278.109985352,-163.766479492,-2146.872802734,
14,-300.516174316,-183.637054443,-2131.841064453,-295.275970459,-178.470245361,-2134.497558594,-303.993530273,-155.481338501,-2140.005859375,-303.445617676,-163.128295898,-2140.248779297,-227.904251099,-186.605529785,-2161.869384766,-234.487823486,-190.560287476,-2156.696289063,-338.113525391,73.593231201,-2142.942382813,-338.813964844,81.743339539,-2142.656982422,-408.241760254,13.594070435,-1911.171142578,-409.614410400, 3.577804089,-1910.704956055,-273.007446289,-153.822860718,-2146.589111328,-276.454742432,-161.018417358,-2145.978759766,
