"translation","V1","V2","TimeSec","TimeAbsolute"
"0","8034",622286.5,622.2865,0
"0","7",622265,622.265,0
"trial finished okay","80",622266,622.266,0
"experimenter confirmed","90",440046.1,440.0461,0
"0","9211",626751.1,626.7511,0
"0","20",626752.1,626.7521,0
"0","40",639732.4,639.7324,0
"move epoch: 3cm cube","63",640465.5,640.4655,0
"0","8035",640465.5,640.4655,0
"0","7",640453,640.453,0
"trial finished okay","80",640454,640.454,0
"experimenter confirmed","90",440046.1,440.0461,0
"0","9212",645480,645.48,0
"0","20",645481,645.481,0
"ERROR: lifted during loading/checking","30",646564,646.564,0
"0","94",293331.7,293.3317,0
"0","9212",650062.3,650.0623,0
"0","20",650063.3,650.0633,0
"ERROR: lifted during loading/checking","30",651196,651.196,0
"0","94",293331.7,293.3317,0
"0","9212",652511.7,652.5117,0
"0","20",652512.7,652.5127,0
"ERROR: lifted during loading/checking","30",653295,653.295,0
"0","94",293331.7,293.3317,0
"0","9212",657093.9,657.0939,0
"0","20",657094.9,657.0949,0
"0","40",666892.6,666.8926,0
"move epoch: 2cm cube","62",667609.1,667.6091,0
"0","8036",667609.1,667.6091,0
"0","7",667591,667.591,0
"trial finished okay","80",667592,667.592,0
"experimenter denied","91",440046.1,440.0461,0
"0","9213",672423.7,672.4237,0
"0","20",672424.7,672.4247,0
"0","40",680806,680.806,0
"move epoch: 2cm cube","62",681922.4,681.9224,0
"0","8037",681922.4,681.9224,0
"0","7",681912,681.912,0
"trial finished okay","80",681913,681.913,0
"experimenter confirmed","90",440046.1,440.0461,0
"0","9214",686620.3,686.6203,0
"0","20",686621.3,686.6213,0
"ERROR: lifted during loading/checking","30",687721,687.721,0
"0","94",293331.7,293.3317,0
"0","9214",694935,694.935,0
"0","20",694936,694.936,0
"ERROR: lifted during loading/checking","30",699951,699.951,0
"0","94",293331.7,293.3317,0
"0","9214",707515.4,707.5154,0
"0","20",707516.4,707.5164,0
"0","40",713531.6,713.5316,0
"move epoch: 1cm cube","61",714264.8,714.2648,0
"0","8038",714264.8,714.2648,0
"0","7",714240,714.24,0
"trial finished okay","80",714241,714.241,0
"experimenter confirmed","90",440046.1,440.0461,0
"0","9215",719279.3,719.2793,0
"0","20",719280.3,719.2803,0
"ERROR: lifted during loading/checking","30",742474,742.474,0
"0","94",293331.7,293.3317,0
"0","9215",744223.4,744.2234,0
"0","20",744224.4,744.2244,0
"0","40",752472.5,752.4725,0
"move epoch: 3cm cube","63",753139,753.139,0
"0","8039",753139,753.139,0
"0","7",753126,753.126,0
"trial finished okay","80",753127,753.127,0
"experimenter confirmed","90",440046.1,440.0461,0
"0","9216",757903.5,757.9035,0
"0","20",757904.5,757.9045,0
"ERROR: lifted during loading/checking","30",758104,758.104,0
"0","94",293331.7,293.3317,0
"0","9216",758186.8,758.1868,0
"0","20",758187.8,758.1878,0
"0","40",765186.1,765.1861,0
"move epoch: 2cm cube","62",765786,765.786,0
"0","8040",765786,765.786,0
"0","7",765766,765.766,0
"trial finished okay","80",765767,765.767,0
"experimenter confirmed","90",770801.5,770.8015,0
"0","9217",771017.1,771.0171,0
"0","20",771018.1,771.0181,0
"0","40",778183.1,778.1831,0
"move epoch: 1cm cube","61",785731.3,785.7313,0
"0","8041",785731.3,785.7313,0
"0","7",785710,785.71,0
"trial finished okay","80",785711,785.711,0
"ERROR: lifted during loading/checking","30",788897,788.897,0
"auto denial","93",787214.3,787.2143,0
"0","94",293331.7,293.3317,0
"0","9218",802159.7,802.1597,0
"0","20",802160.7,802.1607,0
"ERROR: lifted during loading/checking","30",802643,802.643,0
"0","94",293331.7,293.3317,0
"0","9218",804774.6,804.7746,0
"0","20",804775.6,804.7756,0
"0","40",811275.2,811.2752,0
"move epoch: 3cm cube","63",812108.4,812.1084,0
"0","8042",812108.4,812.1084,0
"0","7",812094,812.094,0
"trial finished okay","80",812095,812.095,0
"experimenter confirmed","90",787214.3,787.2143,0
"0","9219",817122.9,817.1229,0
"0","20",817123.9,817.1239,0
"0","40",823972.2,823.9722,0
"move epoch: 1cm cube","61",830804,830.804,0
"0","8043",830804,830.804,0
"0","7",830791,830.791,0
"trial finished okay","80",830792,830.792,0
"ERROR: lifted during loading/checking","30",833220,833.22,0
"auto denial","93",831469.3,831.4693,0
"0","94",293331.7,293.3317,0
"0","9220",838234.6,838.2346,0
"0","20",838235.6,838.2356,0
"ERROR: lifted during loading/checking","30",840435,840.435,0
"0","94",293331.7,293.3317,0
"0","9220",841200.5,841.2005,0
"0","20",841201.5,841.2015,0
"ERROR: lifted during loading/checking","30",842234,842.234,0
"0","94",293331.7,293.3317,0
"0","9220",850281.7,850.2817,0
"0","20",850282.7,850.2827,0
"ERROR: lifted during loading/checking","30",850699,850.699,0
"0","94",293331.7,293.3317,0
"0","9220",851798,851.798,0
"0","20",851799,851.799,0
"0","40",857131.1,857.1311,0
"move epoch: 2cm cube","62",857879.2,857.8792,0
"0","8044",857879.2,857.8792,0
"0","7",857870,857.87,0
"trial finished okay","80",857871,857.871,0
"experimenter confirmed","90",831469.3,831.4693,0
"0","9221",862895.3,862.8953,0
"0","20",862896.3,862.8963,0
"ERROR: lifted during loading/checking","30",863046,863.046,0
"0","94",293331.7,293.3317,0
"0","9221",869775.6,869.7756,0
"0","20",869776.6,869.7766,0
"ERROR: lifted during loading/checking","30",869776,869.776,0
"0","94",293331.7,293.3317,0
"0","9221",869991.7,869.9917,0
"0","20",869992.7,869.9927,0
"ERROR: lifted during loading/checking","30",873593,873.593,0
"0","94",293331.7,293.3317,0
"0","9221",876758.8,876.7588,0
"0","20",876759.8,876.7598,0
"ERROR: lifted during loading/checking","30",877726,877.726,0
"0","94",293331.7,293.3317,0
"0","9221",881974.2,881.9742,0
"0","20",881975.2,881.9752,0
"ERROR: lifted during loading/checking","30",882541,882.541,0
"0","94",293331.7,293.3317,0
"0","9221",882560.5,882.5605,0
"0","20",882561.5,882.5615,0
"0","40",887407.3,887.4073,0
"move epoch: 1cm cube","61",888155.4,888.1554,0
"0","8045",888155.4,888.1554,0
"0","7",888147,888.147,0
"trial finished okay","80",888148,888.148,0
"experimenter confirmed","90",831469.3,831.4693,0
"0","9222",893171.6,893.1716,0
"0","20",893172.6,893.1726,0
"ERROR: lifted during loading/checking","30",930413,930.413,0
"0","94",293331.7,293.3317,0
"0","9222",930412.8,930.4128,0
