"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9401,1465213.2,1465.2132,0
"0",9402,1476360.7,1476.3607,0
"0",9403,1505037.5,1505.0375,0
"0",9404,1522416.7,1522.4167,0
"0",9405,1532664.5,1532.6645,0
"0",9406,1540712.6,1540.7126,0
"0",9407,1549426,1549.426,0
"0",9408,1557658.7,1557.6587,0
"0",9409,1565940.2,1565.9402,0
"0",9410,1574538.2,1574.5382,0
"0",9411,1582936.3,1582.9363,0
"0",9412,1591467.6,1591.4676,0
"0",9413,1601598.7,1601.5987,0
"0",9414,1610613.3,1610.6133,0
"0",9415,1619477.9,1619.4779,0
"0",9416,1628009.3,1628.0093,0
"0",9417,1638006.9,1638.0069,0
"0",9418,1646671.7,1646.6717,0
"0",9419,1656602.7,1656.6027,0
"0",9420,1665217.4,1665.2174,0
"0",9421,1675298.4,1675.2984,0
"0",9422,1685629.4,1685.6294,0
"0",9423,1692777.8,1692.7778,0
"0",9424,1701709.1,1701.7091,0
"0",9401,18727.9,18.7279,0
"0",9402,35924,35.924,0
"0",9402,71132.6,71.1326,0
"0",9403,91677.9,91.6779,0
"0",9404,102925.3,102.9253,0
"0",9405,114239.4,114.2394,0
"0",9406,125320.2,125.3202,0
"0",9407,137184.2,137.1842,0
"0",9408,149148.1,149.1481,0
"0",9409,160228.9,160.2289,0
"0",9410,171109.7,171.1097,0
"0",9411,183323.6,183.3236,0
"0",9412,194954.3,194.9543,0
"0",9413,206934.9,206.9349,0
"0",9414,219315.4,219.3154,0
"0",9415,231046,231.046,0
"0",9416,247408.9,247.4089,0
"0",9417,261389.1,261.3891,0
"0",9418,272503.2,272.5032,0
"0",9419,284550.4,284.5504,0
"0",9420,295514.6,295.5146,0
"0",9421,308123,308.123,0
"0",9422,318609.3,318.6093,0
"0",9423,330489.9,330.4899,0
"0",9424,342470.5,342.4705,0
"0",9425,353767.9,353.7679,0
