"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9301,540875.1,540.8751,0
"0",9301,548573.2,548.5732,0
"0",9301,553872.1,553.8721,0
"0",9301,566319.2,566.3192,0
"0",9301,584265.1,584.2651,0
"0",9301,610275.8,610.2758,0
"0",9301,619257.1,619.2571,0
"0",9301,632387.4,632.3874,0
"0",9301,640768.8,640.7688,0
"0",9301,647132.6,647.1326,0
"0",9301,689007.8,689.0078,0
"0",9302,703954.4,703.9544,0
"0",9303,713802.1,713.8021,0
"0",9304,724233,724.233,0
"0",9305,734347.4,734.3474,0
"0",9306,747861,747.861,0
"0",9307,758741.8,758.7418,0
"0",9308,768539.6,768.5396,0
"0",9309,778737.2,778.7372,0
"0",9310,789484.8,789.4848,0
"0",9311,799199.2,799.1992,0
"0",9312,808896.9,808.8969,0
"0",9313,818428.1,818.4281,0
"0",9314,827526,827.526,0
"0",9315,836773.9,836.7739,0
"0",9316,847471.5,847.4715,0
"0",9317,857019.3,857.0193,0
"0",9318,868716.6,868.7166,0
"0",9319,879164.2,879.1642,0
"0",9320,888545.4,888.5454,0
"0",9321,898593.1,898.5931,0
"0",9322,909457.3,909.4573,0
"0",9323,919438.3,919.4383,0
"0",9324,929484.5,929.4845,0
