"translation","V1","V2","TimeSec","TimeAbsolute"
"0",9201,136934.3,136.9343,0
"0",9201,147415.2,147.4152,0
"0",9201,169176.9,169.1769,0
"0",9201,181257.4,181.2574,0
"0",9202,193671.3,193.6713,0
"0",9203,207601.4,207.6014,0
"0",9204,222114.8,222.1148,0
"0",9205,249075.3,249.0753,0
"0",9206,258123.2,258.1232,0
"0",9207,270903.6,270.9036,0
"0",9208,279001.7,279.0017,0
"0",9209,288716.2,288.7162,0
"0",9210,297497.5,297.4975,0
"0",9211,306273.7,306.2737,0
"0",9212,315093.5,315.0935,0
"0",9213,323291.6,323.2916,0
"0",9214,331739.7,331.7397,0
"0",9215,340854.2,340.8542,0
"0",9216,349235.6,349.2356,0
"0",9217,356771.8,356.7718,0
"0",9218,365915.2,365.9152,0
"0",9219,374896.4,374.8964,0
"0",9220,382661.3,382.6613,0
"0",9221,390842.8,390.8428,0
"0",9222,398824.3,398.8243,0
"0",9223,407622.3,407.6223,0
"0",9224,416037,416.037,0
"0",9225,424735,424.735,0
